FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4
-22.38126765,-23.91750505,0,0,95.0981289,-4.231350917,39.85258738,-0.404232042,-28.54522092,2.744108345,0,0,35.5770001,0,0,43.4265659
-2.09553149,3.979599857,0,0,-9.694498868,-21.49954985,-2.550251822,-0.403926025,200.7412055,-47.73877155,0,0,262.2783103,0,0,188.495819
-21.43600028,-12.19366255,0,0,-28.16543491,34.5375087,26.6017168,-0.403610989,-211.1266228,9.343256378,0,0,-220.9383924,0,0,-109.3080516
-61.68937234,-68.61924419,0,0,111.5430449,-67.9493917,29.10039443,-0.40328698,221.4372536,-45.36651552,0,0,317.2437685,0,0,201.3786028
-73.30742275,-59.09081841,0,0,-81.83782256,0.044712733,-12.02281252,-0.402954037,-40.47859407,-62.98937719,0,0,-63.20093708,0,0,6.30591952
-141.2671719,-145.4927175,0,0,115.1126515,-42.10329649,27.68881826,-0.402612206,-24.99027129,-55.16450197,0,0,6.408664256,0,0,37.5427933
-121.3424285,-123.8546656,0,0,15.95146936,-65.56066128,-22.89250768,-0.402261528,221.2747451,-124.4324371,0,0,247.1640404,0,0,199.8340156
-141.1291915,-133.3328247,0,0,-23.75485085,20.54037984,0.922622561,-0.401902045,-226.8025357,-41.04676633,0,0,-263.3471093,0,0,-127.3734557
-171.1528142,-173.9978766,0,0,126.8710011,-84.62322761,3.788209602,-0.401533802,191.0297026,-93.63871067,0,0,272.735489,0,0,187.1559925
-136.2489542,-121.3128823,0,0,-84.20682243,-14.2669915,-40.95677135,-0.40115684,-66.04817614,-111.7099648,0,0,-89.20019639,0,0,4.772313194
-181.4449071,-182.6684524,0,0,86.42180268,-31.98947264,12.46323921,-0.400771203,-90.01930938,-65.16819974,0,0,-32.40057633,0,0,-1.724696062
-160.9185576,-159.4749227,0,0,7.461697277,-70.22434427,-23.48160083,-0.400376933,177.87902,-137.9607588,0,0,239.1958553,0,0,181.0595873
-143.616776,-135.7466184,0,0,-33.26637716,19.16154852,2.393303895,-0.399974075,-246.6809195,-67.63202684,0,0,-268.7075944,0,0,-124.9726146
-151.6106336,-156.2164584,0,0,115.7531169,-67.69760953,20.95817424,-0.39956267,162.4978179,-82.10634155,0,0,264.0639937,0,0,175.5608694
-118.6466665,-101.4052114,0,0,-77.80100593,-8.247010362,-15.31746187,-0.399142762,-71.40503222,-82.31777079,0,0,-74.1178206,0,0,9.200158552
-143.7696329,-135.2961195,0,0,103.389792,-31.88135641,23.85894393,-0.398714394,-71.26580293,-47.05961663,0,0,-21.20858822,0,0,18.49533617
-109.6871822,-94.30484541,0,0,30.73465865,-69.72327948,-18.62175697,-0.39827761,209.154267,-111.5189275,0,0,260.7715117,0,0,204.8103042
-98.71156735,-79.51124996,0,0,-9.699673965,10.14533147,6.432330273,-0.397832453,-222.6787353,-35.91529442,0,0,-256.3486401,0,0,-103.4477246
-106.8557761,-105.5498206,0,0,140.5960287,-81.83768891,15.65692254,-0.397378965,202.8556285,-67.90188003,0,0,275.772017,0,0,207.9612258
-56.2878233,-39.38267995,0,0,-77.29907666,-6.367957242,-25.35754533,-0.396917191,-26.66588742,-69.88768287,0,0,-63.69490222,0,0,39.25724225
-72.97902997,-71.4560262,0,0,86.001736,-22.65887091,27.03118304,-0.396447174,-59.49867098,-19.20093725,0,0,-39.40826426,0,0,29.48973497
-50.11892436,-39.39554972,0,0,19.07746767,-58.28263386,-2.120921909,-0.395968958,236.4375942,-81.20694616,0,0,263.9600892,0,0,232.6165204
-42.30618272,-26.42044527,0,0,-31.19060325,36.43431689,23.03099048,-0.395482585,-199.1748145,-7.939927609,0,0,-257.0675476,0,0,-75.09274659
-47.31879436,-52.29491604,0,0,123.0618768,-69.67769131,31.19383593,-0.3949881,209.1649826,-36.73986206,0,0,265.827201,0,0,221.4797505
-3.291519498,14.46740634,0,0,-82.27527157,-18.89565076,-11.06338979,-0.394485546,-5.932843295,-43.25774734,0,0,-54.84092438,0,0,56.04778378
-29.93173557,-23.58759766,0,0,90.99095182,-15.64100973,44.01602472,-0.393974966,-44.08956261,8.255743676,0,0,-36.90284294,0,0,41.5871771
-13.72679769,-0.890210803,0,0,36.18577194,-40.73806175,10.81031113,-0.393456405,266.5801759,-48.43825952,0,0,288.2395366,0,0,254.8671984
-13.67507168,8.621083199,0,0,-11.15173803,24.73815647,19.27973679,-0.392929906,-164.5010017,12.40441304,0,0,-239.8680399,0,0,-50.99373407
-30.37824234,-31.08828207,0,0,157.7663231,-76.8146275,25.50410676,-0.392395513,242.5228841,-25.17089867,0,0,267.970363,0,0,247.2733168
-1.265776943,12.27677328,0,0,-37.36550536,-8.412254236,-13.691831,-0.391853269,44.44400147,-40.01940549,0,0,-42.0466987,0,0,98.17769099
-21.75125855,-18.84763301,0,0,121.0750528,-22.56011321,27.03526503,-0.391303219,-12.12086309,-0.113071607,0,0,-57.54181072,0,0,65.17862275
5.538924769,12.94536332,0,0,58.63407323,-60.0205636,-6.788152772,-0.390745405,291.9064845,-57.98751997,0,0,264.2868992,0,0,265.2622533
0.184613394,14.88297492,0,0,10.2017217,13.93018511,18.21679409,-0.390179873,-148.3010236,3.184617601,0,0,-260.9925065,0,0,-44.08675982
2.788971808,4.050996852,0,0,161.691724,-83.55684834,23.29822965,-0.389606665,240.051336,-26.02054511,0,0,239.5011917,0,0,238.4239043
46.6667728,65.81752695,0,0,-52.29047285,-9.325597656,-11.33354561,-0.389025827,34.77341188,-19.23371663,0,0,-54.71414053,0,0,76.44586788
-8.677118763,-9.447316558,0,0,121.946763,-22.26042043,44.8926824,-0.388437401,-30.90524214,25.03812414,0,0,-62.61389607,0,0,49.23890509
5.189548084,8.596830616,0,0,70.72298043,-68.45800197,-0.953145617,-0.387841431,296.6596632,-58.7308426,0,0,280.9213054,0,0,273.4054676
4.049966158,25.95442403,0,0,24.3952732,42.56239091,22.39292596,-0.387237962,-266.3598341,29.35155361,0,0,-394.8300556,0,0,-138.0956592
-25.23028473,-18.85098167,0,0,234.4095206,-64.63050663,29.00423922,-0.386627038,218.0106506,-0.577263185,0,0,220.0327352,0,0,215.8005528
36.87121267,62.91517842,0,0,-51.95242774,-7.932080627,-43.96560852,-0.386008702,220.7182188,-68.52815756,0,0,127.2525806,0,0,206.6255518
8.866297754,23.55562521,0,0,86.06002906,37.09490076,34.45134339,-0.385382999,-176.7456262,32.52310828,0,0,-272.203216,0,0,-61.88110482
20.29298231,26.70798957,0,0,149.6052569,-78.7403717,10.80654834,-0.384749973,339.1250214,-28.71932678,0,0,335.1791983,0,0,303.150144
53.27529013,77.49371349,0,0,-58.07853077,19.99652008,-6.652643438,-0.384109667,-43.26246284,1.652069502,0,0,-168.7648677,0,0,20.90760514
2.688668072,7.333913568,0,0,168.9214384,-26.44358721,42.25348868,-0.383462126,52.39307308,31.69128268,0,0,19.40568359,0,0,108.7097183
41.9250276,56.61159403,0,0,23.56008131,-35.84474608,-27.09594919,-0.382807394,283.9593814,-42.42247942,0,0,226.7172293,0,0,261.2617722
27.87943064,42.8170032,0,0,22.29738711,42.43050702,11.14883323,-0.382145515,-145.6671564,38.57572569,0,0,-262.1575253,0,0,-47.83348171
2.294002669,-0.693157086,0,0,172.6653319,-72.40241749,17.46105642,-0.381476533,274.7567783,-12.40683771,0,0,256.5036178,0,0,257.9749481
43.32493627,57.44777075,0,0,-27.86426135,-5.532255101,-21.09359795,-0.380800492,59.62894276,-24.78834459,0,0,-78.58515155,0,0,82.92154246
15.15400019,17.47785005,0,0,132.9227391,8.375047213,31.92979482,-0.380117436,7.240369011,33.05082261,0,0,-79.07472044,0,0,51.02732501
28.66440456,36.57341266,0,0,68.89943736,-33.74036084,-8.731611096,-0.37942741,321.3161793,-41.57983303,0,0,256.1822081,0,0,274.9390445
11.53777198,27.31284136,0,0,23.63645715,22.2593158,11.99665794,-0.378730458,-111.4924745,10.51336121,0,0,-262.7142306,0,0,-39.21866601
-6.823140983,-13.70714615,0,0,184.7413072,-70.78978364,22.6051791,-0.378026623,251.3864703,-19.16671448,0,0,207.7366473,0,0,224.8996179
46.13635915,57.89088112,0,0,-27.9809378,5.546131724,-21.29956136,-0.37731595,86.06698385,-32.72428696,0,0,-51.84069062,0,0,94.51253648
27.9501014,32.05291699,0,0,104.0077199,25.7348197,34.55287958,-0.376598483,-35.77183776,38.71371794,0,0,-123.6494603,0,0,16.11633941
40.22596887,37.8682156,0,0,63.15010971,-31.66654548,8.331577847,-0.375874267,296.9115136,-21.21813199,0,0,261.4660574,0,0,254.0892622
22.23039134,30.43008207,0,0,7.853720323,21.00166463,28.22077767,-0.375143345,-129.2151612,2.265383552,0,0,-258.9832059,0,0,-47.64252787
-3.678615608,-7.868714572,0,0,198.313656,-82.86914289,41.14966281,-0.374405761,242.5641474,-42.88419015,0,0,208.7090451,0,0,225.4502917
43.27442594,57.72284249,0,0,-9.094148182,-6.42247929,-10.51442625,-0.37366156,97.87538607,-43.01057431,0,0,-26.14959545,0,0,104.4243898
11.61764911,16.59124181,0,0,127.4104851,11.15356379,34.55624063,-0.372910786,-43.4402811,28.21986756,0,0,-122.7545433,0,0,21.33121113
23.26459472,28.71473922,0,0,91.79816469,-55.77779319,-2.574995594,-0.372153483,315.6812794,-39.65785012,0,0,280.6695636,0,0,278.7660312
29.576279,47.20098968,0,0,-1.617529015,36.51362211,12.52196393,-0.371389695,-141.6891985,13.09195107,0,0,-266.2251567,0,0,-57.46579988
20.65970707,16.24772081,0,0,176.4153388,-47.98919225,30.67540913,-0.370619467,198.9217985,-3.827576712,0,0,197.532667,0,0,192.3348407
60.31157984,74.54829941,0,0,-33.17210001,-10.1488105,-13.39014761,-0.369842842,76.00225512,-15.74651726,0,0,-7.558793578,0,0,79.3221308
19.72030421,28.97125656,0,0,107.6349734,-9.059596381,44.62934967,-0.369059864,-68.86308869,38.39780787,0,0,-117.2881784,0,0,-15.2407055
56.21576237,60.27581513,0,0,67.30941049,-49.15946285,4.672634471,-0.368270578,312.6267307,-35.52406884,0,0,306.0852358,0,0,255.9198973
46.02817115,58.63928407,0,0,-31.35191626,39.87174567,17.63066067,-0.367475028,-145.9451461,24.62100642,0,0,-248.0156112,0,0,-89.59998226
-8.521718002,-13.33803332,0,0,182.265692,-68.86580295,41.71259817,-0.366673258,196.5962639,-14.41622198,0,0,208.0176779,0,0,165.4429104
57.1553926,68.86836049,0,0,-38.03657066,-3.562244079,-17.12216016,-0.365865312,94.35907135,-54.37871175,0,0,10.24649414,0,0,75.89069467
23.64690564,24.94530104,0,0,81.25520094,8.311541742,33.82173681,-0.365051233,-86.4358994,22.77239379,0,0,-134.809038,0,0,-48.80970148
27.46198833,29.71087292,0,0,74.29293776,-59.94407826,-0.246534674,-0.364231067,304.6281784,-53.26197694,0,0,306.2791505,0,0,234.0264341
30.83318876,50.79654157,0,0,-21.79931585,29.46247833,8.959123236,-0.363404857,-136.0641009,-5.903491844,0,0,-242.7179015,0,0,-88.44753539
0.697143463,0.262856801,0,0,174.2497331,-79.09033542,25.9263215,-0.362572648,190.2942674,-14.61844887,0,0,196.7298122,0,0,155.1937997
60.19845865,70.07263719,0,0,-43.98494278,-18.51610056,-33.03435415,-0.361734482,92.47955197,-37.61295672,0,0,16.83486927,0,0,71.33929683
3.434776162,4.815395858,0,0,92.09225697,-14.09577496,29.44914923,-0.360890405,-93.99819608,28.87155346,0,0,-137.8852631,0,0,-48.42884263
19.01245031,16.50675319,0,0,86.71145401,-89.37317243,-7.626308674,-0.360040459,311.6196263,-59.44034134,0,0,313.123604,0,0,242.2775347
64.65835112,70.38278025,0,0,-46.78076278,41.41781349,-6.345879317,-0.35918469,-135.0481011,-3.331234012,0,0,-238.7839813,0,0,-97.77899212
24.87948488,14.00474036,0,0,148.0700421,-49.43524121,31.49034982,-0.358323141,169.6898292,5.419785397,0,0,190.0285168,0,0,125.8625297
63.39844512,69.63861167,0,0,-46.59009576,-10.09863941,-13.22332276,-0.357455855,93.94256799,-27.73181082,0,0,29.67008458,0,0,58.14565855
37.17424296,31.21902787,0,0,74.12344158,21.21976844,40.09390894,-0.356582878,-91.01698319,33.05154695,0,0,-136.5198887,0,0,-58.94252336
46.56241975,36.52722712,0,0,65.36087876,-60.02536384,2.360905072,-0.355704252,307.0613118,-38.89518085,0,0,321.570493,0,0,233.8021432
47.27848198,54.51422504,0,0,-42.66435454,26.81103257,8.860872813,-0.354820021,-140.9491753,7.249437041,0,0,-228.4979249,0,0,-97.04370099
13.51366104,6.534178531,0,0,161.5112263,-57.73209868,40.13264491,-0.35393023,170.0870055,-3.426849417,0,0,193.1027076,0,0,137.1861971
66.90765301,79.80214802,0,0,-52.19004779,-24.61083076,-19.6241713,-0.353034922,97.23794156,-31.01591666,0,0,41.46354693,0,0,63.16903507
18.79529721,26.53886055,0,0,72.99338402,-5.987406623,29.21366143,-0.352134141,-114.5610491,28.79962976,0,0,-144.9800841,0,0,-83.37048738
29.10096441,29.91986575,0,0,81.2821557,-61.7684586,-8.729165737,-0.35122793,297.1885002,-50.05127937,0,0,323.7590059,0,0,220.5875485
51.60240762,62.99031411,0,0,-48.28570301,29.52416073,-8.371302507,-0.350316334,-146.1798516,5.112655435,0,0,-227.9680179,0,0,-109.2054561
-0.200134002,-5.951532538,0,0,167.0227559,-73.34048899,32.51536242,-0.349399395,152.3596456,-8.313968805,0,0,184.9441111,0,0,112.7768562
51.64567607,60.66673407,0,0,-36.91881084,-22.63719627,-24.65831964,-0.348477158,96.6965101,-42.35503981,0,0,48.99227965,0,0,54.11618449
34.9909766,36.65559752,0,0,54.88548597,13.80463629,15.69301853,-0.347549666,-127.5162489,31.37296853,0,0,-158.3771122,0,0,-102.2785587
29.9143214,29.97698218,0,0,66.13149813,-59.20927905,-9.105796747,-0.346616962,288.4341535,-48.15111514,0,0,326.1795362,0,0,201.5621316
27.6142912,39.12717316,0,0,-55.86586624,37.35804601,1.636374592,-0.345679091,-151.5238037,-10.83500295,0,0,-219.8062493,0,0,-120.8023473
-14.27624081,-27.82524278,0,0,208.6723442,-95.4195105,36.2872094,-0.344736095,298.2389639,-44.32379206,0,0,376.8035577,0,0,229.9505494
63.44338119,66.57422338,0,0,-18.10154712,-99.11662472,-53.11741867,-0.343788019,504.0396565,-123.6014006,0,0,525.4420751,0,0,371.4208963
55.89344828,62.83862657,0,0,-46.96838519,-11.75980259,-23.63979113,-0.342834905,65.84762061,-46.65527002,0,0,22.98753117,0,0,50.6240565
26.12347761,28.23212668,0,0,73.08660068,-49.90014571,7.200453494,-0.341876797,174.1756762,-39.57734965,0,0,191.7936496,0,0,134.0379984
37.91149147,54.10528049,0,0,-7.551743915,27.1217886,20.33523607,-0.340913738,-159.855779,19.81027461,0,0,-210.0671761,0,0,-108.0835684
5.275447079,4.464214583,0,0,118.1341555,-51.80316468,38.26771932,-0.339945771,130.158914,-18.51916533,0,0,161.4575544,0,0,113.8200887
37.92875358,45.50578393,0,0,-1.054058737,-17.99191252,6.062104201,-0.33897294,53.82953359,-37.81246671,0,0,21.38759026,0,0,50.22805564
44.40116957,50.11249058,0,0,59.05290266,25.96458458,32.49869897,-0.337995288,-125.9813755,46.77854514,0,0,-155.0544603,0,0,-74.37086046
60.59690854,58.74550662,0,0,48.68977352,-32.64940216,-0.932068907,-0.337012858,254.5665809,-3.531069187,0,0,286.8727952,0,0,203.0370368
62.45209791,73.21570865,0,0,-49.24217705,61.99966042,11.13788014,-0.336025694,-171.6122627,44.2702654,0,0,-226.4226663,0,0,-110.8775137
11.04425365,6.479941077,0,0,143.7292929,-34.83655049,38.4787621,-0.335033837,117.6638832,16.34186623,0,0,160.2189294,0,0,110.8629237
45.39930371,47.61025641,0,0,-18.25567886,-19.57669714,-17.2535941,-0.334037332,92.77436166,-28.95300731,0,0,62.12184783,0,0,74.68551297
46.88976957,47.30228194,0,0,49.48246732,34.50895228,19.84567291,-0.333036221,-151.903778,48.75105215,0,0,-177.6320095,0,0,-103.9280343
44.19185674,41.62172227,0,0,67.03909967,-40.5254842,-3.883811078,-0.332030547,257.7563439,-8.019174286,0,0,310.5198481,0,0,195.3532627
29.00525725,40.12339648,0,0,-49.32896028,29.6914183,0.138449442,-0.331020354,-160.3058646,17.93427094,0,0,-208.236709,0,0,-118.1207118
7.404603024,8.685673709,0,0,145.567757,-50.05834083,28.44410771,-0.330005683,106.8375955,-1.958242633,0,0,156.8002437,0,0,81.0989539
68.11448441,85.06244634,0,0,-51.85053743,-4.413382451,-26.33840566,-0.328986578,90.49865237,-20.98996316,0,0,72.18812265,0,0,42.69239894
29.31586612,30.98811425,0,0,34.07609974,26.25478005,31.50798184,-0.327963081,-174.8465047,61.2341231,0,0,-190.2744903,0,0,-150.2695362
33.64382597,25.43583411,0,0,69.18162866,-65.87849504,6.493241789,-0.326935235,272.6000612,-17.23732742,0,0,322.3946571,0,0,176.3576691
68.74562085,84.64678085,0,0,-92.0299338,60.81785289,-2.745404267,-0.325903083,-149.6760225,32.87587047,0,0,-214.2679898,0,0,-151.2798806
23.84547516,24.94279413,0,0,119.2586937,-1.85361008,47.78766735,-0.324866666,88.10366514,45.75493863,0,0,134.5500447,0,0,31.85372339
46.89307307,65.71680754,0,0,-45.20379137,0.985807149,-1.284998605,-0.323826029,115.6548947,-8.36485314,0,0,87.85001678,0,0,40.7190878
18.21945373,34.27235365,0,0,39.76461801,30.1052533,31.05413902,-0.322781213,-145.4625373,38.06255112,0,0,-191.0596504,0,0,-146.3332603
23.98582722,23.4199171,0,0,86.36397338,-53.57592598,-2.3277792,-0.32173226,294.4544062,-34.89782532,0,0,316.6398281,0,0,175.0529577
46.36397309,63.81504857,0,0,-55.99053733,50.32883941,-6.406270324,-0.320679213,-118.0213482,14.99552631,0,0,-217.6191253,0,0,-134.8699923
18.6309153,24.67831475,0,0,149.0015452,-26.30758935,31.97779943,-0.319622114,119.2920559,21.27360511,0,0,120.1053087,0,0,54.97014077
69.36838723,83.93615528,0,0,-51.35320701,-3.71057552,-23.30849209,-0.318561006,129.5710211,-5.677153903,0,0,72.21006304,0,0,42.19417465
40.01870812,51.58271017,0,0,16.34588658,60.829941,31.54387548,-0.31749593,-172.1708925,70.6408632,0,0,-225.7212976,0,0,-174.270864
20.18091198,26.41205815,0,0,83.02719297,-46.84419367,10.7889941,-0.316426928,288.5404885,-23.88577657,0,0,314.4654483,0,0,179.7806506
35.49625117,50.74490472,0,0,-65.46264914,15.57333292,-9.98948151,-0.315354044,-106.0491795,-0.691850378,0,0,-206.9398802,0,0,-119.6760095
9.949387564,5.437279783,0,0,141.3046092,-34.61852772,35.35396278,-0.314277317,113.651866,18.42129159,0,0,112.8264478,0,0,40.29237356
38.11663098,47.3842523,0,0,-25.35354638,-21.90082206,-7.993894952,-0.313196791,156.761534,-23.19361245,0,0,102.2931415,0,0,54.87172639
8.097818331,9.781342137,0,0,41.08997941,-5.380810629,20.85931017,-0.312112508,-141.6306462,23.03715244,0,0,-204.120847,0,0,-155.6366837
23.05222323,13.53565188,0,0,80.00155646,-65.44606934,-4.93971012,-0.311024508,293.9186912,-44.9401293,0,0,315.5541696,0,0,165.4245264
37.1209522,42.46403488,0,0,-74.89906771,52.18357273,-4.152904558,-0.309932835,-108.2575367,10.84056738,0,0,-199.7081643,0,0,-136.6810651
-11.96633989,-19.09318492,0,0,153.1116716,-30.56878333,35.36563132,-0.308837528,116.2818197,12.95744654,0,0,119.4608597,0,0,45.2419361
38.50703405,51.05681329,0,0,-19.40335801,-17.78544638,-22.13074498,-0.307738631,173.64235,-37.5549656,0,0,111.9453367,0,0,65.8654185
25.49467441,45.31373168,0,0,-26.06915471,68.49146674,27.33073765,-0.306636184,-292.5111778,55.89383801,0,0,-410.4205165,0,0,-274.2206907
39.22778809,61.00910861,0,0,-37.10196293,-8.676248951,3.234213147,-0.305530229,167.7299019,-29.56843803,0,0,115.058665,0,0,70.50016601
81.47146946,118.394065,0,0,-231.4849566,52.45181564,-39.68547956,-0.304420807,-7.937690109,-42.67703807,0,0,-153.322411,0,0,-75.55562184
33.96923479,54.8748924,0,0,-39.71666143,29.3675173,14.12674089,-0.30330796,-60.86008994,10.38651985,0,0,-142.0459809,0,0,-101.5750966
41.97569725,64.55287156,0,0,-41.15335269,14.28306861,13.33074758,-0.302191728,58.87580428,-7.870330162,0,0,-4.104824366,0,0,-12.35847133
17.44577239,24.83013523,0,0,73.11844082,10.02767775,56.30876817,-0.301072154,-13.762878,38.20018423,0,0,-43.91719573,0,0,-50.94085445
26.34429163,22.88740671,0,0,29.78467639,-41.02344898,21.93258686,-0.299949277,200.2426842,-15.93162706,0,0,180.8141755,0,0,117.2651441
37.69332358,42.41273767,0,0,-63.70926501,8.958129501,9.307412485,-0.298823139,-70.22829136,4.653464376,0,0,-161.9521263,0,0,-93.32128679
-9.888622704,-19.85888626,0,0,131.928022,-47.39593152,51.89933983,-0.297693781,123.3205224,13.10176574,0,0,122.4214356,0,0,51.95633877
22.82249364,25.51234621,0,0,-41.44753401,-15.6890576,4.644154373,-0.296561244,115.4279679,-32.74991538,0,0,44.51790267,0,0,36.93424498
5.963417038,11.03274088,0,0,43.62280186,9.678457086,34.44794603,-0.295425569,-111.4124452,35.53586188,0,0,-167.4751613,0,0,-124.4453346
16.27538557,22.94742177,0,0,59.01677334,-45.92910917,5.137847776,-0.294286795,232.493049,-13.78726565,0,0,250.9664092,0,0,138.7852567
44.26464492,70.95770389,0,0,-91.90200136,42.34553486,-7.052333924,-0.293144964,-118.1288713,7.043734461,0,0,-187.2553419,0,0,-113.7665093
5.721351696,21.25402296,0,0,103.7104083,-26.63382338,40.37249797,-0.292000117,43.28112393,23.44193611,0,0,81.94059905,0,0,14.50112889
36.40944386,64.74498539,0,0,-52.74467298,-5.75783959,1.417158787,-0.290852293,102.2673,-20.72206156,0,0,98.91472918,0,0,43.27132147
9.732214959,37.99678441,0,0,18.99639818,33.08906803,45.5339972,-0.289701534,-181.4432327,50.63005564,0,0,-205.6177135,0,0,-149.6576429
-3.348668595,9.997299876,0,0,76.90039633,-89.33645519,13.42270646,-0.288547879,243.4929894,-19.78406197,0,0,287.9890926,0,0,168.7097217
10.99770346,37.61788407,0,0,-83.01926032,3.15377668,-7.147954708,-0.287391368,-116.4384503,-13.94088932,0,0,-182.3541344,0,0,-112.5378645
-22.69857336,-5.644918143,0,0,127.4286563,-16.33222112,47.02191885,-0.286232042,39.87913689,16.38401169,0,0,62.13270341,0,0,22.01985171
20.76393105,46.92231004,0,0,-32.32342397,-11.57442834,1.02511178,-0.285069942,133.7324016,-14.35804009,0,0,108.2143028,0,0,81.10864531
10.82810218,32.14621183,0,0,7.32150646,31.01985595,42.42941537,-0.283905106,-200.7786781,51.91282498,0,0,-241.880192,0,0,-162.3015256
24.45012515,33.73578243,0,0,69.46556528,-49.73272623,23.13636015,-0.282737574,244.1303094,-8.301448985,0,0,297.7370895,0,0,170.4450851
36.65520721,62.85864559,0,0,-105.4380779,22.53170225,5.569143949,-0.281567387,-120.630031,18.01897172,0,0,-176.502038,0,0,-116.046909
-16.91595418,-5.75383029,0,0,110.939271,-60.28530539,49.8331891,-0.280394584,31.04726148,16.92162476,0,0,69.40835534,0,0,10.91235573
36.86391611,59.38724973,0,0,-49.81411859,-38.25147567,-2.55406521,-0.279219205,142.1522532,-38.89778137,0,0,136.1349614,0,0,75.05396386
8.29992001,36.47604606,0,0,-2.998393523,21.69872326,48.61904177,-0.27804129,-214.2173125,47.79016686,0,0,-250.9200477,0,0,-187.3913343
1.620298887,20.78495996,0,0,78.28279776,-96.79650042,21.51204304,-0.276860877,246.8235716,-18.01267749,0,0,297.8969916,0,0,157.9914124
44.85312357,77.95373138,0,0,-129.8291821,12.71346659,-7.123777111,-0.275678006,-121.9962918,8.590807245,0,0,-182.1528513,0,0,-146.8028513
-20.63592084,-6.195086763,0,0,94.72650193,-16.10675877,64.55000357,-0.274492717,5.799473668,37.42870374,0,0,55.76608263,0,0,-36.10365637
10.53455105,34.94192818,0,0,-43.18574722,-31.29166256,12.64798001,-0.273305048,146.7329846,-33.45237315,0,0,160.029569,0,0,67.76161675
11.23729028,40.30903995,0,0,-24.8616304,23.32820455,40.20426215,-0.272115039,-219.2432487,46.2165565,0,0,-245.7936192,0,0,-206.0851113
-0.723107825,17.88844943,0,0,72.39888438,-55.54018088,25.60388404,-0.270922729,224.2003969,7.718203847,0,0,300.0768168,0,0,129.7603257
21.08288439,55.21356137,0,0,-110.4927338,16.4176775,-3.278510515,-0.269728156,-127.925055,18.75942092,0,0,-165.4494451,0,0,-142.5786424
-17.74625862,-4.518243869,0,0,103.795926,-58.02829977,45.68102628,-0.268531359,1.749906682,25.97336349,0,0,52.17330435,0,0,-28.62877124
23.00656497,37.77445888,0,0,-39.189946,-42.53163376,-6.834318585,-0.267332378,144.2255442,-36.30882278,0,0,159.714641,0,0,64.38676552
9.680222581,24.52623166,0,0,-28.37874713,32.1821647,31.82154812,-0.266131251,-235.6157077,38.24716014,0,0,-255.3452553,0,0,-221.6438164
15.21770303,20.49407662,0,0,56.77634205,-59.79095089,15.05831558,-0.264928015,207.3670067,-15.45068881,0,0,293.4269074,0,0,118.3672935
39.1629345,61.59515171,0,0,-136.6366784,39.69577551,-17.11055021,-0.263722711,-144.9798809,8.569008661,0,0,-169.8649118,0,0,-156.1654762
-24.41435422,-15.24200325,0,0,90.0332162,-28.14160199,41.78841432,-0.262515375,-21.73334325,29.00664354,0,0,32.84877845,0,0,-46.68009865
21.31816718,43.31050031,0,0,-48.66765464,-40.91529169,-18.64946348,-0.261306047,139.9323403,-34.3686704,0,0,147.4961094,0,0,58.48641822
10.18571198,37.6027149,0,0,-42.91206094,34.32336599,9.236189492,-0.260094764,-250.2683608,51.05310268,0,0,-289.1780267,0,0,-238.6653626
-19.73430406,1.4251513,0,0,78.46116894,-90.7540568,7.61356438,-0.258881565,205.5189703,-5.897896686,0,0,270.0426493,0,0,111.2066173
6.881720583,48.20931866,0,0,-108.8575131,-0.98930322,-24.75117959,-0.257666488,-127.7784227,2.168156751,0,0,-175.1032991,0,0,-153.5788525
-20.00859442,7.060646197,0,0,92.730543,-19.11077039,29.277595,-0.256449569,-32.8704061,33.87041526,0,0,8.435854277,0,0,-65.7977231
18.60034927,53.06736301,0,0,-46.5822197,-31.05639232,-17.03243268,-0.255230848,126.0772049,-25.36536998,0,0,140.5969955,0,0,35.69358793
1.012043922,30.78317359,0,0,-46.98461034,35.56917313,12.56150234,-0.254010362,-269.9768126,30.7686369,0,0,-297.2865796,0,0,-271.1130063
-3.274188476,9.09902424,0,0,65.01612451,-64.7484921,7.401892743,-0.252788148,185.0540482,-30.36614756,0,0,262.9995498,0,0,76.93005194
29.53180933,57.20779778,0,0,-133.2945107,22.99770956,-20.8363063,-0.251564243,-143.539319,-7.29566497,0,0,-175.5856701,0,0,-186.750019
-2.411954903,8.613774568,0,0,60.53354526,-14.48256445,30.38096203,-0.250338686,-61.39666108,22.16530779,0,0,-6.916314302,0,0,-116.4970007
42.42697744,65.69602643,0,0,-72.77489975,-16.67878856,-13.83257593,-0.249111514,113.1393056,-12.20896752,0,0,144.2760193,0,0,-12.89825105
8.705228172,36.8921921,0,0,-65.11141169,45.79650513,18.32370695,-0.247882763,-286.1514731,71.07946712,0,0,-299.9361475,0,0,-318.6534004
-5.253541613,3.620250862,0,0,51.31845924,-68.21540759,1.975776245,-0.24665247,163.6293029,-7.772642872,0,0,250.2439692,0,0,34.83138331
36.5966688,68.23806133,0,0,-151.3794012,41.16177026,-26.69967272,-0.245420673,-158.8185496,9.413257703,0,0,-183.0573033,0,0,-223.6441596
-22.04514027,0.990218843,0,0,57.33608462,6.759348281,30.03725107,-0.244187409,-77.62203618,39.60032638,0,0,-16.44820103,0,0,-146.5395682
