Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Aux1,Aux2,Aux3
330.7279998,1291,-27.87551698,-30.00692192,-184.2367767,-2.99E-06,-1499.688593,-2.99E-06,-54.97461275,-0.000996186,25.77227321,-13.49808197,-359.540263,-2.99E-06,-75.88206839,-0.057353582,-2.99E-06,-2.99E-06,-0.002240273,0.004203292,0.000785648
330.7359998,1291,-56.53374277,-78.32356792,179.0133204,-3.02E-06,-1097.22867,-3.02E-06,140.66523,-0.0009951,-57.40356041,6.517243536,51.81812696,-3.02E-06,4.240795903,-0.057244971,-3.02E-06,-3.02E-06,-0.00110061,0.003433244,3.81E-05
330.7439998,1291,6.807763073,-27.7414082,-195.159018,-3.05E-06,-1431.209408,-3.05E-06,-125.5686821,-0.000993994,-12.80623548,-31.18709031,28.32690925,-3.05E-06,-74.89721092,-0.057135333,-3.05E-06,-3.05E-06,-0.002376826,0.004191638,0.000972173
330.7519998,1292,-64.88279905,-77.78175185,2.35156016,-3.08E-06,-1301.469468,-3.08E-06,64.17306598,-0.000992866,-2.00739091,-4.87602314,-402.6809897,-3.08E-06,-31.42753271,-0.057024673,-3.08E-06,-3.08E-06,-0.00237599,0.001049642,0.000381854
330.7599998,1292,-15.23792068,-62.64163349,84.77356957,-3.11E-06,-1113.753318,-3.11E-06,19.98383185,-0.000991718,-85.01270659,-14.40409333,308.0120668,-3.11E-06,-5.744666847,-0.056912999,-3.11E-06,-3.11E-06,-0.003941592,-0.003080744,0.000568422
330.7679998,1292,-3.156729514,-23.11065104,-300.5948739,-3.13E-06,-1572.641531,-3.13E-06,-144.8214418,-0.000990549,44.5106673,-30.19073778,-365.6956478,-3.13E-06,-76.78860336,-0.056800317,-3.13E-06,-3.13E-06,-0.003994377,-0.00240552,0.000742685
330.7759998,1292,-81.57512054,-109.3503531,252.3964464,-3.16E-06,-991.1993015,-3.16E-06,200.4484347,-0.00098936,-72.25105016,-0.253466853,-4.187401174,-3.16E-06,35.35860561,-0.056686635,-3.16E-06,-3.16E-06,-0.003116,-0.001639524,0.000440661
330.7839998,1292,18.5232848,-28.21061044,-212.1352315,-3.19E-06,-1385.321896,-3.19E-06,-145.6301321,-0.00098815,-19.22902787,-40.57141931,120.969359,-3.19E-06,-54.43836062,-0.056571958,-3.19E-06,-3.19E-06,-0.003908426,-0.002558059,0.000761494
330.7919998,1292,-64.04907625,-76.29365664,-10.73613383,-3.22E-06,-1272.404224,-3.22E-06,76.30355284,-0.00098692,10.11291654,-18.49990465,-460.7133827,-3.22E-06,-17.80251703,-0.056456294,-3.22E-06,-3.22E-06,-0.003329578,-0.000244287,0.003154674
330.7999998,1292,-19.50443493,-64.08733834,134.0285986,-3.25E-06,-1014.232034,-3.25E-06,62.69958407,-0.000985669,-91.95248804,-23.47848073,351.8864655,-3.25E-06,24.72206879,-0.056339649,-3.25E-06,-3.25E-06,-0.003401847,0.002448583,0.007405563
330.8079998,1292,3.144386722,-27.66174438,-338.8949214,-3.28E-06,-1560.185598,-3.28E-06,-169.8436125,-0.000984399,51.82771312,-32.39778079,-356.5453187,-3.28E-06,-53.77657408,-0.05622203,-3.28E-06,-3.28E-06,-0.003519368,0.001873944,0.006918067
330.8159998,1292,-77.5092967,-120.2784553,270.5846892,-3.31E-06,-931.0284612,-3.31E-06,208.9131593,-0.000983109,-81.70431256,-11.90192398,-25.11151957,-3.31E-06,54.49388772,-0.056103444,-3.31E-06,-3.31E-06,-0.003158804,0.001496884,0.005696378
330.8239998,1292,35.11331553,-18.44635435,-222.8411473,-3.33E-06,-1351.407009,-3.33E-06,-162.3343072,-0.000981798,-13.54406131,-52.02408315,151.6533001,-3.33E-06,-33.28427767,-0.055983897,-3.33E-06,-3.33E-06,-0.003399123,0.001956928,0.006956378
330.8319998,1292,-70.85652647,-84.33409507,-19.33309752,-3.36E-06,-1238.137284,-3.36E-06,71.34319053,-0.000980468,32.61296582,-12.99643242,-481.8060736,-3.36E-06,15.19330788,-0.055863396,-3.36E-06,-3.36E-06,0.00028386,-0.000109723,0.003493196
330.8399998,1292,-36.46511806,-81.08394788,155.3218356,-3.39E-06,-934.1934376,-3.39E-06,71.43869893,-0.000979119,-104.9408207,-37.55191781,366.8556848,-3.39E-06,38.04864184,-0.055741947,-3.39E-06,-3.39E-06,0.005836346,-0.00285761,-0.000560998
330.8479998,1292,-17.1574737,-36.02676064,-337.6170238,-3.42E-06,-1486.988479,-3.42E-06,-169.0582542,-0.00097775,31.83075967,-55.78295208,-344.8875966,-3.42E-06,-54.76082632,-0.055619559,-3.42E-06,-3.42E-06,0.005124679,-0.002413957,0.000211018
330.8559998,1292,-100.8529791,-123.4117781,295.2273986,-3.44E-06,-826.1289487,-3.44E-06,227.6204842,-0.000976361,-94.81556726,-14.49451682,-26.52564694,-3.44E-06,71.3791696,-0.055496236,-3.44E-06,-3.44E-06,0.003755059,-0.001872991,0.000794779
