Time:1Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Event Id,Event Date,Event Duration
106.6399999999,215,8.3277494005,7.9889918622,7.9465859860,7.5618899201,8.2599251240,7.1713556669,7.8840142685,7.3290265094,8.2789948222,11.5959280907,8.5791562883,7.5461220669,8.0411739000,7.6794231410,7.3778449797,7.1593708482,1111,107.3986972556,0.0000000000
107.1359999999,216,8.6713565711,8.7773992092,8.2406544135,8.0740372334,8.4082565265,7.7039415950,7.8128452217,7.5354178519,8.4030851919,11.5782550246,8.7647364497,7.9953308768,8.2271058308,7.7304399238,7.5089264717,7.2820183879,,,
107.6320000000,217,8.7868544102,9.0578433475,8.3862797265,8.3183364140,8.3740246434,7.8603825091,7.8596784051,7.9578272277,8.5678905284,11.5638122192,9.0591183604,8.4110730572,8.3973936561,8.4059993592,7.4925757697,7.5602065326,,,
108.1279999998,218,8.5798382028,8.5568086089,8.5085445071,8.2225390449,8.2512613298,7.2832646076,7.7990277243,7.9617394086,8.6425041424,11.5472123959,9.1469225684,8.2466031340,8.3160349134,8.3825193474,7.3474743112,7.5131015464,,,
108.6239999998,219,8.0610024922,7.3900419984,8.0717028797,7.6251225614,7.9947777864,7.3509450371,7.7390447482,7.5853250881,8.2709207658,11.5625292014,8.8285213224,7.6649124610,7.9183157668,7.6458205095,7.1032054185,7.3263980551,,,
109.1199999999,220,7.6287263013,7.3502719925,7.5828787945,7.1686384256,7.7757217192,7.4213591955,7.7130621802,7.4360846918,8.1528212058,11.6274286595,8.4949518831,7.5221728926,7.7551529217,7.2783931378,7.0042997693,7.3958604048,,,
109.6159999999,221,7.9645070248,7.5775250391,7.7394429150,7.1376557719,7.8761760412,7.6911968461,7.6008411500,7.3983811871,8.0973211266,11.7154287413,8.4332537023,7.4846599499,7.7636455101,7.1919181074,6.8940797586,7.2305768963,,,
110.1120000000,222,8.1451675734,7.1468894056,7.7787556688,7.1403302205,7.9691404978,7.9001895889,7.5325626351,7.3160710289,8.0815068314,11.7620462160,8.4378817639,7.6479377222,7.8142750819,7.2850262940,6.8720627699,7.1239508422,,,
110.6079999998,223,8.1665541335,7.0707417247,7.5562524103,7.2315455500,7.9071832023,7.6372618729,7.5798433098,7.2122544530,8.0494870424,11.7292323228,8.6317792270,8.0327318698,7.7176965558,7.1792470067,7.0214656397,7.1080503418,,,
111.1039999998,224,8.0250920190,6.8197218635,7.4445410496,7.0827594472,8.0979664554,7.3220889706,7.5996023986,7.1202220330,7.9732093926,11.5820822942,8.6646692768,7.8613077473,7.6389108500,6.8988231269,7.1000534447,7.0207052040,,,
111.5999999999,225,8.2400144801,7.1645467509,7.6354706710,6.9719822257,8.1883205966,7.3446231356,7.5977271316,7.1278199044,8.2113327521,11.4661053509,8.6213719473,7.3356437642,7.6520841648,7.0536899499,7.0484760146,7.0572417359,,,
112.0959999999,226,8.3389351999,7.5657536660,7.6837761559,7.0891170773,7.9714932050,8.2304645837,7.5648836547,7.0407286838,8.2961177463,11.4792697397,8.5725877291,7.5950211514,7.6619854333,7.2221012509,6.9752404393,7.0539812890,,,
112.5919999999,227,7.8514433817,7.1960339381,7.6922926494,7.2480098657,7.8405738545,8.4739218447,7.4969122755,7.1833977474,8.3037689486,11.4583973738,8.4203882615,7.8153990120,7.7284922114,7.7105177443,7.0567100047,7.2591406054,,,
113.0880000000,228,8.1932135902,7.3597781609,7.9900110991,7.4203352738,7.8632882241,9.1142732013,7.5477733725,7.4305811374,8.4767791353,11.4740390010,8.4620121841,8.1356852348,8.1306007853,7.7887821997,7.4047058926,7.3713640881,,,
113.5839999998,229,8.3151249127,7.1755930524,7.8658854876,7.2981601934,7.8013945110,9.0980754919,7.4922992444,7.2583885186,8.3801511460,11.5388271875,8.5561885230,8.0522964057,8.1411290225,7.3636209497,7.4098677676,7.0828459406,,,
114.0799999998,230,7.6994590715,6.2205981556,7.4156968435,7.0188682768,7.8692507061,7.8530792666,7.4677097550,7.0779949358,7.9822945688,11.5992268258,8.4642527375,7.5804809717,7.8634082833,7.0161753541,7.1809861082,7.0994617253,,,
114.5759999999,231,7.4463347803,6.2828209433,7.5832612877,6.9748143801,8.0520975535,7.3384701739,7.4873507904,7.1442106652,8.0559533924,11.5832442769,8.3527560484,7.4892560832,8.0019692951,7.1014266208,7.1249391476,7.2571335411,,,
115.0719999999,232,7.5475637384,6.5115077989,7.7870832345,7.3599675142,7.9655921704,7.7215677928,7.4765474829,7.2197923372,8.2784041487,11.5019266663,8.3981362497,7.5361079702,8.0228366019,7.6074031735,7.2293241040,7.2428682419,,,
115.5680000000,233,7.5967303671,6.8395534572,7.7807997416,7.4183584580,7.8014799639,7.8010965493,7.4891987567,7.2797691123,8.1427864252,11.4615321949,8.4056589558,7.7023916794,7.8335164009,7.5415456990,7.2529607783,7.2403753157,,,
116.0639999998,234,7.4552969752,6.7428465007,7.5921826548,7.1128791151,7.7181053422,7.4121889577,7.6253765710,7.2962029717,7.9204132257,11.4718144204,8.4544892867,7.6107850840,7.7242788921,7.0827341189,7.1842164459,7.2941392025,,,
116.5599999998,235,8.6495074227,8.6069476394,7.5730662546,7.5347360526,7.6010901405,7.1132540528,7.9186502379,7.1257933154,8.0872282871,11.5293066156,8.5063145765,8.0255657367,7.6690578858,7.4283047327,7.1269948063,7.3191083866,,,
117.0559999999,236,8.7393362298,8.7901506526,7.8419294935,7.7083682753,7.6909647596,7.6560586428,7.9159932198,6.9436168001,8.2913773933,11.5960657344,8.3844612723,8.1175952031,7.8237932536,7.8409740354,7.1598608154,7.3198574438,,,
117.5519999999,237,8.0934683587,8.2233947107,7.9581191724,7.3970593660,7.9022840272,7.9473519597,7.6900916350,7.4025533483,8.3614872416,11.6262926410,8.3413895999,7.6979046486,7.9472652921,7.9632061747,7.4396072931,7.3870651674,,,
118.0480000000,238,8.1815768242,8.0810027544,7.7768079489,7.1275289662,8.0723903353,8.1599748989,7.6111637580,7.4638315378,8.2765592720,11.6342393514,8.3620571956,7.5747351115,7.8333982751,7.9000378838,7.3834175672,7.2941291534,,,
118.5440000000,239,7.8706672663,7.2517345341,7.5234238809,7.2731382857,8.3457764965,8.0102391967,7.4445458836,7.0284386872,7.9941567279,11.5884232077,8.2600233607,7.4045002319,7.6626421543,7.6985243213,6.9429600294,6.9576601251,,,
119.0399999998,240,7.4856761627,6.9167153223,7.6861164102,7.2843879005,8.2077935132,7.2236135660,7.2754678324,7.0614775998,8.0044013906,11.4793518522,8.2109678025,7.3172216012,7.7458184961,7.8137876890,6.8897790093,6.9314315900,,,
119.5359999998,241,7.2155288938,7.1216126155,7.6288677316,7.1619225533,8.1405705611,6.7752765132,7.2700146529,7.3840922168,8.1307867940,11.4508211387,8.1933387591,7.2924831772,7.8364353291,7.8359892806,6.9232489560,7.0750187728,,,
120.0319999999,242,7.7757518265,8.0825363563,7.9271945338,7.4180844700,8.1351674585,6.7540261802,7.5331136365,7.7734699461,8.1327590500,11.5112130450,8.2136784148,7.4928168743,7.7653542536,7.4882630630,7.2271171783,7.5887916623,,,
120.5279999999,243,7.9041854363,8.1355257904,7.9077470007,7.2802132964,7.7052247117,6.9205865919,7.5252109859,7.6679138723,8.0158880097,11.4867545658,8.2126266089,7.4334396651,7.6764126030,7.6733055028,7.1943852832,7.5232375938,,,
121.0240000000,244,8.1338151725,7.7146084393,7.8865386897,7.1124783610,7.7191790558,7.0634092067,7.4012907253,7.1401840706,8.0228762893,11.4389295942,8.4098866058,7.6200210115,7.6979671400,7.5345144160,6.9633619249,7.0926853599,,,
121.5199999998,245,8.0344363348,7.4275770533,7.9967617862,7.1982794395,7.9658236750,7.8400842518,7.4296585984,7.0168028549,8.1762396381,11.4198907807,8.3536741934,7.6096989279,7.6679032730,7.4656789747,6.9567805263,7.0386106795,,,
122.0159999998,246,7.7112804445,7.6218626949,7.7277248851,7.3578206629,7.9820942030,7.8082235211,7.3276620934,6.8344388561,8.0798081437,11.4611696019,8.4118741111,7.4474387171,7.7095859961,7.6895959696,6.6817477852,6.7392576126,,,
122.5119999999,247,8.0109210394,8.1764602700,7.6015431088,7.2727049182,7.7345558144,6.9260293162,7.3497602571,7.2112113636,7.9667488845,11.4667674835,8.4315878608,7.6261104029,7.6917029948,7.5407639374,6.9801623136,6.9954290676,,,
123.0079999999,248,8.0821262021,8.3841014503,7.8100359647,7.2823934091,7.7372077881,6.9533881053,7.5797073176,7.5441097849,7.9218804466,11.3532820723,8.2772772045,7.7720083724,7.5253871742,7.1714459641,7.4571009177,7.3571907825,,,
123.5040000000,249,7.9737521251,8.3139535245,7.8343603573,7.3178475799,7.5772931614,7.6456191407,7.5310740140,7.4597081738,7.8482342002,11.2746512345,8.2871831278,7.7235080561,7.5890370118,7.1857049163,7.4886631145,7.3434466151,,,
124.0000000000,250,7.7184785691,7.6627324411,7.5621693577,7.0118662653,7.4986369947,7.8600039394,7.3157622345,7.1955584377,7.8596472104,11.2803375225,8.3355948463,7.3814880880,7.6337199752,7.3522829806,7.1544568494,7.0273925589,,,
124.4959999998,251,7.6203874313,6.9414172812,7.4475657079,6.8771567459,7.8876058272,8.0286640642,7.6191590071,6.8636484330,7.8096058074,11.2657965633,8.3632083955,7.3502877660,7.6134782754,7.2367324715,6.9206704335,6.8689018776,,,
124.9919999999,252,7.3437055714,7.0115177391,7.3783468786,7.1696451977,7.8864328777,7.8439076154,7.6152815497,7.2533738801,7.6485388943,11.1826251376,8.2928404050,7.3536216737,7.8251899748,7.1107720741,6.8814759168,7.2348670398,,,
125.4879999999,253,7.9893206719,7.5858044691,7.7036386983,7.7923696296,7.5858333150,7.1193045401,7.8308867749,7.7247991970,7.7164389871,11.2355229860,8.2737800577,7.5649137193,7.9257542700,7.2330737827,7.3521169058,7.6897740703,,,
125.9839999999,254,8.0317375992,7.2596950734,7.6303302343,7.6638446752,7.5918238008,7.6899418342,7.8521153201,7.4790201731,7.8651243390,11.3074881113,8.2284409743,7.5316603966,7.7809176069,7.0854720996,7.3673697234,7.4809212766,,,
126.4800000000,255,7.4469535375,6.7134269005,7.8893015929,7.6408854480,7.6968520678,7.8608557211,7.3540608661,6.9493350099,8.1649984093,11.3041248554,8.2516667663,7.5263124513,7.6318107145,7.8872984208,7.3312593015,7.2909439675,,,
126.9759999998,256,7.5791190270,6.9042010301,8.0375162266,7.7970275153,7.7315350627,7.8300109404,7.5210368044,7.0631941188,8.2545201130,11.2853464351,8.2799706728,7.7636230756,7.5877205205,8.1404962840,7.4173479031,7.4369715022,,,
127.4719999998,257,7.4877298433,6.7356980340,7.7676881277,7.4269425477,7.7224824274,8.2089659210,7.6591318337,6.9898234163,8.3457563672,11.2924009208,8.2380025254,7.5956855749,7.7499057877,7.9175845075,7.1127718847,7.0594041830,,,
127.9679999999,258,7.3644190543,7.4188571970,7.6315143467,7.1802097620,8.0719573059,8.1877361047,7.6630883473,7.4306622686,8.2809924027,11.3121957803,8.2611188564,7.5181869109,7.8764409099,7.5211488671,7.2262871423,7.0083093152,,,
128.4639999999,259,7.8164657836,8.2126613884,8.0356261095,7.6735245026,8.2274490719,7.4859309411,7.5184119002,7.8562205485,8.2700391438,11.3513548328,8.5087160778,7.9064599632,7.9813330366,8.2131546573,7.6295532500,7.3364785046,,,
128.9600000000,260,7.8079084903,8.0242021334,8.0382006626,7.6368492988,7.9512825232,6.8388584133,7.3648314984,7.8773681390,8.2103953568,11.3641345430,8.5214192497,7.9051934118,8.1125841551,8.2892062152,7.5135733038,7.3574540349,,,
129.4559999998,261,7.4825198379,6.9133454330,7.3613712461,6.8017463154,7.7218809920,6.7538961504,7.4306924174,7.4254918534,7.7217616349,11.3538001634,8.2624057660,7.3727153413,7.9838538455,7.4362191632,6.9433258619,7.0018724586,,,
129.9519999998,262,7.4057149676,6.8000221551,7.3687780264,6.9670790715,7.8444778318,7.2256980248,7.4717698896,6.7823745001,7.8427044594,11.3153375461,8.1586343979,7.2660130833,7.7342014977,7.5777600932,6.7797536489,6.8608460385,,,
130.4479999999,263,7.2040878582,6.6915441735,7.5379947722,7.1007773199,7.8409931221,7.8644020136,7.2921051944,6.6625166297,7.9629166015,11.2819180311,8.1622800640,7.2771741804,7.5324920638,7.5779279700,6.8252503402,6.8193100092,,,
130.9439999999,264,7.1932715264,6.3987705548,7.5260543524,7.0614103152,7.8132859351,7.9762005514,7.2118624525,6.8258321594,7.8452737872,11.2025634608,8.1387684060,7.1821576499,7.5952905419,7.4163541692,6.9707392879,6.8211927266,,,
131.4399999999,265,7.1956643971,6.1326171419,7.4501878394,7.0059918012,7.8112609135,7.4245415794,7.2144064753,6.9376204197,8.1126155245,11.2510311024,8.1616676328,7.1692361583,7.6502787435,7.2192198007,7.0451673748,6.8690022660,,,
131.9360000000,266,7.1834856467,6.1696065401,7.5102100464,7.0283048289,7.6737407151,6.7722144659,7.2741589727,7.0211386515,8.1799239517,11.3164805436,8.2875735802,7.2162160204,7.6176826298,7.2194820958,7.3153132410,7.1273837995,,,
132.4319999998,267,7.1895604252,6.6112533300,7.5749421756,7.0311600840,7.5956744857,7.0527977026,7.2853536886,7.1789546102,8.1013246346,11.2587057803,8.3698813936,7.3478363113,7.5851451483,7.5838613803,7.3903648885,7.1412623472,,,
132.9279999998,268,7.3319280620,6.5875795030,7.6764212107,7.1177641214,7.5943161217,7.0940002018,7.3005451246,7.0021070718,8.0996246014,11.3193012565,8.3000374334,7.4369214973,7.5634645085,7.9792894850,7.0542508037,6.9212093221,,,
133.4239999999,269,7.7022124115,6.7827087979,7.5851916357,7.1146355842,7.6464315664,6.9581939440,7.3583272175,6.8613590359,8.0352609383,11.3836292814,8.2489577926,7.4094162369,7.7766395473,7.7267085237,6.9703895935,6.9781598449,,,
133.9199999999,270,7.7486387712,6.7732598769,7.3861211754,6.9155102005,7.5707770362,6.9496235786,7.3968968847,6.8720246112,8.0185724137,11.3637784984,8.2508616186,7.3339367094,7.7544306489,7.2149115822,7.0959099474,7.0002383276,,,
134.4160000000,271,7.4463220003,6.6916311490,7.3611568900,6.9794365504,7.5171394441,6.8838073580,7.4486760172,7.1142252853,7.7971289805,11.3059420075,8.1796638346,7.2942586386,7.7008444258,6.8360375469,7.0735441255,7.1361177686,,,
134.9119999998,272,7.4442720378,6.8754137906,7.6988797334,7.5080426623,7.6186800752,7.1081222491,7.3764073135,7.1719217599,8.0795781562,11.2970135783,8.2087001785,7.4169046757,7.8869649523,7.5448315423,7.0726062575,7.1873357544,,,
135.4079999998,273,7.4647204481,6.5252180395,7.6510930575,7.4495854274,7.6050871493,7.0747394166,7.1894628300,6.7163435706,8.0103890098,11.3596624917,8.2273088534,7.3184843220,7.6942386460,7.7103899719,6.8834569951,6.8545917242,,,
135.9039999999,274,7.6197674561,6.9344163304,7.4435199679,7.0594626475,7.7510158974,8.1188741614,7.2392303338,6.8445104817,7.9747147045,11.3906965612,8.2234424637,7.3993767232,7.5926964576,7.7286761720,6.8878613602,6.9027839505,,,
136.3999999999,275,7.5374512614,6.8591499215,7.4959363803,7.1504388939,8.0678355393,8.4728548868,7.2985485630,6.9363093795,8.0931108598,11.3606075049,8.3223585778,7.4774540168,7.7129238671,7.6622988391,6.9981120410,6.9848326329,,,
136.8959999999,276,7.1572885870,6.3979673833,7.3839824902,7.0602484939,8.4767126498,7.8441746510,7.1735517014,7.0755088394,7.8460430633,11.3273583191,8.2781215034,7.3088164849,7.7440298315,7.5991014075,6.9850319519,6.9427058553,,,
137.3920000000,277,7.3362962887,6.8756918740,7.3679618626,6.8994373100,8.2957463517,7.7591088453,7.1134387516,7.3899381216,7.7489958140,11.3211229649,8.2332795037,7.2059282557,7.6666386128,7.6257138626,7.0902658492,6.9056567286,,,
137.8879999998,278,7.6619010321,7.4041176188,7.6053835267,6.9482647397,7.5865077358,7.9511106380,7.1944367637,7.5520150581,8.1323398031,11.3226405230,8.4447721765,7.2619210770,7.9085623356,7.2519137558,7.2754138252,6.8333729724,,,
138.3839999998,279,7.6706244898,7.2939331748,7.6816309317,7.0199700364,7.8357484981,8.0430967489,7.2950487581,7.3454655416,8.1799334138,11.3000934597,8.4765386119,7.3134394592,8.0076611609,7.4460297013,7.1949535111,6.9539745214,,,
138.8799999999,280,7.4866962754,7.0846834577,7.4545338777,6.9855012697,7.9358049410,7.9675032684,7.4934741142,7.0426027673,7.8844914809,11.2955556787,8.3512965749,7.5587154168,7.9574467326,7.2496879466,7.0674123470,7.3119896940,,,
139.3759999999,281,7.2756975084,6.9118952011,7.3774080113,7.0117456924,7.8048987014,7.1612859018,7.3697989220,6.8872281198,7.7222172529,11.3159360367,8.2644331937,7.5101189740,7.9057901858,6.8328084454,6.9811112007,7.2302992244,,,
139.8720000000,282,7.1176013235,6.5411274024,7.4807003439,7.0612488945,7.8593322368,6.9541089147,7.1284558438,6.8479938204,7.8667811493,11.2800741500,8.2215558027,7.2761177472,7.7446314714,7.8030915737,6.9610766485,6.8514337159,,,
140.3679999998,283,7.4454389046,6.9609005601,7.4314606946,6.9642746001,7.8581595625,6.9475901010,7.2778764523,7.0117043322,7.9528857521,11.2295640821,8.2344637803,7.2966373347,7.6788906751,7.7494052761,7.0107981201,6.8507757830,,,
140.8639999998,284,7.4185196694,6.7828038760,7.4311344206,6.8970988414,7.7220441644,7.4369575345,7.2007757896,6.9139635415,7.9247734735,11.2192952679,8.2439447903,7.2450146307,7.5833411496,7.3743045901,6.9907387555,6.8919976834,,,
141.3599999999,285,7.1604630995,6.3503839170,7.4867267579,6.9524313379,7.4936685440,7.5950760643,7.1188605073,6.7386411322,7.9020632932,11.2399553988,8.2229591439,7.2532697242,7.5804406264,7.5025232108,6.9371356498,7.0131408160,,,
141.8559999999,286,7.2498759064,6.2229670672,7.4280852075,6.9524511671,7.4326161908,7.3665316616,7.1739208596,6.7128462907,7.7426457666,11.2903960384,8.2453290699,7.2061495054,7.6740932626,7.2228183318,6.8603263881,6.9889586539,,,
142.3520000000,287,7.4432158757,6.1186451505,7.3389271928,6.8797888991,7.4221750769,7.2050040397,7.1699417317,6.7717172234,7.8368076568,11.3265964677,8.2371752378,7.2465802048,7.7349669904,7.3606067335,6.8218806240,6.9098039132,,,
142.8480000000,288,7.3748646184,6.2242159692,7.5142149518,7.0646227712,7.5191088387,7.1725688616,7.1382131030,6.7673770299,7.9717652448,11.3136521329,8.1974464183,7.3219576250,7.6745984271,7.3583083952,6.7976181054,7.0147710889,,,
143.3439999998,289,7.1949213355,6.4345569833,7.5742490258,7.1769548471,7.5288683560,7.2815736220,7.1213121454,6.7400664534,7.9914664649,11.2678688303,8.2254826642,7.3304704703,7.7837575807,7.4921420698,6.7918553268,7.0148222722,,,
143.8399999999,290,7.4258043637,6.3801183125,7.3099642640,6.9589132333,7.4373301771,7.2292006237,7.0399821448,6.7064298161,7.8217250306,11.1951926456,8.2222452530,7.2263972854,7.6621128552,7.3291792513,6.7440334483,6.8826209431,,,
144.3359999999,291,7.5679434528,6.4409681947,7.3573287002,6.9882679433,7.5477841023,7.0005083653,7.0939447272,6.6890244909,7.9881825280,11.1785886027,8.2166256658,7.2076520907,7.5350558412,7.2866872154,6.6734678478,6.7683932750,,,
144.8319999999,292,7.3660218793,6.5424735174,7.4447020559,7.0555154878,7.5153190341,6.9620538100,7.2189814341,6.6554248893,7.9965344616,11.2477844405,8.2090678266,7.2747871576,7.5958694508,7.4601006186,6.8610190077,6.9228817384,,,
145.3280000000,293,7.2019091007,6.4967269290,7.3189158162,6.8685051843,7.4115283572,6.8254493724,7.3110495195,6.8865681330,7.7083736161,11.2351605529,8.2113791024,7.2999402352,7.5629818001,7.2149676534,7.0597772968,7.0691575988,,,
145.8239999998,294,7.1685614420,6.4971527673,7.3005596312,6.9198571632,7.3891656774,6.7928539494,7.2266463888,6.8639128710,7.8725940961,11.2416032458,8.1467665396,7.2463391725,7.5200286295,7.3327585457,6.8969699969,6.8773776719,,,
146.3199999998,295,7.0577589601,6.2241543859,7.3040518819,6.9428991143,7.3311502929,7.1198557334,7.0802446204,6.6005469202,7.8024052663,11.2377793949,8.1087547421,7.1190429904,7.5646643712,7.4518059223,6.6501356757,6.6766133087,,,
146.8159999999,296,7.0782830800,6.7756273223,7.2108023265,6.8372664480,7.3542175079,7.4347436672,7.0943940946,6.5880943994,7.7467813475,11.2195110512,8.1281930612,7.1890636846,7.6532917955,7.0346903050,6.7584454775,6.7371944797,,,
147.3119999999,297,7.2105658158,6.8972824343,7.4620818293,7.0920808244,7.4393615762,7.8195838131,7.1380944524,6.5827875548,7.9324067330,11.2089827625,8.1615655978,7.3845426604,7.6231770700,7.3866697661,6.8450416338,6.8167727673,,,
147.8080000000,298,7.1680309633,6.3420979483,7.4689586348,7.0151467575,7.3945107441,7.5958001282,7.0661189477,6.5370999490,7.9130679109,11.2122922276,8.2151902100,7.3313566215,7.6131565123,7.3976739531,6.7364344793,6.7284076967,,,
148.3039999998,299,7.1488615497,6.3539805930,7.3036751490,6.7978307495,7.3917262782,7.0653927262,7.1045574252,6.6947897762,7.8853940937,11.2137837985,8.2141454976,7.2502387672,7.5942129566,7.0737723626,6.7162687131,6.7771363191,,,
148.7999999998,300,7.3135100894,6.3733236574,7.3872181221,6.8582630799,7.4397730473,7.0152605251,7.1255091645,6.7294794986,8.2391027113,11.1742321912,8.1586894148,7.3456234735,7.5594726532,7.0826606038,6.7544205250,6.8057324905,,,
149.2959999999,301,7.3415863704,6.4036572625,7.2934822978,6.7771838310,7.4007878379,7.1407169770,7.2375970672,6.6644776009,8.2103568798,11.1820826059,8.1749459949,7.2677446221,7.7296212948,6.8765259719,6.7172214509,6.7300873749,,,
149.7919999999,302,7.2273042859,6.9302895465,7.3192249893,6.9220714250,7.4674463873,7.4172994350,7.2965733578,6.7259052385,7.9461905269,11.2238483226,8.2079103086,7.2060707595,7.7015145193,7.1817610788,6.7931400039,6.7743198720,,,
150.2879999999,303,7.1625807039,6.7789556499,7.3849592786,6.9767746826,7.4742034049,7.4691533047,7.1242372328,6.6025942839,7.8786216842,11.2171745485,8.2112116410,7.1683244086,7.4091181707,7.1456951920,6.8335932529,6.7361485832,,,
150.7840000000,304,7.2946340697,5.9966431864,7.3229954436,6.8139695357,7.3819901642,7.1772470343,7.0574804059,6.7306261040,7.8385018193,11.2161403118,8.1877152283,7.1344394306,7.5225708659,7.1787734186,6.7680286170,6.7055335408,,,
151.2799999998,305,7.2499858515,6.2734451041,7.3176632420,6.7890589805,7.4059441467,6.8530038006,7.2185314735,6.8755433735,7.8375058326,11.2330776978,8.2336348384,7.1429978446,7.5998240624,7.3011153459,6.9094060244,6.9412331222,,,
151.7759999998,306,7.1841233849,6.6120205235,7.6094930032,6.9965002391,7.4183035251,6.8309308030,7.2872728206,6.7691413043,7.9825355738,11.2483021150,8.3096005800,7.3088712687,7.6298610128,7.1094982755,7.0657353004,7.0879189867,,,
152.2719999999,307,7.1675942352,6.5779264988,7.6610388205,7.0733603880,7.3766159187,6.7148959429,7.1815773088,6.6692427691,8.0061351247,11.2779143696,8.2640421827,7.3416444485,7.6140355711,7.3915376692,6.9097462682,6.9658210290,,,
152.7679999999,308,7.1266166739,6.2409116466,7.3280091748,6.8953767353,7.4619503219,6.6974469115,7.1748009857,6.6166565075,7.7500836705,11.3472998931,8.1591982541,7.2695047019,7.5089534987,7.3005614625,6.7105126584,6.8204368617,,,
153.2640000000,309,7.1676028773,6.5035530307,7.3961224911,6.9787719707,7.6080885640,6.8653555818,7.2193091930,6.6260143202,7.9919079822,11.3603694714,8.1557255482,7.3010610711,7.5553210379,7.2017466410,6.9139955883,6.9721853059,,,
153.7599999998,310,7.1626599466,6.8651859702,7.6063315458,7.1182836427,7.6218872532,6.9918426568,7.1782153856,6.7607165432,8.0063293654,11.3337880460,8.1807696132,7.2686083609,7.5307384382,7.5371382966,7.0655103119,7.0876045129,,,
154.2559999998,311,7.0552518121,6.5330268165,7.5827328227,6.9726522203,7.6644763220,6.8704703820,7.1888856520,6.6638664031,7.7645576362,11.3766163358,8.1757628987,7.2242947378,7.5383578922,7.4372469595,6.9578214896,6.9162531445,,,
154.7519999999,312,7.0555966020,6.2063089109,7.3861918643,6.7816668313,7.7992725358,7.3624822956,7.2166398525,6.6857491556,7.7532744951,11.4153210653,8.1508145095,7.1277724970,7.5474763950,7.3049366702,6.8195647957,6.6244885996,,,
155.2479999999,313,7.1123077783,6.3806496376,7.4106023445,6.8501857438,7.8125900031,7.7688428473,7.2594564048,6.7761538436,7.8573721212,11.4266279226,8.1672801405,7.1961782805,7.6164018930,7.2979334635,6.8211164467,6.7872542158,,,
155.7439999999,314,7.4258128998,6.5450246055,7.3481212568,6.8205113861,7.7098390672,7.5397554410,7.2691726507,6.6892659591,7.8493980463,11.4386713512,8.2175067578,7.2274411761,7.7444141154,6.9434978130,6.9843748535,6.9625292597,,,
156.2400000000,315,7.6294231624,6.6399045631,7.2222160773,6.6855711868,7.5935672528,7.1129529822,7.1501620069,6.6444602641,7.7641721040,11.4141592481,8.2869192586,7.1690387516,7.8039431863,7.0658868949,7.1166908191,6.8794911480,,,
156.7359999998,316,7.5409559113,6.4852929884,7.3067180463,6.8000310370,7.4925006525,6.8906402841,7.0664278113,6.6663485721,7.8280530417,11.3728833855,8.2899718474,7.1296707769,7.6506173135,7.4635598566,7.1069656717,6.7795196332,,,
157.2319999998,317,7.3207125223,6.1839681711,7.4015806894,6.9166003434,7.5277308707,6.6448376217,7.0666687536,6.6108095303,7.8131500047,11.3253545563,8.2320165619,7.1036578071,7.5122970170,7.2862187997,6.9524240566,6.6927535979,,,
157.7279999999,318,7.0905292661,5.9314223738,7.3999233442,6.9350603323,7.5849897118,6.7721097096,7.0752411776,6.5367209131,7.7766371118,11.2781179036,8.1697189113,7.1338932497,7.5486369802,7.4375303478,6.8367727364,6.7305485565,,,
158.2239999999,319,7.4379791126,6.7124531206,7.3977816186,7.0742815436,7.5653752712,6.9012593834,7.1084549818,6.7114709574,7.8862700828,11.2546278948,8.1804977144,7.1509928398,7.4981589428,7.4250173674,6.8657947498,6.7525517179,,,
158.7200000000,320,7.8251688658,7.0896367345,7.3415116130,7.0096757358,7.4695236463,6.9440235260,7.4226608001,7.1246516956,7.8941204252,11.2627710295,8.2770954241,7.1820009221,7.4766876416,7.1887644582,7.0602697576,7.0262544954,,,
159.2159999998,321,7.5696983422,6.8179407956,7.3249667049,6.9247551736,7.3933068782,6.7753820166,7.3555511385,7.0604127839,7.7904486816,11.2857279141,8.2244106005,7.1811618953,7.5607548238,7.2731661190,6.9592499509,7.0780882050,,,
159.7119999998,322,6.9999895715,6.4730828985,7.3626465899,7.0955165278,7.3513456614,6.6894535203,6.9345314270,6.4956453900,7.6851660802,11.3072859218,8.1515298424,7.1491208582,7.6144737254,7.3324201536,6.6646940667,6.7552848538,,,
160.2079999999,323,7.1118209772,6.2538025952,7.4328568194,7.1110715103,7.4509625415,6.7287808349,7.0447932390,6.5603148166,7.6830765871,11.3224121742,8.1793621668,7.1605478643,7.5379406873,7.6993934112,6.7056105630,6.7427914919,,,
160.7039999999,324,7.1048125947,6.0168842130,7.4021264735,7.0098002198,7.4891089275,6.5964297082,7.1305660171,6.8374079735,7.6199538496,11.2141483167,8.1140236419,7.0511590214,7.4362313647,7.5381602605,6.6233351615,6.6896769933,,,
161.2000000000,325,7.2566822317,6.7796021135,7.3053092755,6.9531986701,7.4334687679,6.5510343536,7.1671268462,7.2061631771,7.7938101585,11.2273346787,8.1125313567,7.2161496648,7.5201572626,7.2665569668,6.8543660055,6.8197798114,,,
161.6960000000,326,7.4651280211,7.0264385231,7.3250569559,6.9846794123,7.4849519736,6.7070878512,7.2601790444,7.3525644603,7.9154707128,11.3439789623,8.2592867305,7.3855578338,7.6120732679,7.5664554372,7.1323682842,7.0631425888,,,
