Time:1Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Event Id,Event Date,Event Duration
239.0719999999,482,0.0002389753,0.0002389701,7.9047107070,7.9257500574,10.8156275195,7.9703072740,10.4080111204,9.5001012335,8.1361112302,9.3897866783,7.8698109146,9.8378432333,9.1056093811,8.4516939234,9.3726311817,3.0086743854,33553:33554,239.8320001590:239.8400001591,0.0079999999:0.0000000000
239.5680000000,483,0.0001193697,0.0001193654,7.7211180492,7.7109090177,10.1825501682,7.4325870741,9.9165646623,9.0702033750,7.4571760090,9.0792833852,7.4581990269,9.9314617615,8.5286093687,7.9192385724,8.9360737127,3.6676471149,33552:33553:33554,240.4000001589:240.4560001590:240.4640001589,0.0000000000:0.0079999999:0.0000000000
240.0639999998,484,0.0000426491,0.0000426468,7.5516664043,7.3529324972,8.6513677926,7.4261683681,9.3119031973,8.4100573513,5.9891913471,8.9883886075,7.2665928603,9.7812742801,7.3411728996,7.0735037174,8.3498330819,4.6333223471,33552,241.0080001589,0.0000000000
240.5599999998,485,0.0000084737,0.0000084734,8.4557899149,8.5041950677,6.9254857234,8.3294969504,8.8892447254,8.6944511086,7.4740468998,9.4737460675,8.0917073642,9.8396777319,7.5677027688,8.0699610240,8.4890191028,5.0867964548,,,
241.0559999999,486,0.0000053889,0.0000053889,8.8825330961,8.8761035495,6.9561506673,8.9523956197,9.0912236121,8.9645452622,8.2202075573,9.7403254243,8.6818412967,9.9057419099,7.9747753677,8.5989823011,8.5850532228,5.2455876601,33552:33553:33554,241.6720001590:241.6800001590:241.7040001589,0.0000000000:0.0240000000:0.0000000000
241.5519999999,487,0.0000181504,0.0000181505,8.6097475917,8.4490219562,7.1796521517,8.8684883446,9.3419967108,8.7375486640,7.9735084549,9.5450538975,8.3798808821,10.1597351955,7.5968649829,8.1612277400,8.2362440911,5.2015485697,33552,242.1680001591,0.0000000000
242.0480000000,488,0.0000334789,0.0000334777,7.6995996573,7.5311476176,7.1670891107,8.1147152370,9.2874598699,8.3349886970,7.0131762893,9.1281603609,7.3960654330,9.8351557090,6.4662060545,6.9268062502,7.8070181542,4.9895888156,33553:33554,242.6480001591:242.6720001590,0.0240000000:0.0000000000
242.5440000000,489,0.0000430919,0.0000430894,7.0893166479,6.5874631015,7.0954864403,7.4673330219,9.3696024911,8.1687947543,6.5676412028,8.9247702759,7.0418902309,9.8527674319,5.8342236173,6.2854179460,7.9228877490,4.6145201461,33553:33554,243.1600001589:243.1760001590,0.0159999998:0.0000000000
243.0399999998,490,0.0000441325,0.0000441309,6.6763846848,6.1689516447,6.8463545243,6.9242052796,9.4884535940,8.2309531409,6.4145109256,8.8972814622,6.7940884455,9.8589503932,5.9075896917,6.2535279284,8.1174952250,4.0548733954,33552,243.9600001590,0.0000000000
243.5359999998,491,0.0000378489,0.0000378478,8.2615591675,8.4490951110,8.6887688617,8.3441808582,9.7532182127,9.2517826782,7.9523087366,9.2499245222,8.2721786996,8.9183493475,8.3417352560,8.5355861269,9.1395136521,3.2507348376,33553:33554:33553:33554,243.9680001591:243.9840001590:244.4560001590:244.4720001591,0.0159999998:0.0000000000:0.0159999998:0.0000000000
244.0319999999,492,0.0000275679,0.0000275668,8.4244676995,8.5504216193,9.0999617951,8.5066831856,10.0331736192,9.4054755092,7.9805429831,9.2847847210,8.2907540523,9.6370953374,8.4195290765,8.6331804715,9.3011597497,2.0818185988,33553:33554,244.7040001589:244.7280001591,0.0240000000:0.0000000000
244.5279999999,493,0.0000168318,0.0000168315,6.9698612282,6.8037107834,8.2397663148,7.1226742192,9.5798267870,8.6760543226,6.2139840154,8.8782404647,6.8028841456,9.7020217804,6.6663341907,7.0519893017,8.5152876690,0.8320445302,,,
245.0240000000,494,0.0000082001,0.0000082004,5.8220169903,5.7831861071,6.6081646866,5.9334419507,8.6272174312,8.2247208851,5.3734018207,8.6847173471,6.2673735777,9.3492356923,5.9764830278,6.3522613446,7.9609279181,1.4373466828,33552:33553:33554,245.5280001590:245.5360001591:245.5600001591,0.0000000000:0.0240000000:0.0000000000
245.5199999998,495,0.0000028080,0.0000028080,5.8859255140,5.9917208345,6.8801361029,6.3842818912,8.6867211923,8.2183349683,4.9375416817,8.6825729459,6.2155583638,9.6448757764,5.8631796845,6.5490994153,7.9238783119,2.2025015802,,,
246.0159999998,496,0.0000005275,0.0000005274,5.8570948464,5.9501525768,7.4939074631,6.4308859930,9.0475341564,8.2134051379,4.9723384618,8.7083394561,6.0824814259,9.5983836972,5.6499732186,6.4045384188,7.9864418603,2.5860430293,33553,246.9920001591,0.0240000000
246.5119999999,497,0.0000004574,0.0000004574,5.7397866885,5.9424188031,7.7163428280,6.4099938396,9.0689080966,8.2083546440,5.0657294300,8.9375024806,5.9109017848,9.7456311263,5.4739552741,6.3942113898,8.1040296328,2.7141825148,33554,247.0160001591,0.0000000000
247.0079999999,498,0.0000014621,0.0000014620,5.6959311660,5.9759005524,8.2443513428,6.0840626124,10.7014048019,8.1625290017,5.1134654844,10.1190164832,6.0548801500,9.7915799910,5.6980875885,6.2760364868,8.0797042672,2.6573003772,,,
247.5040000000,499,0.0000025822,0.0000025819,5.7625679668,5.7108185950,12.6691944759,6.4879016646,13.0626166481,8.5454426894,7.2271442591,10.6133989001,6.4808372541,9.8600007130,8.0458482332,6.5381227617,8.0779747948,2.4466253099,33552:33553:33554,248.4400001590:248.4480001591:248.4720001591,0.0000000000:0.0240000000:0.0000000000
248.0000000000,500,0.0000032408,0.0000032405,6.7966154797,6.5311688993,13.4092875069,7.7505408685,13.4204353284,9.1826801349,8.4315517440,10.2855699266,6.4067141312,9.8249787607,10.0552727949,7.1806883749,8.9782193971,2.0932203949,33552:33553:33554,248.9200001589:248.9200001589:248.9280001591,0.0000000000:0.0079999999:0.0000000000
248.4959999998,501,0.0000032594,0.0000032595,7.9280524624,7.8268635712,12.8588141435,8.1012226290,12.5204508855,9.8180201075,9.5607081096,10.1694608095,7.8752811124,9.5419842642,10.6379631615,8.0453177701,10.4805341591,1.5997128407,,,
248.9919999999,502,0.0000027522,0.0000027523,8.3594091492,8.1792241434,12.2668129631,7.5055721672,12.0267908574,9.9345573863,9.8345893172,10.9397148854,8.3421524042,9.9727322533,10.0950815400,8.1398235974,10.6533736582,0.9847184740,33552:33553:33554,249.6720001590:249.6720001590:249.6960001590,0.0000000000:0.0240000000:0.0000000000
249.4879999999,503,0.0000019737,0.0000019737,8.2361848570,8.0664361049,13.3173006284,6.3063619801,12.9601158464,9.5189427314,9.1181594839,11.2439145068,8.1456042185,9.8225867043,8.9002824508,7.4838566379,9.8251378283,0.3704174463,33552,250.1520001590,0.0000000000
249.9839999999,504,0.0000011833,0.0000011831,7.6518785461,7.5996720565,13.6313845063,6.0989573086,13.3168177561,9.0206232873,7.7435113774,10.9064797228,7.7052278166,9.7945659502,10.5411512885,6.8261188952,10.7976160177,0.0875316849,33552,250.8240001590,0.0000000000
250.4800000000,505,0.0000005617,0.0000005616,6.4617463643,6.2394831831,13.5274119079,6.8216613990,13.3116756426,9.8635699896,8.4464421436,10.0161144575,6.7163536875,9.9038270399,11.2586528864,6.2422560388,11.0080987611,0.2376582157,,,
250.9759999998,506,0.0000001838,0.0000001839,6.8395873046,6.3505675491,12.9337891052,6.8721328136,13.2359558772,10.3986599976,9.2736259880,9.0334723460,6.9809144603,9.8842632440,11.1291839357,6.7115990788,9.9667541135,0.4905835353,,,
251.4719999998,507,0.0000000330,0.0000000331,7.7444652338,7.5260315751,11.6240256897,6.0876012030,12.8946848159,10.4581628207,9.5830280754,9.4183317751,8.0081610139,9.7456931393,10.3129268731,7.4311556739,8.8444453299,0.6599723627,33552:33553:33554,252.0320001591:252.0320001591:252.0560001591,0.0000000000:0.0240000000:0.0000000000
251.9679999999,508,0.0000000390,0.0000000389,8.4765583703,8.2948280933,12.1796124663,7.9652541078,11.9533483668,10.3011808861,9.5660544065,9.8709683336,8.6148469073,9.8904812895,8.8325233696,7.9139287946,8.5603610475,0.7180706724,33553:33554,252.5360001591:252.5600001591,0.0240000000:0.0000000000
252.4639999999,509,0.0000001172,0.0000001171,8.6563534072,8.5303286163,12.3963789304,8.5354046381,10.5810942259,9.8254778248,9.3553891164,9.9719646181,8.7171020083,10.0108239460,6.9760324034,8.1144231243,8.5711359237,0.6790808588,33552:33553:33554,253.0240001590:253.0240001590:253.0400001591,0.0000000000:0.0159999998:0.0000000000
252.9600000000,510,0.0000001986,0.0000001986,8.2573599793,8.1859788743,12.4169496868,8.3956813414,11.0072748845,9.0106411108,8.7500350086,10.3885786229,8.2302158171,9.7683216670,8.5355415653,7.6939775667,8.2844582469,0.5663177370,33552:33553:33554,253.4480001591:253.5200001590:253.5360001591,0.0000000000:0.0159999998:0.0000000000
253.4559999998,511,0.0000002433,0.0000002432,7.3829149938,7.1378557736,13.4859901041,7.8647010726,12.4549143833,9.4175108545,7.6900675707,11.3011685317,6.8449471737,10.0271685304,9.7578549426,6.6941871749,9.1073281362,0.4088592637,33552:33553:33554,253.9920001591:253.9920001591:254.0160001591,0.0000000000:0.0240000000:0.0000000000
253.9519999998,512,0.0000002404,0.0000002403,6.5446090381,6.4176045175,13.6913375786,7.7976518281,12.9932334334,11.2732488550,8.8984299493,11.3127972499,5.8278216897,9.7682906519,10.7957722785,7.0535773560,10.1087817001,0.2428339507,33553:33554,254.4560001590:254.4720001591,0.0159999998:0.0000000000
254.4479999999,513,0.0000001999,0.0000001999,7.5578625612,7.7911824664,12.8565982752,8.2473288879,13.2054792726,12.3853272705,9.9032397688,10.1571631777,7.7747299068,9.6590093753,11.1627883544,7.9831055869,10.2350769190,0.1069812745,33552:33553:33554,255.1360001590:255.1360001590:255.1600001589,0.0000000000:0.0240000000:0.0000000000
254.9439999999,514,0.0000001411,0.0000001411,8.1373426248,8.1633131255,11.4536550425,7.7088324539,13.1822832158,12.3613717472,9.8758723122,9.8666737222,8.2921279029,10.0660029172,10.6203988614,8.0019336241,9.6613762777,0.0280405365,33552,255.9120001590,0.0000000000
255.4399999999,515,0.0000000830,0.0000000830,7.8402333369,7.6587977669,12.2378721963,7.3489443661,12.6759177454,11.1917363387,8.7705019380,10.8277115239,7.9857839045,9.7280186416,9.4566219876,6.8810931910,8.8394894903,0.0067544998,1234,256.3279511265,0.0000000000
255.9360000000,516,0.0000000384,0.0000000383,6.6633194035,6.5985263017,12.7452090855,7.6934450060,11.6821277374,11.1181640442,7.2295056292,11.0488681838,7.2768338811,9.6587673165,10.0108043089,6.5783211262,8.2002142143,0.0220295669,,,
256.4319999998,517,0.0000000120,0.0000000120,10.8645617870,7.6348926324,15.2283778518,7.5817250181,12.5637790933,11.6682489536,9.6241322268,14.4236901727,14.7831280188,10.1622855213,10.0487054219,7.0504415315,16.1709138227,0.0484453907,33552:33553:33554,257.3200001591:257.3360001591:257.3600001591,0.0000000000:0.0240000000:0.0000000000
256.9279999998,518,0.0000000021,0.0000000021,11.1161820115,7.8249377784,15.5312944337,10.9307236937,12.8086715147,14.2154846982,10.3976036329,14.9773877714,15.2516626827,10.9428211171,9.9243860036,7.3967637082,16.5628980046,0.0685980849,,,
257.4239999999,519,0.0000000033,0.0000000033,10.3485524008,6.5819463706,15.0551209011,10.9338754197,11.8540239268,14.8406970287,11.4791778548,15.0765471069,14.4952182440,10.9877070841,10.9059640865,9.1340458290,15.6718536903,0.0752708028,,,
257.9199999999,520,0.0000000093,0.0000000093,10.6410588635,7.7354992282,14.7493767700,8.4328065571,10.8861577652,14.2894085164,11.8357741646,14.7460724847,14.0093415158,10.0165587628,11.1085387864,9.8189120488,14.9480319448,0.0687525230,,,
258.4160000000,521,0.0000000152,0.0000000152,10.8069832470,8.3548271814,13.8330313618,8.9076143123,10.4618037518,13.9715588908,11.5033942102,13.0791263880,14.3702639437,9.6873978472,10.2396883712,9.4412434426,15.1920765950,0.0534732071,33552:33553:33554,259.2000001590:259.2080001591:259.2160001590,0.0000000000:0.0079999999:0.0000000000
258.9119999998,522,0.0000000182,0.0000000182,10.1989738401,8.1547319706,11.9289109056,10.1083259769,9.3653624801,14.7083850006,12.0893599334,12.1241327956,14.2176638640,10.0834981503,9.5590178738,9.6758585959,15.0217688357,8.1253758820,33553:33554:33552:33553:33554,259.4720001591:259.4800001590:259.5680001590:259.5680001590:259.5840001591,0.0079999999:0.0000000000:0.0000000000:0.0159999998:0.0000000000
259.4079999998,523,0.0000000177,0.0000000177,8.6036674889,8.5312689094,12.1963934077,10.7383101795,9.4708000958,14.7644139604,12.5417509243,13.5636913670,13.6115482719,10.9581638013,10.9245195931,10.5016985676,14.7059902094,18.3676586631,,,
259.9039999999,524,0.0000000145,0.0000000145,7.9369559355,8.8478098571,12.9671480630,10.8837697142,11.2119243282,14.4276799738,12.2751982334,14.4273838899,11.9122069719,10.9572708593,11.7557277446,10.3089495089,13.6929596593,18.6798201785,,,
260.3999999999,525,0.0000000101,0.0000000101,9.6667194865,9.6877803733,12.7624122342,10.6721708445,12.5098751085,13.7554886397,11.4530357305,14.5493325168,11.1190235769,10.9633919881,12.0374181285,9.7025483896,12.5997617890,18.3279400660,33552:33553:33554,261.0160001591:261.0160001591:261.0320001591,0.0000000000:0.0159999998:0.0000000000
260.8959999999,526,0.0000000058,0.0000000058,10.5916038565,10.1832171696,11.5968205645,9.8676612625,12.8063995764,12.3560816044,9.8796169593,14.1117324464,12.3741557241,10.7669987487,11.8564033655,9.8909017054,14.1963432733,18.0944090914,33552,261.4960001591,0.0000000000
261.3920000000,527,0.0000000026,0.0000000026,10.6179512608,9.6208360102,10.5464575081,8.7304881470,12.3264880150,11.8384579536,9.1980814913,13.1785555928,12.8502097829,9.8954497347,11.0567375926,9.3151794079,14.5364187210,16.6708069824,33553:33554,261.9760001590:261.9920001591,0.0159999998:0.0000000000
261.8879999998,528,0.0000000008,0.0000000008,10.3938684156,8.2772694396,10.6900650236,9.0872360515,11.3648853560,13.0763777555,10.2891318477,11.9523672411,12.9434112864,10.4855443149,9.1292485850,7.8706461756,14.3825422699,16.7741493557,33552,262.4080001591,0.0000000000
262.3839999998,529,0.0000000001,0.0000000001,9.9504573319,8.8156603342,10.8077245975,10.6733948319,9.9229470336,13.5512837151,11.0598626590,12.2116089469,12.7829214044,10.8210738670,9.4928298330,9.2636463688,14.0532674612,18.0908476157,,,
262.8799999999,530,0.0000000003,0.0000000003,8.3354727900,8.4511323050,10.4093060067,11.0954563886,8.8609380966,13.7073329834,11.3954934614,12.9539285501,12.3694342898,10.6588544534,10.4628901370,9.2134736296,13.5117330229,17.9283391743,,,
263.3759999999,531,0.0000000007,0.0000000007,7.9164245946,7.2473900756,11.3071582979,11.3155179440,9.0124121609,13.7960128958,11.4737929860,13.5177070057,11.8985662863,10.9277812950,10.8663561538,9.0833744745,14.4233835611,15.2662324328,,,
263.8720000000,532,0.0000000012,0.0000000012,7.8505993974,7.5319249007,11.9344891879,11.0559148474,10.1803572642,13.5187587335,11.1341328636,13.8225559851,11.2834757778,10.7468174130,10.7876426102,9.0091736637,15.1318746485,13.7614355038,,,
264.3679999998,533,0.0000000014,0.0000000014,8.3450496858,7.4074582016,11.8008315444,9.4009446623,10.2223879908,13.1378845547,10.9803951974,13.7619913256,10.2701835654,10.3596280767,10.9102242549,8.6932387850,15.2894305446,14.5969534838,33553:33554,265.2960001591:265.3120001589,0.0159999998:0.0000000000
264.8639999998,534,0.0000000013,0.0000000013,9.3157334768,8.8276712117,10.9798612202,6.7636681709,10.4501384154,13.1021781424,10.9332816838,13.5501408102,9.6842409237,10.3446172128,11.2192660760,9.5056979303,15.0786688127,15.0732951001,33553:33554,265.7840001590:265.8000001591,0.0159999998:0.0000000000
265.3599999999,535,0.0000000011,0.0000000010,10.0364538517,9.9695020198,9.1790372682,7.2399955047,12.0058684640,12.4433701755,10.2482561448,12.9141567123,11.0607117397,10.3191831565,11.1681044715,9.7448854537,14.6869812845,15.0438965390,33552,266.2880001590,0.0000000000
265.8559999999,536,0.0000000007,0.0000000007,11.5091218597,11.4296334779,12.2453039636,10.8597482215,12.9370874261,13.2905044169,10.9164947481,13.3712050906,12.3276223794,11.4230573357,11.9309740881,11.2729239453,13.9386438484,14.6646432282,,,
266.3520000000,537,0.0000000004,0.0000000004,12.0495404461,12.0189096387,12.6436144871,12.1915859975,13.0993738059,13.6227464182,11.7226441895,14.0459743073,12.7993995247,11.4633937721,12.6281848112,12.0600276659,12.3917263981,13.9314107773,33552:33553:33554,267.0160001591:267.1760001590:267.1920001591,0.0000000000:0.0159999998:0.0000000000
266.8480000000,538,0.0000000002,0.0000000002,11.8358141554,11.8611805363,11.6954473316,12.1814118573,12.9974070397,12.8505077095,11.6498640578,13.8109942711,12.5724604190,11.1578224989,12.4755527956,12.0133214639,11.2397396862,14.0111053180,33552:33553:33554,267.5120001591:267.5200001590:267.5440001590,0.0000000000:0.0240000000:0.0000000000
267.3439999998,539,0.0000000000,0.0000000001,10.8743768000,10.9202926291,9.8328490923,11.0522951032,12.4240431452,13.7405627140,11.8316108471,12.7581389657,11.6679729638,10.8812897470,11.2963634945,11.0990661176,12.0563157437,14.0887759606,33552:33553:33554,267.9920001591:268.0000001590:268.0240001590,0.0000000000:0.0240000000:0.0000000000
267.8399999999,540,0.0000000000,0.0000000000,9.0601810167,9.1448881986,10.1336203425,11.0798162946,11.0577325002,14.0942584642,12.6278008443,12.4837045939,9.8616641124,10.4849397602,10.3845629814,10.4106801879,12.8510392549,13.6763216754,33552:33553:33554,268.4720001591:268.4720001591:268.4960001591,0.0000000000:0.0240000000:0.0000000000
268.3359999999,541,0.0000000000,0.0000000000,11.6484360969,11.7187173527,11.3053594093,12.5294920948,13.0301566457,14.2366579744,13.3554514670,14.0792919071,11.2486110328,11.5266412496,12.4692892358,12.3230303345,12.8842601372,13.8008374768,33552:33553:33554,268.9760001590:268.9760001590:269.0000001590,0.0000000000:0.0240000000:0.0000000000
268.8319999999,542,0.0000000001,0.0000000001,12.5529993300,12.5975961503,11.6233152602,13.2820485307,13.4372288671,14.5590330556,13.6024760865,14.6796451353,12.2423615943,12.6554916184,13.3164794129,13.0927938806,12.5547925336,13.8380271965,33553:33554:1111,269.4880001592:269.5200001590:269.7498956679,0.0319999999:0.0000000000:0.0000000000
269.3280000000,543,0.0000000001,0.0000000001,12.6967586175,12.7470209030,11.1252545789,13.4557699661,12.7071570591,14.3492719002,13.2652811209,14.5331418819,12.5235736692,12.7730486010,13.5364014424,13.1899211541,12.9064644447,13.7666740142,33552,270.0960001589,0.0000000000
269.8239999998,544,0.0000000001,0.0000000001,12.2117751718,12.2745798002,10.4150318333,12.9456946985,11.5207967293,13.4708030402,12.3414868909,13.7253915542,12.1575084186,12.1074195823,13.2661505219,12.6607715688,13.1778704721,13.8436708139,33553:33554,270.3760001590:270.3920001590,0.0159999998:0.0000000000
270.3199999998,545,0.0000000001,0.0000000001,10.9547417352,10.9957285452,11.8869658651,11.3563988638,12.1373927346,11.6121766278,10.6006825745,12.0815080432,10.9827118970,11.1810068235,12.4722808928,11.2454534986,13.2762096175,13.7820752056,33552,270.8480001590,0.0000000000
270.8159999999,546,0.0000000001,0.0000000001,9.4292038767,9.4953280614,12.1288803963,10.8665073697,12.1188463383,10.7170323530,10.6278488666,11.3874469266,9.4063929501,10.2299542335,11.1989703778,10.3531185182,12.7325692684,13.2225985599,,,
271.3119999999,547,0.0000000001,0.0000000001,10.1548497394,10.0085744483,11.0370744095,11.3594179846,10.8794976756,11.6528526161,11.5411215238,11.7800684988,9.8042030933,10.5952452354,9.2437503339,11.1242647303,10.5875753884,12.2455927280,33552,272.2720001591,0.0000000000
271.8080000000,548,0.0000000000,0.0000000000,10.6869370875,10.5072826708,10.6294794294,11.4326106638,9.4771054794,11.9979432683,11.9470901103,11.1439761888,10.3613655720,11.2319178191,8.6737753723,11.3074141740,11.8508288409,10.7928326200,33552:33553:33554,272.3760001590:272.4800001590:272.4880001592,0.0000000000:0.0079999999:0.0000000000
272.3039999998,549,0.0000000000,0.0000000000,10.7908216892,10.5452026621,10.8056172915,11.5366008236,10.3808244360,12.0155595782,12.0436480301,10.6301246518,10.3385514447,11.7323198688,10.4537329226,11.1794831680,13.2770960576,9.3221853371,33552:33553:33554,272.8400001591:272.8400001591:272.8640001591,0.0000000000:0.0240000000:0.0000000000
272.7999999998,550,0.0000000000,0.0000000000,10.6778146294,10.4705673788,9.8345533159,11.4036252337,10.6800447743,11.8714626526,12.0596136617,11.1654132557,10.2453484127,11.4643474632,11.4709904261,11.0569967725,13.4572968978,10.4878802383,,,
273.2959999999,551,0.0000000000,0.0000000000,10.2956509463,10.1385995495,8.5320448415,11.1365653306,10.6658357627,11.9596577714,11.8398765888,11.6931748380,9.9468373081,11.2629946813,11.8149442069,10.7511874837,12.5808008685,11.2502014689,33552,274.0720001590,0.0000000000
273.7919999999,552,0.0000000000,0.0000000000,9.8699765405,9.8268566185,9.5870602167,10.8264461687,10.7162231691,12.2005282273,11.3978085288,12.0014487038,9.4080831715,11.0707098540,11.9477943043,10.3444093878,11.1062681009,11.5764910575,33553:33554:33552,274.2080001591:274.2240001590:274.6240001591,0.0159999998:0.0000000000:0.0000000000
274.2879999999,553,0.0000000000,0.0000000000,9.8321615820,9.8931695619,10.0813682011,10.5845725217,10.5754529805,12.2373897248,11.0788226209,12.3336264516,9.6723465075,10.5182070500,12.0730309818,10.3098090514,12.1246171038,11.6460795003,33552,274.7200001590,0.0000000000
274.7840000000,554,0.0000000000,0.0000000000,9.8574599886,9.8994091330,10.1218351905,10.2688657171,10.0053414808,12.2173861085,10.6877720094,12.2474351099,9.8520036254,10.8014344547,12.0330887311,10.2365287182,13.0444880055,11.5290341326,33552:33552:33553:33554,275.2320001591:275.3040001590:275.6080001590:275.6160001589,0.0000000000:0.0000000000:0.0079999999:0.0000000000
275.2799999998,555,0.0000000000,0.0000000000,9.4470554240,9.6059906560,9.5358512228,9.5638143153,9.2555896412,11.9596992935,10.0192018863,11.3693171790,9.4895533875,10.3290719671,11.7715581414,9.7964402548,13.4358272909,11.2490324600,33553:33554,275.9760001590:276.0000001590,0.0240000000:0.0000000000
275.7759999998,556,0.0000000000,0.0000000000,8.2252780075,8.5038333705,7.9364111187,8.3747177186,8.8699891126,11.1770012326,8.8548782575,11.4700989013,8.3386792283,10.0343133951,11.1136426347,8.5886913982,13.4617252408,10.8015145768,33552:33553:33554,276.4240001591:276.4320001591:276.4480001591,0.0000000000:0.0159999998:0.0000000000
276.2719999999,557,0.0000000000,0.0000000000,8.0181721185,7.1658058262,6.8851892918,9.2625314391,8.1762959823,9.9814161401,9.1512922429,11.9625199591,7.7203384546,10.5181706599,9.8661970045,7.8980755046,13.2860989046,10.1508974438,33553:33554,276.8960001590:276.9200001589,0.0240000000:0.0000000000
276.7679999999,558,0.0000000000,0.0000000000,8.2619289651,7.4477836856,6.9581864060,9.6939378492,8.9930387115,8.6411826585,9.7642662512,11.6087742580,7.9262546924,10.6037705239,8.1144758814,8.3494408137,12.8785460465,9.2029111722,33553:33554,277.6240001591:277.6400001589,0.0159999998:0.0000000000
277.2640000000,559,0.0000000000,0.0000000000,7.8369618266,7.3066658583,8.4612091441,9.5453054546,10.5581554331,8.7732106807,9.9056492998,10.6257382435,7.3201611221,10.2320682113,6.4249553198,8.2940541601,11.9835511420,7.7288674209,33552:33553:33554,277.9280001591:277.9280001591:277.9360001590,0.0000000000:0.0079999999:0.0000000000
277.7599999998,560,0.0000000000,0.0000000000,7.8499479355,7.9180014149,11.0611851508,8.9380613439,11.9425081266,9.4882331033,9.5505225908,11.0270718441,7.5407927080,9.7876341733,7.6799476683,8.1278986016,10.6708492545,6.5765756558,33552:33553:33554,278.2160001590:278.2160001590:278.2400001590,0.0000000000:0.0240000000:0.0000000000
278.2559999998,561,0.0000000000,0.0000000000,8.1398981314,8.5196145172,11.8178206570,7.9676348658,12.3341453725,12.7927207827,8.2594970793,13.4934747363,7.8674339152,9.6274202720,7.9277381331,7.7185949131,10.6798429319,7.8248133455,33552:33553:33554,278.6960001590:278.6960001590:278.7200001590,0.0000000000:0.0240000000:0.0000000000
278.7519999999,562,0.0000000000,0.0000000000,7.6287244658,8.0642206353,11.3714401748,7.6118240560,11.7266376470,13.3319547934,6.7448031849,13.7675733300,7.5581985258,9.3516152678,8.2277813873,7.2423012586,11.5061856653,8.5429832768,33552:33553:33554,279.1440001591:279.1440001591:279.1680001591,0.0000000000:0.0240000000:0.0000000000
279.2479999999,563,0.0000000000,0.0000000000,7.3693866088,7.6532946834,10.7292669324,7.9666513859,10.0101302879,12.8475520843,9.4149224936,13.2954564992,7.2043840680,9.8703482507,9.9159929930,8.2937455925,11.7409570976,8.8499679757,33552:33553:33554,279.6240001591:279.7440001590:279.7680001589,0.0000000000:0.0240000000:0.0000000000
279.7439999999,564,0.0000000000,0.0000000000,8.5828862997,8.9201665469,10.9926112717,8.7763114521,10.4588527740,12.0724378452,10.3810363929,13.1496019978,8.6432421500,9.7154708146,10.6145737587,9.0075505239,11.6982126408,8.9072888773,,,
280.2400000000,565,0.0000000000,0.0000000000,9.3996355850,9.6026520440,10.7683619985,9.2931387696,11.0798964815,12.4547831817,10.2804877986,12.4519219713,9.4777979842,10.3675518559,10.2853309406,8.7166940757,11.5277885480,8.7777982790,,,
280.7359999998,566,0.0000000000,0.0000000000,9.5978818928,9.7634651282,11.4547675389,9.4857332657,12.7096885573,13.7764808053,9.9035612743,11.2765835999,9.6162196112,10.4337620762,9.5385960623,8.7481922193,15.7982429992,8.4810008023,33552:33552:33553:33554,281.2400001590:281.4320001591:281.4400001590:281.4480001591,0.0000000000:0.0000000000:0.0079999999:0.0000000000
281.2319999998,567,0.0000000000,0.0000000000,9.3743224196,9.4630976330,11.9539759804,9.4787176471,13.5744648505,14.3366162326,10.3758308612,11.5438865041,9.3752452588,9.8599152814,10.5525534036,10.2939370899,17.5163262567,8.0075381192,33552:33553:33554,281.7040001589:281.7040001589:281.7200001590,0.0000000000:0.0159999998:0.0000000000
281.7279999999,568,0.0000000000,0.0000000000,8.9983627196,8.9110931434,12.2003544757,10.7397695986,13.6774701936,14.2745872743,11.0175512718,12.5530446758,8.9102660782,10.0885289195,11.4426039853,10.9752720975,17.4444378141,7.3125757431,33552,282.5680001590,0.0000000000
282.2239999999,569,0.0000000000,0.0000000000,8.8358479888,8.8214108183,12.6139143850,11.9705174106,13.1173210621,13.8545473114,11.2891991626,12.7859380046,8.8309161565,9.6778070116,11.9374211236,11.2491523548,16.2427721786,6.2787344548,33552:33553:33554,282.6960001590:282.7120001591:282.7360001591,0.0000000000:0.0240000000:0.0000000000
282.7200000000,570,0.0000000000,0.0000000000,9.2907799478,9.2034935782,12.5829815145,12.1185959845,11.8125824670,13.1561780225,10.9985042730,12.2550365869,9.2014647277,9.9647060630,11.9365843515,11.2012001630,17.2505219774,4.6601179092,33553:33554,283.3040001590:283.3120001589,0.0079999999:0.0000000000
283.2159999998,571,0.0000000000,0.0000000000,9.4631045737,9.3972648404,11.8555750655,11.2903421322,11.5357435036,11.9451505378,10.2545122108,11.1308062548,9.3521684568,9.9571819785,11.4807537828,10.6501415991,17.8206413904,4.2830960316,33553:33554:33552:33553:33554:33553:33554,283.6480001591:283.6560001590:283.7600001590:283.8080001590:283.8160001591:283.8320001590:283.8640001591,0.0079999999:0.0000000000:0.0000000000:0.0079999999:0.0000000000:0.0319999999:0.0000000000
283.7119999998,572,0.0000000000,0.0000000000,9.0369950683,9.0159857376,10.5840209856,9.7470411998,12.5179832535,11.2054308477,9.1376875911,10.3815417176,9.0454912520,9.4456809277,10.6549088690,9.4811193062,17.7947077292,5.4789259388,33553:33554:33552:33552,284.1840001591:284.1920001591:284.3360001591:284.4320001591,0.0079999999:0.0000000000:0.0000000000:0.0000000000
