Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Event Id,Event Date,Event Duration
48.03199999,93,44.13715475,2.64888958,0.623897098,-10.85912037,0.623897098,-32.36509608,-3.981895919,-6.352983874,21.00656522,1.247794195,-44.0608087,1.247794195,4.99653057,-9.514271041,-16.67439276,-5.597895706,,,
48.03999999,93,43.7414018,2.636565498,0.624958953,-18.88090189,0.624958953,-24.32806205,-21.06402333,59.16630279,-15.99700192,1.249917906,155.3697405,1.249917906,-30.37803818,-43.98659,3.51026722,-20.20401882,,,
48.04799999,93,38.99921327,2.624222325,0.626000968,-17.58996091,0.626000968,-18.24578061,-28.44419789,-51.28988469,2.694428267,1.252001937,-40.03356944,1.252001937,3.206510807,-9.122774,-50.18230373,-20.04635993,,,
48.05599999,93,4.735900465,2.61186028,0.627023194,-16.827103,0.627023194,-33.21854937,5.146897451,59.99548454,-8.236107006,1.254046388,58.60510825,1.254046388,-25.50793655,-34.73657768,4.521110925,-12.91096958,,,
48.06399999,93,48.21801732,2.599479621,0.628025679,-19.64154433,0.628025679,-1.715804341,-18.77624116,-8.478273316,-20.71081838,1.256051358,74.22292757,1.256051358,-17.38041412,-27.23251189,-29.64852014,-15.67017608,,,
48.07199999,93,28.05919634,2.587080853,0.629008475,0.947339367,0.629008475,-11.95355353,12.89738833,-15.8866789,17.41193989,1.25801695,-73.75763879,1.25801695,8.815198028,1.901076811,-13.54019622,7.531568295,,,
48.07999999,93,12.65894549,2.574664443,0.629971632,-25.96518702,0.629971632,-36.29845803,-18.50902235,56.74375323,-21.29875835,1.259943264,132.7963019,1.259943264,-33.51756869,-46.85229191,8.974973328,-10.77770961,,,
48.08799999,93,35.47542472,2.562230755,0.630915201,-13.37241568,0.630915201,-17.13698409,-24.65731358,-62.44431966,-11.69102936,1.261830402,-67.02551189,1.261830402,-5.669381215,-25.04117972,-59.09558301,-26.79440149,,,
48.09599999,93,21.80973854,2.549780087,0.631839234,16.27567497,0.631839234,-14.79354013,22.14277736,42.79807136,1.648387924,1.263678467,27.03066732,1.263678467,-11.20042136,-21.97817751,18.766905,4.984471757,,,
48.10399999,93,50.13840431,2.53731277,0.632743781,-5.74852302,0.632743781,-2.719015982,-13.69118384,-6.703065629,-3.30401071,1.265487563,73.15188965,1.265487563,1.017264602,-19.70253024,-8.231426256,2.095668033,,,
48.11199999,93,41.2302405,2.524829232,0.633628896,11.28937898,0.633628896,4.065406338,25.30797213,-12.91175265,27.18151086,1.267257792,-51.52948883,1.267257792,23.89415547,4.843008883,-2.19214314,12.57763246,,,
48.11999999,93,35.52885314,2.512329963,0.63449463,-0.3768839,0.63449463,-4.032844915,7.191409004,58.91022152,-2.077240086,1.26898926,191.4313184,1.26898926,-14.21215832,-20.04551823,37.28040102,8.526274421,,,
48.12799999,94,45.16678333,2.499815111,0.635341035,-2.808964967,0.635341035,2.226322812,-7.237506076,-40.95313448,11.32549047,1.270682071,14.50465444,1.270682071,12.80565446,3.720285324,-29.76627984,-5.16654736,,,
48.13599999,94,30.99311202,2.487285218,0.636168165,9.684313902,0.636168165,1.022142556,33.4503598,62.03118568,15.40107371,1.272336331,96.74386237,1.272336331,3.450783807,-1.311499417,36.41207777,17.12299641,,,
48.14399999,94,41.87071652,2.474740865,0.636976073,-15.92868394,0.636976073,-6.650279459,-14.90784433,0.350495805,0.405365802,1.273952146,128.4840979,1.273952146,4.180890827,-5.740250926,3.909474157,3.936653619,,,
48.15199999,94,10.49924555,2.462181928,0.637764812,-9.3806016,0.637764812,-24.0826799,5.109456598,19.00149738,9.129466988,1.275529623,-5.02934503,1.275529623,-1.884576086,-10.34148991,-13.02862472,-9.332627797,,,
48.15999999,94,8.919202711,2.449609066,0.638534434,-20.95001629,0.638534434,-14.68763491,-2.555310618,94.45734903,-23.32847744,1.277068869,202.9568742,1.277068869,-37.3699664,-39.00737476,17.03888985,-10.12888501,,,
48.16799999,94,23.78885596,2.437022797,0.639284996,-6.274903191,0.639284996,3.805971911,-4.086297291,-26.48339762,6.052000214,1.278569992,-2.437835648,1.278569992,15.08603672,1.111899944,-31.20180437,-3.579034516,,,
48.17599999,94,16.18632893,2.424423128,0.64001655,9.668131551,0.64001655,-10.25071342,22.88068126,92.20634651,10.22180373,1.280033099,88.66050065,1.280033099,1.565523896,-8.499692024,38.2598154,15.50020923,,,
48.18399999,94,37.79702416,2.411810696,0.640729151,-17.98763887,0.640729151,-6.736698465,-22.34968364,28.77995391,-1.157328208,1.281458301,111.4293945,1.281458301,1.26451207,-6.414676221,-1.959515726,3.220530919,,,
48.19199999,94,9.40791012,2.399185861,0.641422853,-3.027913896,0.641422853,-8.756630428,10.82066134,9.331648148,20.40724068,1.282845706,-43.91126626,1.282845706,11.10181033,3.04287143,-10.31922439,0.609686755,,,
48.19999999,94,26.02153684,2.3865489,0.642097712,-11.52664487,0.642097712,-6.640677142,1.564484364,75.99548931,-5.335292052,1.284195425,160.2001624,1.284195425,-17.40403924,-22.96633026,28.46170045,2.204945258,,,
48.20799999,94,46.04922598,2.373900191,0.642753784,-10.46383333,0.642753784,3.901052446,-0.70497008,-36.8968847,14.00845036,1.285507567,-39.1240689,1.285507567,18.45563504,8.514301706,-31.49785529,-3.035513849,,,
48.21599999,94,-1.650455295,2.361239965,0.643391122,-12.45689278,0.643391122,-19.88564526,19.94593627,69.46202186,-1.957467835,1.286782245,61.68379832,1.286782245,-9.849356108,-17.78567544,21.13761025,-1.126063862,,,
48.22399999,94,24.38358457,2.348568752,0.644009784,-36.67835558,0.644009784,-11.38339728,-26.47949272,-8.839735635,-21.16073174,1.288019568,86.94851918,1.288019568,-8.888421099,-23.81435083,-24.06129509,-17.40220435,,,
48.23199999,94,28.90899905,2.33588704,0.644609825,-3.87896029,0.644609825,4.821366438,19.86089224,-20.24140872,12.54262688,1.289219651,-82.03825466,1.289219651,4.593289205,-1.377497793,-19.62426673,-4.330686091,,,
48.23999999,94,28.06504417,2.323194907,0.645191302,-5.788013101,0.645191302,4.32176683,9.833845363,50.55526364,2.618065492,1.290382604,111.3397326,1.290382604,-6.825189462,-7.162812585,34.28116057,13.45589509,,,
48.24799999,94,48.72961761,2.310492808,0.645754271,-5.328872241,0.645754271,8.160623503,-2.072117513,-77.29646079,18.00407578,1.291508541,-83.62008045,1.291508541,28.29344479,22.54565986,-29.4176822,3.895044648,,,
48.25599999,94,23.11392904,2.297781275,0.646298788,-2.380248752,0.646298788,-7.190965787,24.97182551,30.36259235,-0.468251742,1.292597576,12.78767777,1.292597576,-14.28141015,-11.31092224,21.63297959,2.154974908,,,
48.26399999,94,27.60342734,2.285060459,0.646824911,-21.92376351,0.646824911,3.849681388,-14.32275495,-34.19974506,-5.04654699,1.293649823,38.12476891,1.293649823,3.580145713,-3.641057185,-9.311529636,0.055428517,,,
48.27199999,94,11.92116082,2.272330763,0.647332698,-6.470576914,0.647332698,-6.574895978,16.32352879,-34.1867406,19.26525768,1.294665395,-97.08179342,1.294665395,15.52744019,12.34937778,-9.361184538,5.727492163,,,
48.27999999,94,5.87795172,2.259592491,0.647822205,-31.4788777,0.647822205,-25.65339306,-11.44435304,53.26525134,-21.37023409,1.29564441,129.2426857,1.29564441,-29.74536097,-32.97106451,17.15175292,-10.75128864,,,
48.28799999,94,10.63374976,2.246846089,0.64829349,-25.90395872,0.64829349,-10.98015272,-16.68654704,-58.79758326,-4.853729929,1.29658698,-55.00906599,1.29658698,3.192062462,-8.601319334,-48.50522978,-21.05998763,,,
48.29599999,94,8.934596834,2.234091936,0.648746612,-6.384570429,0.648746612,-19.59730435,26.75740932,53.38321502,-5.649127615,1.297493224,47.13835291,1.297493224,-21.86110585,-21.60908583,16.74793114,-3.133724071,,,
48.30399999,94,38.61758377,2.221330312,0.649181629,-25.36258314,0.649181629,-8.11876592,-13.3882336,-6.413834076,-11.69261375,1.298363257,78.27853064,1.298363257,0.253666051,-16.11805011,-11.15397073,-6.55641934,,,
48.31199999,94,-1.215076008,2.208561611,0.649598598,-8.733857573,0.649598598,-5.87986611,15.94844093,-10.56452973,12.13196999,1.299197196,-56.28965234,1.299197196,13.62189548,4.00546017,-5.897341221,2.057812376,,,
48.31999999,94,-6.464443955,2.195786132,0.649997579,-18.53433085,0.649997579,-11.94772199,5.73472356,64.04265246,-21.14908981,1.299995159,161.93907,1.299995159,-35.47398908,-25.50290505,28.83634994,-3.298239766,,,
48.32799999,94,20.35605572,2.183004413,0.650378631,-6.301757312,0.650378631,4.978060137,8.729650948,-36.29243326,1.180741152,1.300757263,-8.414097793,1.300757263,7.062311727,3.812011252,-25.75614836,-4.683287921,,,
48.33599999,94,1.037475121,2.17021658,0.650741813,3.658413239,0.650741813,-3.529311828,39.94059567,87.21761206,4.177019332,1.301483626,132.3103955,1.301483626,-7.901174402,-4.316827589,46.16804571,20.93375908,,,
48.34399999,94,18.30426134,2.157422934,0.651087184,-25.58745286,0.651087184,-3.177647972,-11.74506654,20.82983673,-9.911901452,1.302174369,176.5734122,1.302174369,-3.129742409,-5.917961819,7.959188885,6.476510787,,,
48.35199999,94,-0.025631991,2.14462389,0.651414804,-6.276048761,0.651414804,-7.282807643,20.56374152,23.50176156,8.757883958,1.302829608,29.33811264,1.302829608,9.598727469,0.204486524,2.651580064,3.81182669,,,
48.35999999,94,-10.23705018,2.131819803,0.651724733,-23.12451091,0.651724733,-17.62358923,2.080713952,111.403932,-20.70188601,1.303449465,243.0751265,1.303449465,-31.75478118,-28.10646081,35.08973565,1.887534133,,,
48.36799999,94,-2.4862496,2.119011169,0.65201703,-26.52464237,0.65201703,-11.44246488,-18.60219846,-11.6440166,-8.884981928,1.30403406,44.50455922,1.30403406,-4.2472044,-5.436737827,-39.13539171,-15.18000824,,,
48.37599999,94,-4.704328536,2.106198227,0.652291756,-7.304433059,0.652291756,-15.6635946,14.42058146,81.63277909,-6.58372202,1.304583512,112.3198249,1.304583512,-19.36204698,-18.91103215,15.3628164,-3.715361208,,,
48.38399999,94,19.49215074,2.093381314,0.652548972,-28.24320506,0.652548972,-8.542466174,-19.90212306,24.10062295,-6.478750332,1.305097943,119.4905773,1.305097943,-4.977758057,-10.4364436,-10.48239081,-7.48527172,,,
48.39199999,94,-11.51390769,2.080560557,0.652788737,-14.39277654,0.652788737,-6.066974282,12.79827805,30.37364612,9.094839429,1.305577474,-16.13551222,1.305577474,3.271117896,-2.71092452,-5.983118808,-5.162032229,,,
48.39999999,94,11.23871169,2.067736568,0.653011113,-19.59605787,0.653011113,-1.430349711,-2.079809094,99.81375677,-16.42221851,1.306022227,186.643908,1.306022227,-27.78218878,-23.48244949,29.75107273,-1.406844389,,,
48.40799999,94,50.21436179,2.054909622,0.653216162,-12.20535121,0.653216162,10.31336907,-6.209931826,-26.31871953,14.52455117,1.306432324,-20.42915545,1.306432324,17.39105366,13.99706322,-27.21930423,-3.200817565,,,
48.41599999,94,18.82014407,2.042079898,0.653403944,-13.3843362,0.653403944,-11.71534189,14.35566704,73.64649671,9.837973201,1.306807887,66.16817213,1.306807887,-8.759091156,-11.15772849,30.01838462,4.843878799,,,
48.42399999,94,33.59317345,2.029248009,0.65357452,-37.71427883,0.65357452,-2.151491495,-30.4261872,-3.90278308,-2.330857764,1.30714904,64.43520055,1.30714904,-3.241055088,-13.51240941,-16.54377718,-9.522209491,,,
48.43199999,94,24.48861037,2.016414133,0.653727953,0.3625357,0.653727953,19.75132775,26.48802837,-25.93663907,35.61994242,1.307455906,-87.37351634,1.307455906,29.50008451,18.84092977,-1.925603393,11.83612786,,,
48.43999999,94,25.83415586,2.003578587,0.653864304,-12.38199323,0.653864304,8.287727287,8.662419474,44.19486167,14.02710241,1.307728609,134.8615185,1.307728609,-3.169633489,0.715800873,50.99708083,22.75061622,,,
48.44799999,94,41.55289481,1.990741727,0.653983636,-16.19325824,0.653983636,11.21710453,-12.67986103,-79.68989609,25.32114256,1.307967272,-62.87312775,1.307967272,19.65242308,17.64281865,-22.02481163,2.652314609,,,
48.45599999,94,9.737744172,1.977903938,0.654086011,17.93680667,0.654086011,4.530936809,48.29455766,59.65707454,35.7926853,1.308172021,3.136948819,1.308172021,2.317157249,7.825916425,62.06740232,27.09793839,,,
48.46399999,94,20.06344812,1.965065376,0.65417149,-7.637547631,0.65417149,0.700110604,-4.762891347,34.57762642,9.604608447,1.30834298,108.0058201,1.30834298,-10.14653631,2.084213703,42.18866168,20.68409556,,,
48.47199999,94,27.39043897,1.952226483,0.654240137,-17.6325946,0.654240137,7.479593538,-29.60152152,-79.55397327,13.41003498,1.308480275,-52.32653405,1.308480275,10.14641504,15.15854792,-34.97975481,-0.925464067,,,
48.47999999,94,20.78549217,1.939387642,0.654292015,4.108807913,0.654292015,16.71828308,10.22491019,19.69435363,18.60382315,1.308584031,53.59270274,1.308584031,-2.969138165,7.4661146,20.54412978,15.7001196,,,
48.48799999,94,34.88992425,1.926549083,0.654327187,16.5416907,0.654327187,36.94822,14.02371515,-1.832191591,27.80939539,1.308654373,68.92551244,1.308654373,14.71160793,25.58516907,24.81766796,29.31944237,,,
48.49599999,94,32.59199863,1.913711149,0.654345715,10.68913294,0.654345715,31.26340627,6.520970127,-33.93902456,34.49800366,1.30869143,32.24005079,1.30869143,29.86063237,35.50300801,19.60863928,31.98888661,,,
48.50399999,94,14.23109297,1.900874104,0.654347663,5.343629915,0.654347663,12.49712221,21.43578442,22.87553674,27.79712552,1.308695327,56.64768831,1.308695327,12.38799511,20.78735283,38.40197285,29.11685854,,,
48.51199999,94,16.12657038,1.888038373,0.654333096,-10.71609046,0.654333096,8.581587693,1.084638448,26.74259531,7.165902501,1.308666191,123.7836205,1.308666191,-3.98092203,1.29059611,21.75494898,12.22789635,,,
48.51999999,94,0.326992752,1.875204347,0.654302075,-11.12781227,0.654302075,2.604973799,-4.002571663,-5.037432483,18.80430675,1.30860415,39.70188671,1.30860415,9.362817216,8.743710945,-1.776552648,5.122141719,,,
48.52799999,94,-52.90361432,1.862372278,0.654254666,-0.358268176,0.654254666,-20.18993049,29.35072308,121.9914903,10.10649801,1.308509332,103.2661999,1.308509332,-16.98379608,-14.58576902,43.52371625,6.222103404,,,
48.53599999,94,-35.02349489,1.849542209,0.654190932,-24.58715717,0.654190932,-15.76155163,-9.822384253,114.4467323,-24.61598927,1.308381864,210.0294036,1.308381864,-38.42989693,-36.47809498,15.92343701,-16.63234865,,,
48.54399999,94,-0.904138088,1.836714677,0.654110938,-19.49092408,0.654110938,8.0150113,-22.68088668,-5.35013989,9.062993353,1.308221875,71.28696768,1.308221875,3.564646349,9.051854483,-25.53903363,-7.163973561,,,
48.55199999,94,-23.45885815,1.823890114,0.654014747,-2.915858224,0.654014747,-2.075407486,6.12220183,63.15679111,20.75552739,1.308029495,97.15499003,1.308029495,4.595954367,4.674484489,17.39718206,5.330822526,,,
48.55999999,94,-36.54558718,1.811068848,0.653902425,-13.48943161,0.653902425,-3.638675896,-10.28956439,65.22412359,-1.030997808,1.307804851,119.233171,1.307804851,-8.243307147,-19.18969748,3.99848825,-11.82346952,,,
48.56799999,94,-38.85132019,1.79825098,0.653774037,-10.33762838,0.653774037,15.38945346,-12.11778689,10.21615133,16.99351604,1.307548073,32.87823267,1.307548073,10.40114435,9.689879927,-7.013686187,2.754732894,,,
48.57599999,94,-50.37123512,1.785436755,0.653629646,-9.129178775,0.653629646,4.581272366,5.592962036,56.44353272,19.49728242,1.307259292,48.13877425,1.307259292,2.696212792,5.802474844,24.39759121,10.03143715,,,
48.58399999,94,-41.01883923,1.772626807,0.653469318,-25.03072544,0.653469318,0.299109903,-18.70933106,34.28389962,-0.648997702,1.306938637,95.76596682,1.306938637,-7.249786569,-9.478482466,6.719624377,-6.031128514,,,
48.59199999,94,-35.75003025,1.75982125,0.653293119,-12.23856785,0.653293119,11.79453514,-5.62670254,-21.33496155,18.98621954,1.306586238,-28.67106237,1.306586238,17.01762342,16.34945248,-12.65029063,1.394782218,,,
48.59999999,94,-56.41861353,1.747020383,0.653101113,-9.641424965,0.653101113,1.87737109,9.773387776,48.43500895,14.0192599,1.306202226,39.3314382,1.306202226,-1.783325304,0.128792964,27.13039679,7.231737093,,,
48.60799999,94,-53.31581229,1.734224518,0.652893366,-20.57939794,0.652893366,12.25194732,-16.11165042,-11.12904413,3.916178165,1.305786733,21.96585943,1.305786733,3.988765374,2.907876629,-6.0790181,-1.268656754,,,
48.61599999,94,-62.19674713,1.721433892,0.652669944,-4.046176192,0.652669944,7.217727514,12.87603202,-5.29922876,15.85516381,1.305339888,-72.51179202,1.305339888,13.64969538,13.20898321,4.246594441,9.043819014,,,
48.62399999,94,-62.94366435,1.70864899,0.652430912,-21.26169307,0.652430912,-7.638906084,-16.71174692,35.72807951,-9.898995379,1.304861825,70.66840542,1.304861825,-18.12223594,-17.83851664,19.85303502,-1.825097466,,,
48.63199999,94,-59.93142488,1.695869992,0.652176337,-17.59239675,0.652176337,3.621094795,-21.13785463,-52.78524621,3.310397559,1.304352674,-98.71350717,1.304352674,4.649063182,3.212834612,-30.67041978,-9.203219896,,,
48.63999999,95,-54.65705557,1.683097137,0.651906284,-4.658612479,0.651906284,-0.810246674,13.3880885,28.66751235,5.568225531,1.303812567,-9.33718458,1.303812567,-2.967432751,-5.259575042,27.79443846,12.15088466,,,
48.64799999,95,-21.35855331,1.670330984,0.651620819,-18.27600567,0.651620819,8.880142063,-20.26540463,-54.95849137,6.575375943,1.303241638,-4.647991005,1.303241638,11.07277865,-2.454766957,-1.829684158,4.042289918,,,
48.65599999,95,-42.88557174,1.657571554,0.651320009,3.969290491,0.651320009,8.987564268,16.36627627,-54.09335124,31.27553927,1.302640018,-122.6183937,1.302640018,17.89762028,12.38810499,10.38607763,13.77029431,,,
48.66399999,95,-21.75769164,1.644819151,0.65100392,-3.579555682,0.65100392,5.468358406,4.297873074,25.11115688,10.01885608,1.302007841,89.66573464,1.302007841,-6.598689572,-8.776053708,43.90630578,20.69460313,,,
48.67199999,95,-0.07637652,1.632074294,0.650672619,2.452565456,0.650672619,15.6986665,-0.372065471,-59.00950667,27.25810738,1.301345239,-68.65073404,1.301345239,22.04122659,13.41031704,-20.10528506,9.637903333,,,
48.67999999,95,-2.831696865,1.619337185,0.650326173,27.27301687,0.650326173,17.75825734,41.09735511,65.59822464,30.95309074,1.300652346,73.26413252,1.300652346,4.430260403,5.800067534,46.2838028,29.06033306,,,
48.68799999,95,50.01024709,1.606608047,0.649964648,19.35393267,0.649964648,39.88232813,10.16864616,4.485166062,38.19001094,1.299929296,131.0986819,1.299929296,33.58078988,25.50724775,24.54735988,35.20245558,,,
48.69599999,95,2.295822965,1.593887171,0.649588111,23.99507938,0.649588111,22.63155612,34.04946972,12.23816927,57.59001572,1.299176223,12.60487049,1.299176223,36.52650223,32.56313851,25.94192215,37.08302139,,,
48.70399999,95,-11.80126694,1.581174882,0.64919663,-3.376744975,0.64919663,-1.452409405,7.832228493,92.87031723,15.33816202,1.29839326,218.7865787,1.29839326,-11.65317007,-12.04618469,45.23161472,18.69030336,,,
48.71199999,95,23.61570625,1.568471323,0.648790271,-6.920584511,0.648790271,7.799835101,-0.656671819,-16.44315601,29.51166983,1.297580543,30.80981367,1.297580543,17.56238198,8.318191603,-23.35019852,3.594897272,,,
48.71999999,95,-9.772973077,1.555776992,0.648369103,-2.410426134,0.648369103,-12.08025406,22.50615912,94.9123847,24.06230418,1.296738205,125.2998395,1.296738205,-9.7893466,-10.25689541,35.60125657,17.80725282,,,
48.72799999,95,2.824842365,1.543092181,0.647933191,-20.90714255,0.647933191,-12.01347627,-22.35473373,31.91888953,5.503929175,1.295866382,133.6917629,1.295866382,-0.480224499,-13.13818518,-7.301095884,1.452932121,,,
48.73599999,95,-18.75664815,1.530416984,0.647482604,-6.573463714,0.647482604,-13.87333218,9.963187717,32.34963099,23.75540512,1.294965209,-1.627697917,1.294965209,5.73688659,-7.340409364,-11.75650054,-1.264024654,,,
48.74399999,95,-12.3079608,1.517751819,0.64701741,-25.79436421,0.64701741,-22.31625143,-16.02839271,97.17111371,-8.642172411,1.29403482,195.3938012,1.29403482,-34.42777657,-41.80570292,12.14527539,-10.50945913,,,
48.75199999,95,4.336993722,1.505096936,0.646537676,-4.700587329,0.646537676,-4.368118416,-14.26050369,-23.67256731,16.04807218,1.293075352,-15.62500163,1.293075352,15.02424639,-2.586984646,-43.48179879,-11.07857459,,,
48.75999999,95,-19.74881593,1.492452658,0.64604347,23.57080861,0.64604347,-4.10233966,27.85424344,81.23797736,25.24945902,1.292086941,99.06825937,1.292086941,7.507233478,-6.515011823,32.06539188,17.22060045,,,
48.76799999,95,35.67877862,1.479819154,0.645534861,10.45443458,0.645534861,17.40639407,-7.489482566,5.070436007,18.68670573,1.291069721,133.661523,1.291069721,20.81728899,-1.433774447,-0.61691965,11.37917995,,,
48.77599999,95,16.02602377,1.467196788,0.645011915,31.46839462,0.645011915,18.47181961,31.36929963,-0.95993987,48.55262586,1.29002383,-20.88068873,1.29002383,41.13951582,23.59620042,13.68071709,24.95476707,,,
48.78399999,95,1.975830809,1.454585876,0.644474702,8.802587406,0.644474702,1.205010928,2.538490165,66.73462914,13.80384308,1.288949404,162.8287344,1.288949404,-3.819613873,-9.394668567,41.33581735,17.57550227,,,
48.79199999,95,19.23509353,1.441986601,0.643923289,13.7575861,0.643923289,16.33094468,-4.518516899,-55.83107465,28.15263549,1.287846579,-45.99556984,1.287846579,25.43220646,16.11386814,-28.96610348,7.392300451,,,
48.79999999,95,-20.33835869,1.429399234,0.643357746,21.27726964,0.643357746,1.90228756,26.80330656,47.13151677,29.59229974,1.286715492,46.02738243,1.286715492,6.662006779,3.022768365,39.34370629,27.62792267,,,
48.80799999,95,16.83892118,1.416824046,0.64277814,-1.745550954,0.64277814,9.858216072,-14.01548448,-28.063887,12.98316498,1.28555628,54.73159944,1.28555628,6.817297531,-4.423516347,-1.555305913,11.71323607,,,
48.81599999,95,-5.139405412,1.404261513,0.64218454,32.63067904,0.64218454,17.18935435,31.89784796,-28.59228893,46.09747692,1.28436908,-87.79461977,1.28436908,31.31542238,24.36636697,12.67801399,29.50040055,,,
48.82399999,95,-28.41149154,1.391711532,0.641577014,4.428708234,0.641577014,-8.631749226,0.297731786,54.96883151,9.932665946,1.283154029,124.2450925,1.283154029,-12.87702026,-10.97324118,42.14410519,15.8452171,,,
48.83199999,95,3.492751644,1.37917466,0.640955632,-4.011803148,0.640955632,5.31666688,-10.24258153,-55.71762916,11.41131371,1.281911265,-67.16858594,1.281911265,5.528268139,0.75235119,-35.14715839,-11.62020754,,,
48.83999999,95,-17.87674447,1.366651165,0.640320463,13.95992001,0.640320463,3.302597538,30.24016834,47.87292052,26.1767326,1.280640925,36.23933937,1.280640925,0.838156813,6.90352121,41.90523133,24.34788031,,,
48.84799999,95,9.080308127,1.354141056,0.639671574,-16.45810561,0.639671574,-2.23507048,-20.3251923,-26.69539418,10.98713735,1.279343148,57.37336415,1.279343148,0.759667493,-0.282035282,-2.742588917,5.682713144,,,
48.85599999,95,3.2545296,1.341644874,0.639009036,12.80394581,0.639009036,6.639936951,20.21715785,-29.38258765,32.86747754,1.278018071,-70.39689205,1.278018071,18.51253018,13.26707577,-2.26903697,7.654221565,,,
48.86399999,95,-13.72986155,1.329162792,0.638332916,3.223326883,0.638332916,-3.470753224,5.039852149,55.66142893,20.20328656,1.276665832,155.2766641,1.276665832,-0.389819046,3.225908724,45.34192774,23.69553694,,,
48.87199999,95,-5.649899579,1.316695024,0.637643285,-3.908944475,0.637643285,6.44160198,-3.036608966,-49.32343163,27.55406105,1.27528657,-15.49802519,1.27528657,18.95898981,16.65896197,-25.56691007,4.310655876,,,
48.87999999,95,-7.352872098,1.304241724,0.636940212,21.88451632,0.636940212,22.58119695,49.13503768,47.24691853,37.25634196,1.273880423,113.351148,1.273880423,15.58801735,14.87136279,49.40114327,32.8899997,,,
48.88799999,95,25.30175582,1.291803331,0.636223765,1.39544472,0.636223765,32.32105234,15.47748909,-13.36771805,45.6759207,1.27244753,153.9737146,1.27244753,42.22886058,32.63554933,31.65095053,41.30760065,,,
48.89599999,95,-11.35081737,1.279380176,0.635494015,1.662351604,0.635494015,14.90623189,34.03174041,11.14414094,52.28648306,1.27098803,34.39673931,1.27098803,36.73930587,29.51227182,23.59019043,33.327404,,,
48.90399999,95,-28.56611228,1.266972311,0.63475103,-22.9429969,0.63475103,-3.255948345,-1.201577231,83.14793376,5.99426944,1.26950206,234.7667305,1.26950206,-12.07544228,-12.32777902,35.03139665,16.75736951,,,
48.91199999,95,-37.78450633,1.254580046,0.63399488,-32.44909287,0.63399488,-6.137293825,-22.27045122,-23.32823429,13.95368472,1.267989761,30.68110599,1.267989761,7.529726897,0.273580436,-37.9024057,-7.284631112,,,
48.91999999,95,-65.1057922,1.242203798,0.633225636,-26.29414379,0.633225636,-23.60503324,-1.172115347,94.80205913,2.745179429,1.266451271,135.792885,1.266451271,-20.42725363,-21.22923612,20.56095173,1.200249352,,,
48.92799999,95,-9.965933257,1.229843609,0.632443365,-32.36774574,0.632443365,1.024889149,-35.0206864,12.19203567,-7.065916621,1.26488673,126.4436884,1.26488673,-5.785134757,-14.49906122,-23.52427994,-5.071196542,,,
48.93599999,95,-30.56981839,1.217499695,0.631648139,-7.698446235,0.631648139,4.841539593,6.484876591,10.43595284,24.40040801,1.263296277,-31.92739099,1.263296277,15.09276015,7.456884632,-12.70783805,7.91585381,,,
48.94399999,95,-33.11029666,1.205172435,0.630840026,-24.99752273,0.630840026,-12.65540231,-13.54008156,87.66676953,-10.5733183,1.261680052,165.8465049,1.261680052,-16.4482853,-20.23627386,21.69165916,5.74459899,,,
48.95199999,95,-4.421291224,1.192862099,0.630019097,-5.666753469,0.630019097,11.11106505,-5.994981906,-24.77207103,3.270307387,1.260038193,-43.27460344,1.260038193,14.82792783,3.538898758,-39.62232747,-7.486453218,,,
48.95999999,95,-33.37819941,1.180568897,0.629185421,18.7543555,0.629185421,11.59858925,34.35782729,83.22481039,20.85377035,1.258370842,67.55016033,1.258370842,7.83769244,6.877819928,40.69764663,23.8036016,,,
48.96799999,95,1.652926107,1.168292949,0.628339069,-7.580324587,0.628339069,12.65187551,-12.64216076,1.953778953,16.52570695,1.256678138,80.94171567,1.256678138,27.4556874,12.16447639,2.854189326,17.69708619,,,
48.97599999,95,-12.33186746,1.156034717,0.62748011,6.49763415,0.62748011,7.002395125,17.77072628,-5.118169528,29.74021023,1.25496022,-79.14279748,1.25496022,29.12874955,14.30340435,1.506022315,10.78966043,,,
48.98399999,95,-17.69808306,1.143794446,0.626608615,-8.451014925,0.626608615,3.204084272,-3.539831834,65.28777997,0.105767179,1.253217229,109.6364777,1.253217229,-13.03475587,-8.438375448,32.56217671,9.982786727,,,
48.99199999,95,3.627021805,1.131572023,0.625724653,-3.915397825,0.625724653,19.98335675,-6.659296612,-61.51065217,22.6591821,1.251449305,-92.2613821,1.251449305,31.63241569,18.89517017,-32.67018674,3.841796763,,,
48.99999999,95,-23.23797525,1.119368008,0.624828294,7.687972207,0.624828294,5.841950376,21.37570696,33.91873222,22.66692071,1.249656588,7.759440162,1.249656588,16.22262706,3.522419836,34.05335746,21.62424901,,,
49.00799999,95,4.241527157,1.107182593,0.623919609,-17.05874168,0.623919609,-2.189229678,-27.71563547,-29.27008061,9.589541386,1.247839219,26.77238583,1.247839219,10.30799835,4.789823355,-4.937272275,11.71270733,,,
49.01599999,95,-18.03835446,1.095015912,0.622998669,0.730722539,0.622998669,-3.235206531,9.313249327,-22.67519451,27.75405674,1.245997337,-87.42346881,1.245997337,17.17833171,7.484053261,-3.951356189,7.122560928,,,
