,Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Aux1,Aux2,Aux3,Event Id
56867,454.9359997,1777,74.33052397,-3.633129079,87.34559116,-11.5915721,36.3025788,-40.20436878,277.9315583,458.9466964,174.0251027,29.87395622,-28.77495125,96.38191104,0,105.9916072,74.12799973,0,0.012533738,-0.000186153,0.004520371,
56868,454.9439997,1777,97.40618766,31.44595292,-19.63223444,1.724034537,-22.19610304,65.21428956,-248.8345611,-323.2423957,94.97429109,-10.42673546,1.73815734,19.4064897,0,39.27399221,276.5634598,0,0.013738689,0.00097591,0.004915867,
56869,454.9519997,1777,-76.63372322,-21.81698058,39.60357459,17.1543367,52.8765172,-17.91344909,234.5350394,235.4564413,-177.6738551,12.83922217,14.30292402,-103.524347,0,-89.90003087,-404.6777572,0,0.013316467,0.001565531,0.005263315,
56870,454.9599997,1777,184.9308031,27.69845633,46.06521466,-23.52383429,-18.90915457,-9.298427009,-39.05076874,84.64511967,333.9627356,12.77055896,-47.03487796,153.2832957,0,175.3195936,496.2572469,0,0.013768811,0.000720699,0.004594325,
56871,454.9679997,1777,-64.12660386,14.13810493,-29.71119494,38.98407408,21.24267691,80.98500901,-95.93915933,-256.3958803,-215.6462667,-1.970647878,38.63274445,-135.4347764,0,-121.9568173,-279.7485178,0,0.012833923,0.001275556,0.005729128,
56872,454.9759997,1777,73.91571906,2.770379352,85.13374349,0.315390445,43.18817193,-21.3479845,277.9791494,443.0490407,167.9325467,45.46078388,-24.5927087,94.61755008,0,112.0562534,48.87876289,0,0.011640649,0.001207822,0.006955159,
56873,454.9839997,1777,103.357472,39.99292962,-18.09593513,17.12639342,-16.76736067,78.92298779,-255.5880767,-330.1720647,109.8248298,4.752054157,2.968552962,31.85957358,0,51.50120301,268.6575132,0,0.011964609,0.00099491,0.006551928,
56874,454.9919997,1777,-82.8955662,-19.18621298,39.41878893,31.66554507,55.97810811,-1.145258708,238.1782367,233.6877388,-180.16659,29.01802126,20.83064908,-91.25275892,0,-82.27087073,-438.7652034,0,0.012365509,0.001357548,0.006303595,
56875,454.9999997,1777,185.466172,34.36960175,51.37181301,-9.00124518,-12.33673682,0.719822581,-15.42032065,113.2817274,330.4381161,31.3222264,-39.39312925,177.7183855,0,193.1958348,471.1617713,0,0.012218688,0.00108511,0.006403497,
56876,455.0079997,1777,-60.156157,13.74477221,-34.69074962,39.29968166,13.61034244,71.89184854,-98.18790654,-260.6669123,-221.9391802,9.074872691,33.24979556,-118.3963008,0,-115.8851437,-286.5829533,0,0.012498726,0.001253761,0.005294984,
56877,455.0159997,1777,70.344475,-0.502571083,75.97664186,-4.024843539,27.92170058,-41.11990187,277.1893767,438.3880645,146.9407272,48.64429076,-35.83577464,95.08539014,0,99.49826697,31.83749569,0,0.012656435,0.001265376,0.003822841,
56878,455.0239997,1777,113.7399746,53.93131684,-19.76018827,20.68064499,-24.6994268,75.68110403,-261.4821575,-336.702897,98.45161496,6.3786205,3.409119183,40.20276042,0,44.83333314,268.6280459,0,0.012666726,0.001188744,0.003941968,
56879,455.0319997,1777,-74.09040184,-12.15081251,29.98731291,26.27792813,52.47995227,-0.486018516,221.8756852,203.9536875,-194.4610616,32.6351953,23.55746168,-91.89251104,0,-94.80943975,-463.967992,0,0.01294908,0.001336745,0.004133324,
56880,455.0399997,1777,191.3947165,29.22826127,38.6939786,-22.95895738,-12.91131408,-9.589588281,-28.14342126,107.3159766,332.5486348,31.07847474,-48.98772438,172.2950462,0,180.7784771,456.4713396,0,0.012964307,0.00123807,0.003711406,
56881,455.0479997,1777,-58.68031177,8.302507117,-42.33564995,28.50969691,23.13928591,68.62729429,-111.287952,-263.4101855,-216.9018993,3.446915184,34.79596198,-119.5885479,0,-120.2846376,-292.9693218,0,0.012289059,0.002184659,0.002981511,
56882,455.0559997,1777,57.52181264,-18.61495977,69.6342168,-18.33453159,38.05619787,-47.06016618,288.2728395,453.1412952,138.7739701,40.55060268,-32.87921824,88.78037908,0,104.0707194,9.758063666,0,0.011027793,0.003571791,0.001461798,
56883,455.0639997,1777,98.57326215,26.27381701,-31.79415438,2.183618559,-26.12795788,60.77673654,-262.5413889,-323.5240281,98.12831055,-4.032595099,-11.13737083,34.10545815,0,51.49650946,291.8113241,0,0.01129552,0.003388473,0.001487883,
56884,455.0719997,1777,-100.1428951,-35.23273697,15.54839989,14.74821329,50.62985336,-10.74092814,216.0946819,204.4278735,-211.113884,18.91079719,13.73782581,-102.0277039,0,-107.2281167,-447.191585,0,0.011848988,0.003062357,0.001909351,
56885,455.0799997,1777,175.4398511,20.70204388,32.82925193,-20.71884614,-19.8634685,-13.07343078,-17.81729107,121.072217,318.3349233,21.8460332,-50.66629113,168.7264487,0,176.2091707,468.4461859,0,0.011547281,0.003421676,0.001336583,
56886,455.0879997,1777,-54.54595361,9.580168492,-49.00959672,35.84392649,10.02734526,64.67596081,-122.3005513,-277.4274972,-225.4152146,11.2905915,38.47703952,-118.3095473,0,-117.6622896,-282.3270605,0,0.011106539,0.002329232,-0.000982065,
56887,455.0959997,1777,61.89582161,-15.30218565,62.63175584,-20.96501033,36.08959414,-59.12286096,290.1632213,450.8501822,129.8678693,51.13650809,-27.6182932,91.70047079,0,92.86917332,-2.748791857,0,0.009804497,0.000966691,-0.005272222,
56888,455.1039997,1777,111.3156692,41.29316219,-35.41354213,-0.626095318,-22.06807188,62.48274178,-258.7088723,-321.8299476,106.8338031,-1.366256437,-9.962118794,45.51922195,0,45.88787147,309.3559308,0,0.010024483,0.001231334,-0.004900547,
56889,455.1119997,1777,-93.74135754,-24.22141481,8.135361664,12.33220973,51.83387505,-3.484013142,211.0645974,185.3425779,-218.2509937,26.15611748,15.51308337,-100.6545903,0,-111.3041552,-461.5668304,0,0.010711474,0.00145452,-0.003622335,
56890,455.1199997,1777,175.5210989,24.27618219,28.98986982,-29.21771664,-12.31904919,-16.61545919,-4.01386861,124.7216588,317.2224269,27.56884085,-53.18048853,172.7531616,0,170.6908258,443.0560806,0,0.010316102,0.001192047,-0.004995839,
56891,455.1279997,1777,-54.6616323,27.60232238,-50.96026046,40.81992228,26.91475465,81.00568143,-125.7644768,-291.5984034,-221.603591,7.074958316,34.37278483,-112.3803361,0,-123.5628663,-285.7163193,0,0.009098985,-0.001198049,-0.00411673,
56892,455.1359997,1777,56.99786586,-3.369957896,61.75278274,-11.25033591,47.2457822,-48.81708166,288.4388535,439.957924,122.1063517,57.31878383,-27.78353476,94.81130915,0,93.20677138,-44.80448071,0,0.006404874,-0.005390813,-0.004269474,
56893,455.1439997,1777,116.8813678,39.82271398,-33.71510581,0.18211976,-27.3127499,45.53113667,-253.9323959,-320.0877095,114.5494725,7.948019227,-13.28440306,57.85771648,0,51.26065604,292.3459837,0,0.006800649,-0.00489729,-0.004563742,
56894,455.1519997,1777,-90.62160416,-19.87644695,8.885812853,17.82591126,43.10215937,-11.83180608,208.4019455,177.7621826,-225.0627381,16.61461143,8.152433487,-100.9404773,0,-117.8763198,-451.3878064,0,0.007921645,-0.003642848,-0.004014706,
56895,455.1599997,1777,182.3626675,33.79976185,36.14325902,-17.12433089,-10.98073562,-16.1912054,2.764580801,133.5174971,312.6743065,23.35996738,-53.86396087,174.6157446,0,178.4189957,464.1712437,0,0.007121736,-0.004862523,-0.004470908,
56896,455.1679997,1778,-47.37434168,26.7518495,-39.67234785,47.84611129,18.87761229,67.91719053,-125.9159647,-301.2984305,-217.875402,11.41222684,45.8427253,-105.2025609,0,-113.9256427,-257.2191105,0,0.005361345,-0.003115428,-0.004154845,
56897,455.1759997,1778,47.62847282,-16.26958802,70.94530111,-16.02914514,20.44066287,-67.52438002,295.1600251,435.2065834,115.0372956,41.11028353,-26.90553686,85.37131086,0,86.727918,-18.87348102,0,0.001256601,-0.001790143,-0.004206173,
56898,455.1839997,1778,111.471242,37.82334862,-28.59567377,0.428060284,-42.06805017,49.15361286,-253.5194185,-328.2014318,114.8958758,-10.55131013,-20.29946702,50.05269388,0,58.13506213,353.3442675,0,0.001776372,-0.002193003,-0.004272579,
56899,455.1919997,1778,-97.17546609,-13.15981111,16.17391,29.3946008,51.8187617,3.336985165,201.6647634,149.1062054,-232.2049547,22.2892575,24.19670351,-98.97923383,0,-111.8028982,-425.1692892,0,0.003480346,-0.001982169,-0.004080036,
56900,455.1999997,1778,178.7830114,32.5408696,46.67044888,-17.67243054,-7.140237778,-15.14524259,6.586889728,132.7236579,316.6852277,29.52942185,-39.17583008,183.5704504,0,178.8123961,473.5991715,0,0.002188416,-0.001967366,-0.004224139,
56901,455.2079997,1778,-46.22254068,26.38117822,-35.51572079,44.81699631,16.09855804,72.38166284,-133.6453066,-309.1252989,-216.1828922,5.738422215,44.47982274,-103.2923602,0,-117.8753519,-227.2856024,0,0.004272396,-0.001022394,-0.004085816,
56902,455.2159997,1778,46.44123013,-5.486070808,74.32069045,-2.85906345,34.07087507,-48.6841165,295.5345561,434.605951,105.4743457,46.45297996,-15.8562498,86.70252823,0,81.03032769,-23.38674775,0,0.005723367,0.000413383,-0.004108725,
56903,455.2239997,1778,119.7720969,48.50551955,-26.53655,6.622588235,-29.06556382,57.34226948,-262.2424042,-325.5102355,134.2983684,2.843589847,-3.295075864,66.92481675,0,64.58755634,345.0889332,0,0.00545664,0.000297447,-0.00409736,
56904,455.2319997,1778,-171.0038056,-7.997733205,-20.45047625,49.5285686,55.50592053,27.85017011,118.7636574,-46.72979623,-412.6081951,17.86827941,56.29943403,-195.9013896,0,-221.795342,-688.7775863,0,0.005919718,-0.001731523,-0.001450633,
56905,455.2399997,1778,139.1951736,59.17771767,-30.8838731,10.76145455,-35.67077161,48.923655,-263.4089876,-324.3798963,155.5534933,12.14742413,-10.72316249,83.65795486,0,81.98729124,362.9229665,0,0.006019552,-0.00409414,0.002693889,
56906,455.2479997,1778,62.57489545,85.29942334,-136.2819172,49.15380593,-59.52391813,163.3312394,-671.9374342,-1016.376757,-109.5402421,-24.49080312,44.93247516,-79.34519288,0,-79.71916546,216.8769094,0,0.00633199,-0.003920344,0.002211393,
56907,455.2559997,1778,-12.14681158,27.10981313,-29.51697844,30.12898196,6.656943538,41.31856876,-88.32588835,-207.6592891,-124.5154195,14.93578934,22.76360275,-54.07305896,0,-66.51055876,-149.9987623,0,0.006515743,-0.003105076,0.001079827,
56908,455.2639997,1778,68.90088305,42.87771137,-28.90295183,15.63471809,-12.88651838,37.99754485,-162.7185328,-245.8151538,29.97416722,13.97308149,2.763578064,19.57848522,0,17.99811545,113.9752756,0,0.006741242,-0.003721429,0.002244356,
56909,455.2719997,1778,-7.982467537,-3.446460739,38.30073375,1.929022197,38.73952161,-46.56489882,248.0113503,293.9189003,-27.12971583,39.54879328,-4.518473907,7.899529137,0,2.596580275,-224.3376974,0,0.006991959,-0.003303802,0.001457177,
56910,455.2799997,1778,128.3100759,36.12763961,10.85955494,-7.085977328,-19.64315687,1.542811677,-59.24182126,-29.15353018,196.3474721,22.08899624,-23.48929419,109.4994109,0,110.506075,285.3060844,0,0.007164839,-0.003180017,0.001535728,
56911,455.2879997,1778,-28.91951625,27.4271624,-32.69157537,29.94002975,-2.083468052,51.19564736,-84.93733933,-227.348169,-161.2663618,10.0060452,33.87785568,-78.71600089,0,-82.45466447,-221.8893039,0,0.003987879,-0.003367653,0.001781964,
56912,455.2959997,1778,68.49727219,5.752055479,67.52758314,-19.57440321,12.60596198,-59.48197425,283.7243885,417.0957792,129.3989937,40.19689805,-20.02922128,97.2441725,0,90.9632123,-10.61364104,0,-0.001396736,-0.002964475,0.001258589,
56913,455.3039997,1778,91.0561064,48.27199273,-43.60576039,0.324330781,-46.63394009,63.02455719,-254.7157874,-365.5136996,63.83739562,-3.487574039,8.435130673,29.75539266,0,25.15993677,215.2236103,0,-0.000441101,-0.003129117,0.001626126,
56914,455.3119997,1778,-80.47636433,-13.02245809,9.023038701,9.686489014,18.99451029,-14.84982444,216.5516746,185.6268287,-168.7503249,25.32677435,17.99179497,-74.34867648,0,-81.39714299,-406.9518296,0,0.001277426,-0.002936681,0.001327278,
56915,455.3199997,1778,140.5678995,24.91721889,20.0994266,-27.87486832,-40.77756165,-24.45654894,-0.328169343,90.6945628,265.4421788,22.91181288,-39.79409372,142.1932816,0,149.3065458,358.4435364,0,-4.45E-05,-0.002845842,0.001328851,
56916,455.3279997,1778,-58.46402589,14.96856828,-50.86553552,25.71996131,-12.21037086,56.95673908,-137.8084823,-312.774205,-189.8924386,-1.337495157,34.57084059,-110.2613656,0,-115.6936179,-243.617074,0,-0.001314282,-0.003716702,0.002227595,
56917,455.3359997,1778,26.08093551,-13.96434086,65.06724473,-6.580513865,19.01243122,-56.05205917,303.0044519,413.3673435,90.75599462,37.9804928,-20.42118617,60.27120882,0,55.57861174,-97.00011615,0,-0.00539133,-0.004916955,0.003412364,
56918,455.3439997,1778,95.35382133,33.72312593,-28.79201632,1.66957953,-52.73208813,48.59075663,-233.4543481,-320.6674038,119.9276439,-2.773252641,-10.21903299,49.55003323,0,56.12471463,289.9684569,0,-0.004921839,-0.004751314,0.003329697,
56919,455.3519997,1778,-118.6232382,-28.21003685,11.59519851,15.9539219,21.63195145,-12.25041676,199.6033934,129.4394817,-225.734865,17.11218261,16.10722511,-112.794631,0,-111.3251832,-455.3744009,0,-0.002875667,-0.004244501,0.002801813,
56920,455.3599997,1778,142.3732918,18.61588416,43.4703912,-28.79513858,-32.27603261,-23.50325583,41.42032435,137.7017437,283.6048786,21.79284604,-50.67255143,149.6045428,0,158.7702805,397.9869535,0,-0.004281616,-0.004558917,0.003169768,
56921,455.3679997,1778,-61.44152113,18.90327385,-47.39757844,20.57580354,-18.96855525,71.86557929,-141.4534728,-339.5595732,-194.7165713,-5.332748982,27.51422426,-108.9823216,0,-112.3745313,-200.3186064,0,0.003182969,-0.00251041,0.005439566,
56922,455.3759997,1778,10.85816471,-12.21394601,58.88211975,-16.74903326,11.86662877,-67.88979666,303.0010764,398.8167394,66.84412674,37.72394979,-24.60285743,53.13832616,0,50.03716692,-97.6526122,0,0.013056649,0.000354828,0.009546081,
56923,455.3839997,1778,111.7282736,46.945328,-27.38171068,-3.430901568,-55.98503723,23.90461495,-240.1326464,-316.936438,144.8864266,3.638328213,-15.31055214,67.94528825,0,66.8769505,335.9550809,0,0.011746126,-3.52E-05,0.009068997,
56924,455.3919997,1778,-112.6751037,-13.28614491,7.58687532,21.07492241,21.08499929,-9.288714895,182.1367067,99.72785406,-235.891507,22.91871532,20.37832425,-106.7878539,0,-114.3888735,-470.900629,0,0.01012158,-0.000519253,0.00767247,
56925,455.3999997,1778,157.4059813,23.74791422,45.03257565,-28.70132437,-30.77941611,-30.72887238,52.09480076,170.9201633,307.2534375,27.14228356,-55.09136944,172.9086598,0,173.3681709,415.0986039,0,0.012520407,0.000192747,0.008896733,
56926,455.4079997,1778,-46.32048684,30.54989524,-46.34868709,29.22616607,-18.71937796,72.48301555,-157.7216288,-339.0660339,-189.8900499,-1.095653178,25.52225312,-97.40368878,0,-114.4608146,-193.9348694,0,0.009619435,0.003260461,0.0053418,
56927,455.4159997,1778,19.94816362,-3.792460027,67.09504195,-9.579801324,17.95642734,-51.92181865,306.2189372,419.9209873,62.01511088,47.30295371,-17.73639039,66.88628009,0,53.43892132,-126.7534445,0,0.007240625,0.008958076,0.001177303,
56928,455.4239997,1779,119.2996325,40.46339197,-23.79490052,-10.4431769,-46.53232248,26.26072736,-236.302698,-293.1523778,161.8757767,1.848067237,-20.90973369,82.23879169,0,74.98470311,353.2245206,0,0.008336935,0.008428497,0.001904792,
56929,455.4319997,1779,-120.4737908,-16.66514748,2.55162734,21.02643973,31.13482944,-8.551435503,166.7118236,83.36877486,-249.105107,7.851947542,6.054675907,-122.3461642,0,-135.0864847,-465.8553533,0,0.008384481,0.006709855,0.002368281,
56930,455.4399997,1779,153.8581264,25.13568583,48.84056884,-22.05342765,-9.555867557,-31.00450631,56.35770877,176.9789534,308.9000715,22.60893915,-53.62125875,169.9766026,0,172.8116094,396.9102403,0,0.008552187,0.008500754,0.001557379,
56931,455.4479997,1779,-49.45445917,26.44679166,-43.84798856,33.85203822,14.72057305,64.12716313,-153.3651966,-349.6153025,-173.865132,-6.668514537,32.24118217,-94.58704012,0,-104.8053823,-205.1843661,0,0.010544311,0.008176523,0.003670101,
56932,455.4559997,1779,8.792731142,-2.447141571,73.69390527,4.66506826,49.18914717,-43.93283795,324.5002833,416.2921184,66.44637078,41.06520899,-14.9992584,59.7362431,0,52.65259363,-146.8131902,0,0.013509578,0.009733877,0.00630647,
56933,455.4639997,1779,116.9096412,45.48748338,-10.58680186,2.925240625,-28.35243056,47.552854,-219.064991,-295.0477424,174.8091216,5.112891645,-6.761342916,89.19768961,0,90.99526841,333.5407243,0,0.013350852,0.009925848,0.005685235,
56934,455.4719997,1779,-127.3467731,-23.29729986,13.58647501,19.82293759,43.42176187,0.065609523,180.0695436,71.04099261,-250.9035157,0.267986109,17.71029201,-119.6997233,0,-128.2229466,-484.8411819,0,0.012804998,0.008787132,0.005156559,
56935,455.4799997,1779,149.5668121,18.84038128,63.65251974,-20.00564775,-2.28166022,-24.13465856,80.80619774,196.1448782,306.1874516,11.77224388,-51.8699521,168.5448745,0,175.3330788,408.516948,0,0.013770149,0.0097494,0.005600495,
56936,455.4879997,1779,-55.62352505,15.82899636,-38.15959461,35.92097092,7.816729022,65.18912516,-152.230672,-351.6403282,-178.8113642,-12.30689585,36.32941976,-100.7713126,0,-99.22961873,-180.1820714,0,0.011685588,0.006452109,0.005985359,
56937,455.4959997,1779,-10.63271226,-24.07361248,68.9271648,-4.64419242,34.83590854,-58.47663158,318.089129,415.4406677,47.51848107,24.7971768,-24.08032969,37.26934792,0,37.8877993,-131.7241358,0,0.009172924,0.002342863,0.007346671,
56938,455.5039997,1779,110.677204,42.30828927,-11.25697506,5.708684359,-36.22787502,43.22493599,-233.4337496,-280.3381876,171.0054673,-4.359101221,-17.2417259,78.7663803,0,84.38253769,368.3393332,0,0.009844662,0.003023423,0.007169405,
56939,455.5119997,1779,-130.67528,-11.63293204,13.29235198,36.51508124,43.21255722,6.591600521,165.6930463,72.23289295,-256.8694386,6.265142322,28.91371675,-120.1326046,0,-124.8252356,-487.8008852,0,0.010453875,0.003695279,0.006477484,
56940,455.5199997,1779,154.4742645,30.69420039,62.90922178,-9.776189223,-7.352154171,-17.51401384,75.38806527,206.1259999,312.5649871,20.04748884,-37.8813557,175.6172239,0,180.0713313,385.7184721,0,0.010100644,0.002835915,0.006927511,
56941,455.5279997,1779,-44.13288269,23.55231489,-39.14307702,37.72172034,-6.047977142,60.65600287,-180.1569809,-367.0887996,-168.0879625,-1.935525016,47.87318322,-83.69708848,0,-89.1587284,-197.6900918,0,0.014059741,0.004199526,0.002998931,
56942,455.5359997,1779,-14.7462607,-28.32514697,66.72675977,-10.31477909,26.28031091,-77.13223335,311.7579056,405.9113477,32.46617679,21.5390462,-24.0656491,49.97067015,0,38.60059125,-154.3303591,0,0.019754047,0.005518343,-0.002632573,
56943,455.5439997,1779,109.6827304,41.70855428,-16.57827915,-0.285305965,-37.26433533,37.10907208,-231.2450699,-284.9187544,160.1869522,-18.19861686,-28.30878351,92.28622961,0,79.64157901,392.7422682,0,0.019070789,0.005090762,-0.001900468,
56944,455.5519997,1779,-142.6891857,-12.53505625,3.504359133,29.46260455,37.43014745,-1.339666582,145.9671537,35.26852662,-281.2214134,4.936090843,29.94411313,-113.8877213,0,-135.9520817,-489.0038793,0,0.017952551,0.005059678,-0.000748326,
56945,455.5599997,1779,138.1182541,25.63509277,59.8355119,-19.38985974,-15.38205267,-31.06633986,79.51751495,197.6417023,286.1938617,16.64530894,-44.27469245,180.1792297,0,170.5724,376.9826301,0,0.019468758,0.005135309,-0.002194085,
56946,455.5679997,1779,-41.29383727,36.56998418,-35.48684356,47.57643238,0.844617251,80.46843855,-168.5669045,-366.0702,-178.7592169,-7.298298934,41.99313866,-75.85403801,0,-92.60697783,-164.7396761,0,0.020371078,0.006738804,-0.000499721,
56947,455.5759997,1779,-14.28037354,-10.44144871,72.64116359,9.398080217,42.58045728,-50.96219255,321.5824751,412.7523119,16.43852953,33.31042923,-4.427020223,53.34047005,0,42.02999418,-166.9630352,0,0.023410905,0.009521351,0.000700843,
56948,455.5839997,1779,111.4518531,46.12615409,-10.28095519,6.7348294,-33.79552694,43.48889873,-225.753387,-260.2624342,165.7367321,-9.088923074,-13.52001569,98.30875432,0,96.76693975,379.3117318,0,0.023449301,0.009139499,0.000144226,
56949,455.5919997,1779,-141.0094449,-17.71963019,2.775248244,33.98946692,38.65951745,-1.033966281,144.3464632,58.72903031,-272.7813075,3.543454454,30.27860309,-117.9157588,0,-131.1076631,-488.0699382,0,0.022222357,0.008322822,0.000284167,
56950,455.5999997,1779,127.0742664,7.650797962,52.59854003,-22.10897439,-14.25776237,-37.95378999,83.83364769,240.062182,282.7171744,9.492328976,-52.1974851,167.8593328,0,169.7338474,381.6417614,0,0.023538496,0.009079751,0.000149463,
56951,455.6079997,1779,-59.92341703,14.01832154,-45.57402394,32.86258068,-11.96905193,75.19113546,-175.8083284,-342.0216296,-186.5770825,-26.21025687,23.52697862,-94.76824051,0,-91.05158534,-133.614428,0,0.026208224,0.006770611,0.001850293,
56952,455.6159997,1779,-27.9569378,-22.13207751,66.13719939,-0.771373805,32.20282632,-61.80841027,323.7186614,427.2732392,2.083064046,15.73906227,-25.01025147,25.92814689,0,37.42560487,-141.9611623,0,0.031947595,0.004002642,0.004572047,
56953,455.6239997,1779,115.6477152,51.38092244,-10.62782718,11.07757944,-31.59055327,47.87763513,-214.6268254,-244.2147556,168.5204039,-9.760348019,-16.45114853,90.00891992,0,108.8838078,409.8361087,0,0.031530033,0.004490037,0.004140969,
56954,455.6319997,1779,-139.3150581,-8.094864647,6.396058263,44.04965787,45.81525756,23.4672466,160.253143,57.01157292,-273.2542573,17.52872829,49.21077142,-113.3085738,0,-113.8532146,-483.1204966,0,0.029538379,0.004840736,0.003363382,
56955,455.6399997,1779,128.112024,17.58387651,57.40968258,-16.27980865,-7.341624848,-31.25263306,102.8415844,244.2835473,284.3045313,23.27770476,-42.85636237,172.8253999,0,178.4831625,380.0605396,0,0.031524438,0.004293253,0.004035354,
56956,455.6479997,1779,-47.45905939,37.94185007,-40.23847527,47.26918441,-1.185660882,92.7250071,-181.55379,-354.3524242,-175.1687806,-8.716985783,38.61016194,-81.50959855,0,-84.76397363,-138.3708899,0,0.026716709,0.008025545,0.005189772,
56957,455.6559997,1779,-24.97179039,-8.900958108,77.67090151,12.18380975,42.7542116,-43.72128046,329.6682223,425.4642151,10.36091366,43.3022651,8.334905587,46.28813837,0,46.77324209,-189.5575345,0,0.021338754,0.013503495,0.00794533,
56958,455.6639997,1779,115.1090727,41.49017596,-4.085624382,3.981523557,-38.52704526,40.71415842,-218.0417303,-245.315484,184.5179338,3.93789085,-8.996568502,103.0389923,0,119.4965607,395.5769651,0,0.022426213,0.012617563,0.007683538,
56959,455.6719997,1779,-138.295441,-11.10128447,7.03325996,41.73398732,35.7516472,25.67161164,133.7068695,27.83160206,-273.3850956,14.39705939,39.75689022,-119.8261796,0,-118.5920435,-489.6973607,0,0.023076712,0.011279209,0.006517892,
56960,455.6799997,1780,130.0768573,21.15092,65.37645658,-12.19115984,-1.685533104,-26.99417267,101.8039124,248.1528262,288.7094526,28.356825,-39.79693934,179.4297265,0,189.5388936,364.047141,0,0.022171656,0.012596811,0.007452709,
56961,455.6879997,1780,-49.66798644,25.31148234,-40.99010144,32.98956143,1.804122822,76.98031745,-191.9732145,-354.0185693,-164.2252943,-5.800594372,33.27082625,-71.7041546,0,-66.8648041,-130.9006067,0,0.020151235,0.010711184,0.007508363,
56962,455.6959997,1780,-29.11412512,-19.75686979,73.45843767,1.841311315,46.34395302,-57.67742927,319.8031022,429.6610767,4.429150988,32.55207148,-12.94468159,33.39455752,0,33.17043838,-193.7033161,0,0.015909093,0.009375926,0.008881536,
56963,455.7039997,1780,125.3557392,45.12685032,2.26024502,2.567024961,-21.27403026,44.87635759,-207.6259332,-210.6749351,193.7024454,1.750140825,-24.68131561,105.5212102,0,112.0174325,409.8520709,0,0.016199593,0.00976185,0.008804696,
56964,455.7119997,1780,-136.3242699,-15.51295811,6.601501794,27.23526134,46.36300602,22.72239723,138.2509453,43.20065511,-270.4486414,19.38482562,25.47789137,-116.1423736,0,-121.6270281,-468.1602834,0,0.017710952,0.009468484,0.007869592,
56965,455.7199997,1780,138.7712095,21.38596501,60.98069635,-16.24299498,-1.926028656,-41.98470017,105.3862399,261.3072851,286.508211,33.32129237,-58.01767787,174.2643784,0,178.9376216,383.5071151,0,0.016259624,0.009451493,0.008481431,
56966,455.7279997,1780,-22.12853904,42.75675844,-40.95166392,50.84409739,8.194811877,91.99246136,-193.7587555,-356.8757378,-158.7376251,11.17556737,29.07972792,-64.16260018,0,-64.37925671,-114.0071747,0,0.018102395,0.008449094,0.006114045,
56967,455.7359997,1780,-15.75080688,-4.758336675,74.44663193,14.89966329,56.11552021,-17.22007351,328.4735466,424.8393478,0.77088185,59.44365038,-8.634557668,47.4445242,0,45.23217042,-203.756754,0,0.019415442,0.006971447,0.003275149,
56968,455.7439997,1780,137.8044931,53.04182828,-0.733106267,5.396489946,-25.80813951,55.35060845,-208.6617631,-211.2307573,197.5099978,26.44161977,-20.41294121,128.5284913,0,132.038426,414.779477,0,0.018921216,0.007064126,0.003634209,
56969,455.7519997,1780,-126.2848297,-11.32102328,1.553959117,32.58593948,38.7424197,10.97661974,121.2879805,26.01781496,-274.9665943,32.78754914,33.64087721,-105.6957833,0,-109.1088998,-474.1365385,0,0.019217808,0.007313696,0.003941349,
56970,455.7599997,1780,136.4296976,15.30524122,61.83263902,-21.34613886,-3.65817006,-47.58334115,101.8340469,262.3339046,285.2378254,34.19990459,-56.72932028,174.4793839,0,184.0865646,379.155435,0,0.019127955,0.006872255,0.003285352,
56971,455.7679997,1780,-25.89964322,27.80190475,-45.43560115,34.17571065,-1.776867874,81.02737907,-210.338272,-368.4292825,-159.1233743,3.01008886,23.56404469,-67.81282033,0,-68.37296812,-92.78892149,0,0.016668254,0.004433281,0.00349703,
56972,455.7759997,1780,-22.68684052,-15.03874185,67.28239891,13.17338576,45.18172426,-29.61853201,322.936842,424.2335851,-15.05153083,50.30156676,-13.49279469,30.45781751,0,34.11486198,-193.0586396,0,0.012507543,0.00016408,0.003343266,
56973,455.7839997,1780,138.0444685,56.92555099,-1.00504449,21.36256618,-23.42420279,62.31584449,-206.3692905,-193.3530336,197.9275774,28.89515315,-22.08375098,125.0577497,0,142.8574904,443.8455503,0,0.01308373,0.000528914,0.003079399,
56974,455.7919997,1780,-128.7534913,-7.245965833,-2.488059836,46.76393186,47.95926025,35.72594668,113.859899,27.29521383,-284.0505492,48.03350474,38.62102049,-103.5486995,0,-97.23511341,-473.8297173,0,0.014294208,0.001747656,0.00319361,
56975,455.7999997,1780,133.9304949,18.59258581,60.63558297,-8.226361073,1.868570108,-19.52728087,114.3611524,294.5431801,274.72127,56.46456192,-51.96173411,178.1254322,0,195.9835999,358.4184346,0,0.013143389,0.000401706,0.002895811,
56976,455.8079997,1780,-18.93787189,41.51811053,-39.58824653,51.35538988,7.022060272,101.03886,-207.9494529,-341.731446,-157.0804411,25.06807288,28.84731608,-54.65148144,0,-49.26135455,-89.98544131,0,0.015764024,-0.000492705,0.000311116,
56977,455.8159997,1780,-28.80023189,-20.19430397,67.48613703,8.573705305,56.09418732,-36.61334534,323.0978586,437.1001034,-20.55716277,62.05705214,-8.315581703,35.15661212,0,33.63804642,-216.67375,0,0.018479331,-0.003428923,-0.003978561,
