Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Channel 17,Channel 18,Channel 19,Event Id
445.4879997,1740,0,-206.2315345,0,-69.4711531,61.6200923,186.4686943,0,37.97702266,-9.00E-10,-32.10997035,-214.835677,0,-97.35379607,-45.55527301,0,0,0.019366688,-0.018921829,0.000477931,
445.4959997,1740,0,201.0413423,0,86.35326088,-115.1866585,8.388960565,0,-133.5057635,-9.00E-10,-111.6489222,83.95701071,0,43.12124769,-33.44618647,0,0,0.017415218,-0.017604405,0.000974325,
445.5039997,1740,0,-67.89265541,0,-55.23808353,54.96058325,214.8830996,0,39.46451973,-9.00E-10,-116.1311442,88.16659629,0,13.65058189,-6.97450417,0,0,0.015788002,-0.014894862,0.000235327,
445.5119997,1740,0,-73.35822115,0,-22.28866838,-13.67801022,82.23709857,0,-53.34671128,-9.00E-10,-3.173263881,-245.0355628,0,-96.93435677,-87.79294308,0,0,0.017416597,-0.017497049,0.000929372,
445.5199997,1740,0,173.7328695,0,59.07653662,-74.61743012,67.2877951,0,-98.51312409,-9.00E-10,-168.2349967,265.6910178,0,105.443146,-0.323758766,0,0,0.020369215,-0.008652346,-0.000310926,
445.5279997,1740,0,-235.7834661,0,-78.00392889,74.00420646,195.5639985,0,33.1620131,-9.00E-10,-47.76224315,-219.9769434,0,-93.58216906,-46.0542802,0,0,0.02727129,0.002371729,-0.001599193,
445.5359997,1740,0,160.4503482,0,55.63381711,-80.74358709,44.58866576,0,-115.3584651,-9.00E-10,-88.16040755,61.45181406,0,41.52613685,-43.9223446,0,0,0.026644902,0.000478824,-0.001254633,
445.5439997,1740,0,-71.68763791,0,-54.90381837,47.77937799,205.425337,0,17.9818861,-9.00E-10,-89.98219239,74.39343933,0,18.76141602,-6.591877867,0,0,0.023787866,-0.001233238,-0.001111008,
445.5519997,1740,0,-51.91669226,0,-12.62193357,-29.91235967,84.39239362,0,-81.60436898,-9.00E-10,-2.562123294,-242.1559043,0,-87.75937514,-66.46974944,0,0,0.026109243,0.001062846,-0.001233106,
445.5599997,1740,0,195.5556279,0,37.44417179,-72.22243401,97.88462725,0,-99.8057929,-9.00E-10,-143.7371417,260.2317904,0,104.3809127,15.21264554,0,0,0.022459922,0.000541978,-0.000244767,
445.5679997,1740,0,-190.1703916,0,-77.71381526,43.06243741,172.2299012,0,5.23408988,-9.00E-10,-23.768601,-231.055381,0,-102.6078425,-37.25521552,0,0,0.019617393,0.002217395,0.00119914,
445.5759997,1740,0,209.2338207,0,64.92487601,-104.6284339,21.01046877,0,-148.9099595,-9.00E-10,-103.602182,54.88065901,0,31.544584,-28.86362529,0,0,0.020300138,0.002619988,0.000985099,
445.5839997,1740,0,-34.88804694,0,-59.07640966,51.23481921,207.3085184,0,9.427068295,-9.00E-10,-98.61483116,66.19853412,0,8.467038011,5.684758992,0,0,0.019678884,0.001387915,0.000734771,
445.5919997,1740,0,-6.173863316,0,16.14154676,-55.81007971,47.09628691,0,-103.4831893,-9.00E-10,-13.27817119,-248.9479686,0,-94.53067792,-55.24051188,0,0,0.019522889,0.002559313,0.001091057,
445.5999997,1740,0,228.4482261,0,65.92161314,-84.48054459,80.94110284,0,-107.6441547,-9.00E-10,-171.1571985,260.3931101,0,102.8520405,28.61968108,0,0,0.015730735,0.001877086,-0.002554549,
445.6079997,1740,0,-176.2919232,0,-78.57174142,75.58347574,204.9923657,0,40.18372465,-9.00E-10,-19.0894804,-233.532032,0,-101.7214933,-29.52172425,0,0,0.009931966,0.001987439,-0.008047337,
445.6159997,1740,0,238.3042877,0,78.17135974,-82.37912124,33.48340682,0,-113.919707,-9.00E-10,-81.16734286,47.67812579,0,33.74631579,-29.17042366,0,0,0.010366009,0.002280034,-0.007239655,
445.6239997,1740,0,-1.59250375,0,-45.21620844,66.69621153,214.9781697,0,40.17173197,-9.00E-10,-88.16035173,57.56610135,0,6.783368512,-2.865044423,0,0,0.011582501,0.001811031,-0.005833715,
445.6319997,1740,0,3.938652378,0,-4.20105105,-13.49931682,79.50866546,0,-57.90896664,-9.00E-10,-1.630033082,-263.6274972,0,-102.3962732,-69.16893886,0,0,0.009832207,0.002235827,-0.007228433,
445.6399997,1740,0,234.9138658,0,41.45820219,-49.11045948,89.41551703,0,-82.16764585,-9.00E-10,-162.356583,244.7596182,0,91.85159799,12.90878556,0,0,0.005440557,0.003683367,-0.001890801,
445.6479997,1740,0,-146.7250791,0,-71.43065503,56.97180828,159.3480069,0,7.10570218,-9.00E-10,-34.70110103,-241.2725522,0,-114.9469489,-38.20911106,0,0,-0.003222697,0.006544638,0.004999846,
445.6559997,1740,0,280.0435416,0,98.89998417,-125.859256,-25.09171653,0,-175.6758078,-8.00E-10,-143.1557567,48.97480688,0,24.82459944,-17.78844732,0,0,-0.002715719,0.006240319,0.003845949,
445.6639997,1740,0,29.94289576,0,-34.36922612,41.3990851,176.1087544,0,-4.699605482,-8.00E-10,-154.1133005,53.49218027,0,-3.250726322,9.664863644,0,0,1.71E-05,0.005345478,0.002644487,
445.6719997,1740,0,39.12512951,0,21.12631405,-41.58217968,39.96854719,0,-98.1704298,-8.00E-10,-36.12988347,-275.1247845,0,-116.1290186,-67.09821696,0,0,-0.00298682,0.006242313,0.004141324,
445.6799997,1740,0,274.5030312,0,73.06027234,-71.95388555,64.26200207,0,-110.0815215,-8.00E-10,-197.155794,242.4178208,0,87.32717358,22.58366533,0,0,-0.00032848,0.001294163,0.002329605,
445.6879997,1740,0,-133.3017305,0,-77.33404254,79.29745751,179.8658001,0,30.20904354,-8.00E-10,-40.23408806,-252.2500733,0,-123.4594661,-40.43473069,0,0,0.000691467,-0.005574358,0.001102808,
445.6959997,1741,0,283.593023,0,73.66535515,-84.8919769,11.98349209,0,-125.0694979,-8.00E-10,-93.78814241,35.83011832,0,12.54691855,-39.34264041,0,0,-0.000199068,-0.004522499,0.001633553,
445.7039997,1741,0,42.25139785,0,-55.19192438,66.57757691,200.4513743,0,35.84052358,-8.00E-10,-100.2713411,66.68503934,0,-1.092595382,-0.51575722,0,0,0.000545563,-0.003029616,0.001417044,
445.7119997,1741,0,42.66130825,0,-9.651769766,-16.02896813,62.3527427,0,-58.63889738,-8.00E-10,6.647486644,-264.0180318,0,-115.2017516,-69.27861941,0,0,-0.000120327,-0.004662766,0.001532108,
445.7199997,1741,0,278.9871267,0,39.99711902,-42.78574753,86.86525494,0,-70.23615405,-8.00E-10,-152.4988535,246.9458836,0,82.21378492,18.63319762,0,0,0.001083963,-0.003548141,0.000638448,
445.7279997,1741,0,-120.7950915,0,-90.62431612,86.82876021,181.6762583,0,46.42290437,-8.00E-10,-13.91632958,-233.4420093,0,-119.7831683,-35.50245554,0,0,0.002324699,-0.00366389,-0.000743034,
445.7359997,1741,0,291.720478,0,81.67225842,-104.4113317,-13.48057379,0,-131.955884,-8.00E-10,-96.73707188,47.04002807,0,20.37570217,-26.91496179,0,0,0.002010363,-0.004012257,-0.00052086,
445.7439997,1741,0,45.95826756,0,-45.77896016,53.49817029,178.8891875,0,37.92291643,-8.00E-10,-119.7625298,60.74952073,0,6.568493295,11.34140312,0,0,0.001803488,-0.003278614,-0.000182284,
445.7519997,1741,0,44.71007833,0,-7.676910234,0.816879881,67.21032206,0,-29.8585135,-8.00E-10,-7.757255947,-270.7634193,0,-101.6247593,-62.70714329,0,0,0.00192872,-0.003791561,-0.000503112,
445.7599997,1741,0,276.8507976,0,37.05588458,-7.066246153,105.4066293,0,-21.24114908,-8.00E-10,-139.9075496,238.2185455,0,98.92738062,13.68909333,0,0,0.001782994,0.000915794,0.002317764,
445.7679997,1741,0,-137.3672985,0,-115.9868266,133.0670017,204.3829774,0,107.2708808,-8.00E-10,19.09550416,-248.9758163,0,-105.0609605,-50.71338763,0,0,0.001692015,0.007878835,0.006499948,
445.7759997,1741,0,283.5973625,0,61.85515447,-74.78162995,-15.35428361,0,-94.99290001,-8.00E-10,-73.69900241,48.21304276,0,37.63514295,-36.84108804,0,0,0.001731024,0.006903601,0.005884956,
445.7839997,1741,0,53.98125562,0,-38.20527254,59.73532383,149.696841,0,36.82043904,-8.00E-10,-130.2238902,82.75922641,0,24.61658835,14.41214802,0,0,0.001562019,0.005308628,0.004934361,
445.7919997,1741,0,42.42031581,0,-15.52348376,1.909948849,42.59436629,0,-34.64002918,-8.00E-10,-20.33085516,-258.3576943,0,-94.89741725,-65.43971941,0,0,0.001581233,0.007066068,0.005978472,
445.7999997,1741,0,293.8655852,0,43.25078368,-46.09801912,57.58689739,0,-51.64182408,-8.00E-10,-156.7252218,253.1338867,0,99.64267918,13.63083082,0,0,0.001491555,0.004187717,0.004403536,
445.8079997,1741,0,-100.7650155,0,-70.21108599,67.87845597,139.9667815,0,47.87760999,-8.00E-10,-39.92332285,-220.6829216,0,-104.5987435,-25.4147386,0,0,0.001422466,0.001542778,0.003104441,
445.8159997,1741,0,294.530885,0,80.71824498,-95.84315176,-30.14653707,0,-111.4192833,-8.00E-10,-113.9871701,67.67935578,0,26.43124811,-13.69131911,0,0,0.001400097,0.002303254,0.003497047,
445.8239997,1741,0,45.76930173,0,-56.94959344,72.50126337,174.5556412,0,63.01535154,-8.00E-10,-113.9032067,96.11772288,0,3.741456282,17.99984341,0,0,0.001302024,0.002291217,0.003419491,
445.8319997,1741,0,43.68567409,0,-20.860065,5.953403912,48.40573595,0,-23.15079043,-7.00E-10,-1.397120563,-242.2062357,0,-113.302363,-58.39758894,0,0,0.001276947,0.002103607,0.003367335,
445.8399997,1741,0,300.8286571,0,44.3211754,-36.94808977,51.42832859,0,-46.09745772,-7.00E-10,-154.3994259,277.6877936,0,86.95746899,30.19971481,0,0,0.002063667,0.002227528,0.001659652,
445.8479997,1741,0,-107.8160429,0,-89.32640688,86.75542049,139.4562005,0,60.40662442,-7.00E-10,-28.35529729,-199.249798,0,-118.8191724,-20.85104709,0,0,0.003400435,0.002195904,-0.00114183,
445.8559997,1741,0,286.377176,0,65.63268617,-94.02747827,-49.49716953,0,-120.9109161,-7.00E-10,-111.6098053,71.14292738,0,12.19632414,-18.08782409,0,0,0.003171217,0.002141596,-0.000810497,
445.8639997,1741,0,40.26892649,0,-64.68524821,72.17127104,149.0387257,0,46.00734332,-7.00E-10,-138.2927914,94.31459078,0,-3.672362601,22.81501655,0,0,0.002726163,0.002205025,-5.63E-05,
445.8719997,1741,0,23.30812019,0,-39.43960234,8.81624005,24.84757194,0,-36.83918504,-7.00E-10,-22.81462458,-247.0351328,0,-122.1019455,-59.1970963,0,0,0.003062111,0.002147365,-0.000839713,
445.8799997,1741,0,268.4560526,0,17.26735894,-39.4958826,27.20861459,0,-65.58678613,-7.00E-10,-174.6098414,263.4795702,0,76.65390196,14.10299027,0,0,0.008745604,0.001297288,0.00140316,
445.8879997,1741,0,-140.2417667,0,-120.4436113,101.1399032,139.2830416,0,59.54606718,-7.00E-10,-48.60716687,-215.3071898,0,-127.0392393,-40.615882,0,0,0.018454867,-8.36E-05,0.004134867,
445.8959997,1741,0,261.710691,0,36.40758371,-71.16644791,-42.09303594,0,-103.9842267,-7.00E-10,-108.6474557,60.12978176,0,-0.586728976,-41.78421656,0,0,0.017201212,5.66E-05,0.003597027,
445.9039997,1741,0,26.3017472,0,-82.30556856,83.0187462,143.1746157,0,58.33128941,-7.00E-10,-122.1827932,84.70922933,0,-18.90556726,-3.751266441,0,0,0.014319085,0.000465807,0.003195865,
445.9119997,1741,0,30.44806713,0,-24.0380701,13.53809821,22.52141339,0,-27.74114846,-7.00E-10,-16.7148828,-249.3937094,0,-132.0732992,-70.83713702,0,0,0.017046012,5.08E-05,0.00370213,
445.9199997,1741,0,293.0412821,0,61.57191156,-36.68452705,30.12619359,0,-53.73608805,-7.00E-10,-170.4643679,272.0271778,0,72.2986151,21.67271141,0,0,0.014968746,0.000331846,0.003355372,
445.9279997,1741,0,-123.6163169,0,-83.52909,106.4218207,139.9079822,0,71.38573818,-7.00E-10,-35.69555689,-213.8731988,0,-132.6773544,-28.91936339,0,0,0.01593926,-0.002278339,0.00339876,
445.9359997,1741,0,266.7837587,0,59.57630895,-59.18339905,-33.36274701,0,-89.89668744,-7.00E-10,-99.28662733,54.9051015,0,-8.01054861,-29.95831536,0,0,0.017775047,-0.006536174,0.003509158,
445.9439997,1741,0,24.32299902,0,-69.36951468,93.87802616,159.1072501,0,75.46527986,-7.00E-10,-119.4129907,81.55077053,0,-23.26493462,6.503025693,0,0,0.016211849,-0.005807632,0.003287844,
445.9519997,1742,0,10.45437692,0,-42.99762638,25.2623378,34.95715563,0,-8.792974068,-7.00E-10,-6.005976243,-262.2569132,0,-141.0000898,-75.49633463,0,0,0.016611312,-0.00480389,0.003446012,
445.9599997,1742,0,260.4837285,0,18.74261576,-20.42929772,37.57354023,0,-32.63085743,-7.00E-10,-158.7157217,254.4735174,0,56.08872471,5.144009956,0,0,0.016129245,-0.005838113,0.003329041,
445.9679997,1742,0,-161.7914327,0,-125.5393541,121.8647053,145.8100242,0,89.77574856,-7.00E-10,-39.25018949,-227.5878046,0,-145.9965939,-46.25355871,0,0,0.012319791,-0.002441171,0.003323394,
445.9759997,1742,0,227.8725736,0,22.85823014,-54.2855732,-35.24610261,0,-83.82670449,-7.00E-10,-108.4833218,39.63169429,0,-14.40434728,-51.4803381,0,0,0.006740938,0.001647697,0.003352779,
445.9839997,1742,0,7.502976369,0,-75.18840551,71.97402229,128.9412444,0,58.17234589,-7.00E-10,-137.4014968,72.10045402,0,-20.93904948,-12.79864814,0,0,0.006926852,0.000963154,0.003260863,
445.9919997,1742,0,-0.191492983,0,-33.75087226,6.661984984,8.437369015,0,-22.07342854,-7.00E-10,-45.49156968,-258.789645,0,-130.2967215,-85.26043751,0,0,0.008382123,0.000331324,0.00330966,
445.9999997,1742,0,237.4305007,0,8.910420664,-19.89137991,39.41625243,0,-25.48309805,-7.00E-10,-193.0182758,265.6008003,0,68.9266567,-8.744428535,0,0,0.006492108,0.001180862,0.00324816,
446.0079997,1742,0,-163.8550109,0,-108.9339288,90.52869231,120.5174079,0,75.80710039,-6.00E-10,-58.98686199,-217.0009603,0,-132.0251913,-63.03128377,0,0,0.004759213,0.001546197,0.005823014,
446.0159997,1742,0,241.9281149,0,65.53802412,-99.18837558,-80.99446391,0,-112.1252214,-6.00E-10,-150.9607158,54.46220975,0,0.149549483,-50.24251079,0,0,0.000279124,0.003036948,0.009986015,
446.0239997,1742,0,-12.30341303,0,-74.75466294,73.04374716,121.7441157,0,63.8375453,-6.00E-10,-175.879135,82.61701222,0,-17.52204321,-11.9526808,0,0,0.000216536,0.003083625,0.009402499,
446.0319997,1742,0,-35.15936323,0,-45.41913804,5.97219417,-3.824474281,0,-19.35581935,-6.00E-10,-48.49880244,-273.4279184,0,-139.1587975,-106.578623,0,0,0.001873182,0.002392894,0.008270998,
446.0399997,1742,0,225.0724573,0,30.10687609,-51.95085158,-3.462466622,0,-61.30860775,-6.00E-10,-219.1480643,248.103052,0,63.65402547,-19.79852127,0,0,-1.52E-05,0.003068614,0.009378092,
446.0479997,1742,0,-201.6768621,0,-132.641934,110.8467928,134.4634892,0,82.2192884,-6.00E-10,-84.253977,-232.1959199,0,-138.9587047,-70.58871636,0,0,0.003572512,0.004372579,0.009405562,
446.0559997,1742,0,183.8868475,0,0.27351318,-52.50095068,-35.81075578,0,-68.77507658,-6.00E-10,-108.9270669,24.58066549,0,-17.52644284,-89.36510417,0,0,0.007456627,0.007210907,0.01085057,
446.0639997,1742,0,-31.68090235,0,-92.98092585,65.00142667,119.7099993,0,58.33108604,-6.00E-10,-145.8862849,69.73873993,0,-26.81004882,-39.31421161,0,0,0.006414846,0.007007986,0.01085607,
446.0719997,1742,0,-53.21338077,0,-55.22794128,-1.077055422,-0.12479751,0,-27.34107201,-6.00E-10,-59.03148748,-268.4134759,0,-138.9108937,-109.4751195,0,0,0.005891966,0.005968647,0.009928525,
446.0799997,1742,0,187.5465205,0,-5.609359165,-35.42021368,15.82781599,0,-38.52617493,-6.00E-10,-195.1477051,242.1306181,0,56.76115216,-43.98993255,0,0,0.006329383,0.006962929,0.010628914,
446.0879997,1742,0,-220.6834087,0,-147.9605267,104.5024096,122.0919136,0,82.42177617,-6.00E-10,-65.28571754,-234.1120276,0,-145.5508462,-95.47841253,0,0,0.004963314,0.002814248,0.00743777,
446.0959997,1742,0,177.3358882,0,2.266101087,-67.31807311,-61.12629139,0,-88.03746268,-6.00E-10,-126.7646783,31.0865742,0,-15.49890605,-99.01408429,0,0,0.003463769,-0.002673277,0.003253984,
446.1039997,1742,0,-38.18573962,0,-95.35794746,64.74232782,102.1788361,0,53.20835902,-6.00E-10,-154.3498495,75.46851929,0,-24.33968025,-56.3386008,0,0,0.003676004,-0.001775916,0.003863095,
446.1119997,1742,0,-41.89513201,0,-40.82492799,4.550458743,-14.21862281,0,-25.76424539,-6.00E-10,-62.07620435,-256.9673,0,-141.5058109,-119.314218,0,0,0.003657875,-0.000717014,0.004576869,
446.1199997,1742,0,213.4080171,0,24.46352944,-18.69909595,13.57449808,0,-33.23653826,-6.00E-10,-184.8238442,254.6228171,0,52.72986524,-44.53854431,0,0,0.003335933,-0.001938209,0.003607346,
446.1279997,1742,0,-192.988965,0,-112.9319151,114.2608412,119.8026533,0,84.36364409,-6.00E-10,-40.6246118,-220.2731726,0,-147.8219869,-95.0583572,0,0,0.002505305,-0.001129091,0.008430181,
446.1359997,1742,0,205.0240196,0,45.21857202,-75.32490208,-65.46208707,0,-94.52353541,-6.00E-10,-115.4638572,50.78235923,0,-18.52451446,-84.24612449,0,0,0.000943455,-0.001223833,0.015258017,
446.1439997,1742,0,-16.64128393,0,-60.53267768,64.90903595,112.3555081,0,56.89610897,-6.00E-10,-132.9270241,86.16676635,0,-28.38050211,-39.37885908,0,0,0.000985855,-0.001502965,0.014066697,
446.1519997,1742,0,-21.95656918,0,-21.79573017,6.549940482,-3.154610896,0,-21.2184493,-6.00E-10,-32.52017277,-253.8648116,0,-137.7774507,-107.4209273,0,0,0.001305784,-0.000970211,0.012510958,
446.1599997,1742,0,229.8068974,0,24.65461989,-20.43852528,27.20079658,0,-29.69597506,-6.00E-10,-175.3730388,264.5890486,0,64.4193819,-26.52235733,0,0,0.000753785,-0.001364042,0.014052088,
446.1679997,1742,0,-181.2421396,0,-115.6698803,113.028353,131.8989811,0,90.7689038,-6.00E-10,-32.62518216,-212.6027987,0,-136.6113113,-77.28143317,0,0,-0.003350658,-0.001079659,0.007670739,
446.1759997,1742,0,223.9919252,0,50.41960836,-67.63363634,-56.0801914,0,-87.83925054,-6.00E-10,-104.4429022,54.43643323,0,-3.038797768,-69.21496673,0,0,-0.010449963,-0.001082277,-0.000620817,
446.1839997,1742,0,-6.981073785,0,-72.57227767,85.0666641,136.1413718,0,68.67540797,-6.00E-10,-120.7355346,90.99525611,0,-10.60073171,-29.1804668,0,0,-0.009737937,-0.00115149,0.000701847,
446.1919997,1742,0,-33.30197395,0,-30.54619687,14.91912574,6.63607946,0,-17.18126724,-5.00E-10,-8.501211622,-261.2254539,0,-129.7066784,-109.8414976,0,0,-0.007755654,-0.000942855,0.002166923,
446.1999997,1742,0,221.5393522,0,49.50582473,-25.98609043,10.45050641,0,-38.80284588,-5.00E-10,-172.3870407,250.7931259,0,67.99964331,-30.82629348,0,0,-0.009904879,-0.001065191,0.000302489,
446.2079997,1743,0,-182.6982508,0,-90.99432471,115.3451752,121.8714603,0,82.13712272,-5.00E-10,-52.48441322,-223.5375603,0,-132.0259859,-79.69819567,0,0,-0.0068038,0.002514094,0.002305972,
446.2159997,1743,0,223.0644767,0,61.63254279,-58.22410361,-59.46105446,0,-87.59178246,-5.00E-10,-115.2638752,39.47434003,0,-1.278943474,-77.35807559,0,0,-0.004250202,0.00807894,0.003465605,
446.2239997,1743,0,7.919898143,0,-57.38769463,91.2058507,127.0551772,0,74.74710341,-5.00E-10,-136.2996776,75.40989707,0,-10.38064057,-38.62545494,0,0,-0.0050786,0.007370664,0.002834821,
446.2319997,1743,0,11.61769038,0,-21.99394841,16.82157618,-3.67523759,0,-18.69406778,-5.00E-10,-36.10667147,-277.1130451,0,-127.3076704,-117.8421446,0,0,-0.004964046,0.005940647,0.003156705,
446.2399997,1743,0,294.7752173,0,52.52626094,-27.81082231,-2.876618218,0,-46.90739423,-5.00E-10,-193.3197909,238.1340574,0,74.13433927,-34.42174326,0,0,-0.004914562,0.007447427,0.0029047,
446.2479997,1743,0,-102.0182983,0,-85.48519551,121.9699752,115.8931748,0,92.06292077,-5.00E-10,-56.930775,-232.0814316,0,-126.0363663,-76.16374833,0,0,-0.006684696,0.008144483,0.005562826,
446.2559997,1743,0,307.1707328,0,61.75876153,-47.20661252,-61.46526766,0,-72.06764845,-5.00E-10,-123.2867173,28.34185267,0,5.613389469,-71.42589766,0,0,-0.009488623,0.011040286,0.009690485,
446.2639997,1743,0,99.67306162,0,-55.48936584,97.7583879,117.3145656,0,79.74256594,-5.00E-10,-162.6293225,66.45361832,0,2.171675498,-27.76866565,0,0,-0.009090109,0.010991457,0.009056876,
446.2719997,1743,0,90.5187686,0,-14.30636493,28.24846031,-9.344726814,0,-7.462586314,-5.00E-10,-61.7556123,-285.4351831,0,-115.3772268,-98.87337463,0,0,-0.00838114,0.009564704,0.00798369,
446.2799997,1743,0,349.8100302,0,50.27905225,-12.93486115,-1.730468631,0,-38.03842947,-5.00E-10,-215.2650877,225.4943012,0,83.75236122,-17.69343543,0,0,-0.009135637,0.010802192,0.009001053,
446.2879997,1743,0,-63.90427915,0,-100.1718405,136.1673618,116.6679805,0,87.33405822,-5.00E-10,-88.04240419,-253.2801373,0,-116.7598107,-69.53011878,0,0,-0.009441632,0.009010623,0.009077367,
446.2959997,1743,0,335.3881936,0,45.63489951,-33.49691237,-59.30329371,0,-74.4661665,-5.00E-10,-158.6115911,1.984174996,0,9.408047139,-70.49343699,0,0,-0.010920506,0.007672701,0.010474748,
446.3039997,1743,0,125.3961084,0,-67.39240221,112.9041806,131.5507956,0,88.71371597,-5.00E-10,-185.8681308,47.50665459,0,0.226514966,-27.00654239,0,0,-0.01084918,0.008046512,0.010477231,
446.3119997,1743,0,118.4182556,0,-28.40518385,59.46199764,35.40251485,0,22.34758538,-5.00E-10,-60.9917658,-294.4160783,0,-116.1878554,-95.38309519,0,0,-0.010149856,0.007801623,0.009546678,
446.3199997,1743,0,385.8767038,0,35.97221922,26.59345418,59.01228973,0,16.27546778,-5.00E-10,-196.9914297,230.185204,0,90.49577048,-6.536397713,0,0,-0.010748658,0.007780372,0.010217481,
446.3279997,1743,0,-7.529105352,0,-90.82465628,138.9720875,141.1802352,0,124.0866255,-5.00E-10,-78.20075234,-245.7764801,0,-106.0832613,-49.15916663,0,0,-0.009410508,0.003347505,0.01132999,
446.3359997,1743,0,403.4039713,0,66.18885902,-47.55830861,-50.66056793,0,-55.762441,-5.00E-10,-159.6488949,-3.498134813,0,16.83653034,-48.21542917,0,0,-0.008044433,-0.003656277,0.014078289,
446.3439997,1743,0,180.725955,0,-64.33051851,119.1989194,155.0238239,0,123.9646556,-5.00E-10,-181.1323715,36.63362968,0,5.648954586,-6.857145659,0,0,-0.008301514,-0.002854438,0.013771418,
446.3519997,1743,0,159.1818344,0,-24.76988839,36.06907439,15.35023109,0,28.59926267,-5.00E-10,-74.83580818,-309.4091479,0,-111.5176198,-77.62356747,0,0,-0.008365482,-0.001050716,0.01258486,
446.3599997,1743,0,416.774973,0,44.85070788,-26.51237018,5.208293853,0,-12.90602824,-5.00E-10,-245.8454327,206.8500291,0,86.52386603,2.308524007,0,0,-0.008150175,-0.003017321,0.013500308,
446.3679997,1743,0,-11.57038196,0,-110.5690451,135.3527419,140.9802417,0,139.3968094,-4.00E-10,-124.7779271,-266.2177149,0,-118.3021243,-47.31463671,0,0,-0.007349647,0.002535468,0.01179127,
446.3759997,1743,0,362.2352893,0,30.42797226,-27.50165392,-31.44051719,0,-22.04025907,-4.00E-10,-172.4737289,-16.35087564,0,5.696079837,-54.37180721,0,0,-0.005913902,0.009315952,0.010376708,
446.3839997,1743,0,142.9065221,0,-82.09906937,101.6936997,130.892609,0,115.582243,-4.00E-10,-198.5856782,25.97265622,0,-5.370073592,-21.63365247,0,0,-0.005993337,0.007952053,0.010617681,
446.3919997,1743,0,121.7443737,0,-52.07910744,35.21207769,5.545860238,0,38.58722921,-4.00E-10,-128.2233756,-318.3796003,0,-122.4815674,-88.16213421,0,0,-0.006409496,0.006885025,0.010423315,
446.3999997,1743,0,371.3506861,0,-4.135471582,-0.448539185,6.725829668,0,25.82840378,-4.00E-10,-286.4507731,192.1682997,0,75.02709292,-16.02633103,0,0,-0.00592688,0.008130327,0.010243481,
446.4079997,1743,0,-26.711627,0,-141.0015726,128.4180948,93.39445967,0,143.7288297,-4.00E-10,-165.4491162,-280.5620672,0,-132.2402158,-72.07025771,0,0,-0.006187035,0.003775247,0.011833216,
446.4159997,1743,0,376.2071603,0,10.87715689,-45.74381084,-88.81484136,0,-29.67190993,-4.00E-10,-264.0657421,-15.44796741,0,-4.123058608,-61.98986982,0,0,-0.006127497,-0.00171764,0.01448874,
446.4239997,1743,0,143.9045894,0,-133.4789523,118.1423589,107.6249416,0,138.7408725,-4.00E-10,-295.4622056,20.30941235,0,-14.76784736,-34.01453023,0,0,-0.005991095,-0.000748683,0.01394829,
446.4319997,1743,0,124.391875,0,-107.6692414,52.4254987,-19.66534341,0,55.81634966,-4.00E-10,-195.669663,-338.3015224,0,-134.5270734,-117.2012662,0,0,-0.006161172,0.000165717,0.013078519,
446.4399997,1743,0,399.1478497,0,-34.67668688,-5.514638536,-26.46926647,0,18.20957437,-4.00E-10,-363.5191082,187.9759083,0,76.12115981,-27.3471919,0,0,-0.005980514,-0.000991071,0.013685803,
446.4479997,1743,0,0.7705212,0,-177.3393097,134.3311001,87.36470311,0,146.0004252,-4.00E-10,-245.9764171,-280.8989426,0,-122.0892414,-69.9446902,0,0,-0.006062261,-0.000230132,0.00697399,
446.4559997,1743,0,409.3071258,0,-22.17036582,-42.73436545,-98.95785344,0,-31.38054666,-4.00E-10,-317.0870489,-21.12489066,0,2.779439314,-68.22657532,0,0,-0.00602461,-0.000375018,-0.002836916,
446.4639997,1744,0,192.0737069,0,-148.3716431,108.5327812,84.70893878,0,122.5725665,-4.00E-10,-350.4675156,40.67942745,0,-0.686030798,-30.73638498,0,0,-0.005974745,-0.000617791,-0.001584869,
446.4719997,1744,0,167.7538983,0,-121.7731465,47.17775982,-28.57149946,0,45.28004184,-4.00E-10,-259.3212742,-306.0255705,0,-117.7590457,-105.9464996,0,0,-0.006018665,-0.000168319,0.000583531,
446.4799997,1744,0,431.662735,0,-52.6502525,-7.14171065,-30.47626187,0,14.80237718,-4.00E-10,-415.790838,212.9514325,0,87.02704792,-24.32805814,0,0,-0.005944997,-0.000537791,-0.001996307,
446.4879997,1744,0,19.14075927,0,-208.319485,146.9652749,91.30596783,0,153.1376496,-4.00E-10,-282.6150173,-255.6661893,0,-115.4391339,-72.10395171,0,0,-0.005967786,-0.000296952,-0.00043004,
446.4959997,1744,0,423.6670701,0,-54.32512904,-25.25715144,-89.6486246,0,-19.81132847,-4.00E-10,-337.6214301,-5.18084964,0,5.898956917,-71.65300175,0,0,-0.005937112,0.001399182,0.006997701,
446.5039997,1744,0,210.7418092,0,-164.1064501,120.9250979,93.37794896,0,137.951011,-4.00E-10,-363.7783842,48.00162068,0,6.634617601,-25.07609797,0,0,-0.005915976,0.004104339,0.018894863,
446.5119997,1744,0,172.0600708,0,-143.1628281,63.56988347,-18.03386623,0,70.88009221,-4.00E-10,-252.5264683,-306.9782916,0,-118.1116578,-92.9554718,0,0,-0.005915876,0.003910881,0.018236371,
