Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Aux1,Aux2,Aux3,Event Id
815.6559994,3186,-43.09566229,-24.55424373,38.94520718,2.5504821,20.96668153,-44.74235955,212.4038088,305.6812832,-7.435095125,17.13967159,-4.695635412,10.67020986,0,16.10854846,-117.6253089,0,0.001685816,-0.001874149,-0.001130126,
815.6639994,3186,93.88664854,32.71184227,-22.9690798,-12.83148386,-32.6087855,30.77858778,-169.4934378,-189.5228497,167.7107922,-7.921105706,1.239333164,79.55488133,0,70.51929879,332.7853113,0,0.001647221,-0.002136678,-0.001168932,
815.6719994,3186,-133.2800601,-20.21003398,-8.200623966,23.09816703,17.22494674,1.175123511,101.1213245,118.5942673,-276.3778447,-30.33027311,29.05869056,-155.0068417,0,-130.0094419,-424.6047599,0,0.001628666,-0.001647006,-0.001044993,
815.6799994,3186,102.9193545,1.496873006,23.91616854,-27.47091408,-23.0583948,-41.91789265,43.88691925,109.7701643,277.219658,31.99445181,-30.21510272,153.7315382,0,136.2858779,354.8346648,0,0.001625566,-0.002045626,-0.001100939,
815.6879994,3186,-50.58070561,9.988679837,-49.79345874,18.97566884,-15.07362816,56.02083578,-141.8080155,-182.34046,-172.9649926,-44.42527223,28.4227339,-110.4337386,0,-110.7513908,-146.8107597,0,0.001571133,-0.001769665,-0.001031026,
815.6959994,3186,-31.53119045,-17.63011546,40.30223984,11.54969007,22.44958365,-39.92216472,210.3269881,313.578279,-4.948913374,16.46612859,-1.718006952,10.05793703,0,22.91651958,-141.0825015,0,0.001588404,-0.001805978,-0.001008213,
815.7039994,3186,91.36838951,28.9217218,-21.52344916,-11.39327153,-34.94268835,22.20970236,-167.4098115,-181.3691423,176.5432919,-2.366221981,0.044211492,91.35713496,0,73.97027948,324.4051825,0,0.001535563,-0.001868684,-0.001007468,
815.7119994,3186,-140.3923841,-20.07762346,-8.308097225,26.75211373,8.887736911,7.040241391,98.32920256,122.3521238,-277.7887032,-29.23799656,24.32919158,-147.4496815,0,-131.6789624,-427.8057122,0,0.001535212,-0.001692544,-0.000946137,
815.7199994,3186,100.0539174,7.058192154,30.72623936,-22.31394138,-28.37699351,-32.61849722,48.87363043,121.9518361,271.9955791,35.83220804,-24.59820783,164.2240522,0,143.9286124,349.2067311,0,0.001507766,-0.001819547,-0.000952845,
815.7279994,3186,-56.0652848,4.478073486,-48.96362538,8.836264812,-22.12711709,47.01168076,-148.5173698,-196.804407,-168.6009866,-41.84772435,34.87890849,-100.9420166,0,-109.6069399,-135.9705003,0,0.001484605,-0.001695862,-0.000908073,
815.7359994,3186,-48.60940564,-33.45614928,31.2441622,-8.716802302,15.78214817,-53.22176272,200.6654004,290.4696533,-9.76420937,8.493039121,-11.12285382,-0.53640182,0,3.363567924,-137.7198222,0,0.001472798,-0.001712886,-0.00088923,
815.7439994,3186,167.6330578,26.0775856,-11.26216153,-43.10678005,-41.6291777,3.133929154,-179.5077812,-180.5139482,381.6847415,13.74335793,-21.36988204,202.0896721,0,162.3431258,608.9686237,0,0.001443944,-0.000843198,0.001709731,
815.7519994,3186,-64.3949184,-25.98675232,36.31316792,11.10007981,28.09073872,-41.71227075,223.1606899,318.6681332,-31.08458123,5.304751408,8.143148366,0.306079944,0,-3.633448764,-179.4185592,0,0.001430791,0.000610578,0.00591713,
815.7599994,3186,69.26966801,-29.27424139,107.6555471,-19.38135513,28.41140738,-123.1440308,410.8065381,620.3089207,356.3594023,72.8209583,-48.31821404,228.1973327,0,216.0816885,234.2581262,0,0.001408124,0.000404346,0.005385953,
815.7679994,3186,49.03944882,17.57399111,-36.27338339,-12.05134679,-27.17714632,34.89733385,-179.7936391,-213.0786007,98.94136263,-22.30779818,12.48810853,47.59444393,0,20.48427409,230.481356,0,0.001388533,8.31E-05,0.004282709,
815.7759994,3186,-103.2658599,-17.3437042,-30.58944083,13.77226254,0.774883444,19.66339807,0.963807599,-0.732107555,-200.1969039,-43.13356902,23.90233245,-108.5649468,0,-111.317395,-264.568539,0,0.001371313,0.000467431,0.005444079,
815.7839994,3186,-1.811401326,-16.76653184,10.18827192,-9.505214985,-8.768269564,-38.37998878,107.1188618,180.2199296,61.51870803,1.271863979,-24.28918275,43.80609505,0,36.25603049,53.35621747,0,0.001349456,0.000215666,0.004646237,
815.7919994,3186,30.38370714,15.21347408,-25.4445701,3.145297332,-24.38624831,12.62052622,-78.69864169,-73.79905086,41.71654265,-14.43478681,-2.906030706,23.4221249,0,12.10852024,142.6710334,0,0.00133264,0.000270789,0.004743599,
815.7999994,3186,-53.4672082,3.296373105,-20.27285155,23.80234636,-0.832916003,17.38557145,6.731496666,20.61153305,-131.6714529,-20.69868411,17.6191583,-60.95589146,0,-64.62809424,-150.594291,0,0.00131253,-0.002230982,0.004114446,
815.8079994,3186,-0.094618376,-6.709920749,7.5097336,-0.271953318,-2.432872332,-25.10590141,87.96533277,147.0855982,37.61254253,8.252805639,-6.167569733,42.08947967,0,26.72043803,21.57255325,0,0.001293999,-0.006550879,0.002210894,
815.8159994,3186,27.4125487,17.90795857,-29.48902479,1.25811828,-23.95827644,23.85273861,-109.7946123,-124.8188644,44.12239172,-15.84553878,8.378131366,34.82696614,0,10.59916987,145.577456,0,0.00127589,-0.005877507,0.002757403,
815.8239994,3186,-94.43292962,-11.49685297,-3.603761053,20.57802283,12.19439358,5.053300845,79.0581655,106.9252606,-174.6599746,-21.85766911,19.21069278,-73.70377863,0,-80.04766357,-259.9071216,0,0.001256641,-0.004829076,0.002834688,
815.8319994,3186,63.23354201,1.279007987,16.44370942,-18.7830713,-10.6521423,-24.45707733,22.31468189,71.66899264,178.6050173,14.35486539,-10.87240181,117.7361063,0,92.91906891,244.377894,0,0.001239047,-0.005952615,0.002461292,
815.8399994,3186,-54.26031159,-0.504713614,-36.28665131,6.016428125,-9.66250799,36.52064763,-103.722367,-134.2245719,-141.3597658,-45.04090274,28.61846913,-75.19162176,0,-89.94750767,-104.8339829,0,0.001220403,-0.005111504,0.002768817,
815.8479994,3186,-48.37475761,-23.75563388,28.04509634,2.379262484,14.17481748,-30.40015254,157.5329416,239.1794131,-29.66121525,-2.204399329,2.734229851,1.778746145,0,-6.951616454,-115.3579197,0,0.001202512,-0.005234381,0.002542348,
815.8559994,3186,64.18003761,11.42924252,-21.9022307,-18.51623627,-28.91474104,18.8231844,-146.1871413,-156.6353538,138.2112068,-16.35658165,5.390748626,73.83431024,0,47.5643357,284.4436684,0,0.001184702,-0.005402386,0.002569482,
815.8639994,3186,-136.331518,-27.24095964,-19.93619677,12.35652694,15.62286675,8.626321925,64.33557449,78.22482223,-254.2000721,-47.06266256,25.30592487,-137.3986556,0,-136.8575916,-355.9537653,0,0.001166717,-0.004901441,0.002598412,
815.8719994,3187,69.16172376,-6.834740978,15.65366734,-26.19739962,-6.516241941,-37.12681062,51.0839479,117.6140497,230.6229043,18.48363141,-16.94791912,135.5276869,0,117.2870867,283.9784055,0,0.001149319,-0.00523602,0.002472595,
815.8799994,3187,-60.18282823,-8.17654034,-54.4192781,1.731328497,-13.14272023,39.53760291,-142.0585633,-185.3970753,-147.2828865,-58.57488515,26.93279348,-91.67211099,0,-94.05592542,-97.55116348,0,-0.001447366,0.002822991,-0.000896103,
