Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Event Id,,
185.7279999,725,70.5330867,-12.16686306,42.55864832,-34.17933272,-3.948357775,-53.31837646,169.120633,213.7900077,171.0336894,9.049165013,-39.86584436,89.75788362,0,88.38088636,138.0718589,0,,,
185.7359999,725,60.70466754,29.76961929,-43.22945933,8.616635405,-12.71528723,36.37452878,-203.9027298,-244.5978671,-15.01801629,-1.849116347,7.339496118,-14.7672434,0,-24.94484949,79.55853636,0,,,
185.7439999,725,-117.1228995,-32.45102848,10.66798437,0.122901057,22.64977235,-36.49460401,169.2508336,189.7089544,-107.7699875,37.35015414,10.26801067,-24.45233817,0,-56.28885732,-286.2501326,0,,,
185.7519999,725,185.5073817,22.97913121,14.93506075,-39.91053439,-27.80739028,-8.332239197,-34.52291154,-32.71975811,241.8501437,-8.084498142,-40.81291679,109.3221544,0,117.8387715,375.8665018,0,,,
185.7599999,725,-135.8956525,-5.635038774,-48.55980355,27.86594546,16.2159583,45.14807643,-99.87477471,-148.3214264,-232.1851996,17.56712378,43.14883738,-100.5854691,0,-134.8438371,-325.4923918,0,,,
185.7679999,725,53.59794225,-23.71587928,58.72986625,-45.90378632,-3.509391687,-67.36164588,234.5517057,282.412606,175.2881645,8.797761048,-46.14726086,95.27373645,0,100.5530834,127.6638685,0,,,
185.7759999,725,83.05500138,31.42804968,-50.8617721,0.599573484,-35.58832959,59.79878149,-265.8972598,-324.3433491,-6.425874982,-16.8648918,7.623133631,-26.19764874,0,-27.05255795,139.1504584,0,,,
185.7839999,725,-157.3225111,-44.32204327,14.71102719,-3.318526802,16.78210153,-46.88607133,193.8360887,215.428358,-145.5147687,29.06363262,12.6004553,-57.64027703,0,-78.20557134,-352.9035905,0,,,
185.7919999,725,198.8231035,16.9685493,18.1399248,-50.02371444,-40.39849973,-27.01160533,-46.0861992,-42.76116698,267.1389196,-23.44717139,-50.77309205,105.5447717,0,130.9585644,437.1461507,0,,,
185.7999999,725,-151.5382604,-10.39862051,-58.3729469,34.10359566,6.394759482,46.98143646,-132.3926029,-180.8113042,-252.7503635,11.4550663,48.60379354,-121.701566,0,-144.2510726,-331.359035,0,,,
185.8079999,725,38.11424793,-27.18506025,58.59742381,-35.58103734,-2.726876314,-65.54343138,244.15001,306.9744789,181.2681712,13.27689261,-43.24329846,90.20516964,0,104.578535,118.967016,0,,,
185.8159999,725,80.85039652,29.92761282,-57.89655002,10.2616303,-32.26847613,73.94757831,-287.6110365,-340.1799463,9.078010121,-10.38647554,5.937201599,-24.63001736,0,-14.11023867,152.7776365,0,,,
185.8239999,725,-181.5115381,-51.05143828,6.919258326,10.50445637,22.51488006,-32.19214461,200.1415019,228.4843384,-152.331325,37.06425183,14.67109285,-58.72404455,0,-66.35906957,-403.1178672,0,,,
185.8319999,725,195.5034668,12.29741887,13.53828809,-44.89513492,-42.5611352,-24.53104861,-34.5820028,-27.57055609,291.7564839,-22.61653778,-60.03400484,116.0051445,0,149.946871,428.2370897,0,,,
185.8399999,725,-160.7505039,-13.72990837,-65.61876283,39.20643203,6.180326907,49.93670354,-131.8513673,-186.1681164,-250.6785179,13.2714171,35.97315043,-121.3016118,0,-145.4857699,-354.5855545,0,,,
185.8479999,725,32.28831333,-28.9023175,58.45855473,-30.00089307,4.945352609,-69.89224049,263.1801517,320.5343569,182.5432388,12.12445876,-48.84380557,98.90892954,0,108.9071704,84.91683363,0,,,
185.8559999,726,90.95366522,28.3508509,-55.81094631,5.616142587,-25.37443957,61.95189036,-282.0118011,-348.5367254,34.86424455,-22.83906174,1.388365778,-9.558871275,0,-4.22591989,163.9502652,0,,,
185.8639999,726,-185.3490414,-48.22063095,7.961164108,12.8583309,32.52232394,-28.02953519,198.9528954,211.6107468,-155.7975315,27.67963461,13.82453077,-62.14178578,0,-77.00969033,-412.7875209,0,,,
185.8719999,726,205.7728795,16.25690973,21.54191941,-44.13412487,-41.68406967,-26.78856379,-29.32337363,-30.68357048,297.8619438,-29.03428777,-57.00939417,121.6756819,0,151.5264162,437.2072155,0,,,
185.8799999,726,-150.7777784,-16.79195437,-64.26860422,30.62211018,-4.204886628,35.32531829,-144.5716768,-208.1731009,-246.5964621,-0.419107081,35.71901796,-121.4956519,0,-141.9247942,-323.7911189,0,,,
185.8879999,726,36.7387547,-16.25679128,58.63850329,-20.92157928,6.008614043,-66.82347697,261.1974119,323.3689701,169.1419038,9.754615471,-43.53682306,92.4259072,0,105.9447005,99.10283617,0,,,
185.8959999,726,116.0765279,49.17982994,-48.05830222,19.22564208,-28.25737593,71.13984697,-289.56714,-343.1527872,41.19263121,-11.20926817,18.96202908,7.818870244,0,0.788954295,196.3477612,0,,,
185.9039999,726,-182.1375967,-46.58477291,9.852243237,11.52988491,21.22745404,-29.62174966,186.3176907,210.0558945,-164.2888166,30.93630657,26.08880953,-53.5924258,0,-87.67539827,-398.389978,0,,,
185.9119999,726,221.3242553,41.08613539,26.0664606,-28.47230398,-29.72478847,-11.02936744,-31.52932528,-5.753968969,300.5560055,-18.71077069,-41.77455707,130.6208136,0,146.765756,454.8383183,0,,,
185.9199999,726,-86.36320688,40.6044686,-93.10653225,64.67315732,2.441734306,111.1404966,-358.9325336,-449.4055603,-267.2300169,13.96293745,83.00145041,-129.3065297,0,-162.2756676,-266.7390788,0,,,
185.9279999,726,207.9042672,21.06201706,39.71909763,-39.32763851,-27.56771224,-16.05203258,19.25000073,29.97349636,315.3186893,-11.33429369,-44.13065487,143.0839307,0,177.1296728,438.4729716,0,,,
185.9359999,726,490.7180981,103.847464,-9.231539334,-44.55777898,-80.25796916,64.55263077,-398.254574,-449.5712125,527.8650793,-61.12278225,-62.80741909,203.9428821,0,262.2370022,1018.157145,0,,,
185.9439999,726,72.25330886,30.52619068,-25.36313685,9.120048019,-15.10713403,46.42726751,-168.9345308,-210.451959,39.68495602,-1.326336904,15.02810994,12.66165223,0,16.78891873,110.1412145,0,,,
185.9519999,726,128.1308001,20.90655448,4.666045413,-16.72415691,-21.53228068,11.32893379,-65.09763522,-81.45407271,166.6492129,-11.97263912,-17.48360084,72.34450253,0,92.20997773,252.520223,0,,,
185.9599999,726,-179.0994184,-26.91182645,-21.59847866,25.85458365,24.07807107,9.236201425,48.73788268,25.09668577,-209.285679,18.23402662,39.20021925,-79.65656379,0,-103.3845759,-409.6083853,0,,,
185.9679999,726,51.29379893,-10.7479706,38.76204127,-29.65121611,-0.078503305,-39.07503344,145.5661049,164.468689,153.6746631,-7.023164295,-33.76450121,81.19212289,0,89.52897062,112.9635843,0,,,
185.9759999,726,62.69908404,28.20768586,-34.97086937,5.898020318,-10.91983692,50.63534223,-196.9572557,-253.0752024,11.80862444,-21.43116754,6.084075005,-9.636152049,0,-9.698451204,102.8157951,0,,,
185.9839999,726,-192.0752817,-47.08745474,18.40149639,9.294057837,39.95234773,-41.13758613,221.7759474,236.8213371,-165.1371397,24.19061611,18.77642309,-58.66167926,0,-77.91919905,-420.5040239,0,,,
185.9919999,726,189.9637182,20.69538082,20.05540291,-43.09218707,-37.43381181,-20.42184276,-49.12002052,-58.02447599,257.6731552,-34.9233812,-49.40242633,104.6733982,0,130.607863,415.8543235,0,,,
185.9999999,726,-167.0088071,-18.23889805,-48.65565247,17.75939225,-5.151110122,23.86149392,-81.55238337,-127.4631323,-253.5604967,-5.771078826,30.15927475,-118.6531491,0,-145.3738136,-345.2789821,0,,,
186.0079999,726,6.59148525,-13.97293969,50.66526213,-29.82196191,-3.751250959,-57.61044748,227.6171672,286.7294315,121.5316245,-0.326004276,-39.88804247,65.06356671,0,78.82853946,46.88865389,0,,,
186.0159999,726,106.2198364,52.58104578,-38.75419723,9.439084712,-29.61441272,68.31682865,-255.7923782,-295.861727,45.22934471,-12.43749702,19.56490298,3.761609228,0,20.90839634,163.8232242,0,,,
186.0239999,726,-199.0857455,-36.06132578,5.899656367,10.23771099,21.60933417,-20.6585339,179.6534294,197.1693881,-197.7496528,29.29831983,35.5554194,-73.93993077,0,-88.13274287,-477.2557005,0,,,
186.0319999,726,190.0862257,30.13199036,30.93553938,-43.37465007,-48.0948012,-26.26445845,-2.922264169,11.10944109,276.3506407,-26.52522069,-49.72512579,119.3151854,0,145.1020201,386.8604431,0,,,
186.0399999,726,-138.9060794,1.547008894,-53.76132931,25.5777897,-23.06720763,33.87091921,-153.0006304,-208.2503011,-243.328864,6.092625342,48.81923969,-107.5471903,0,-138.6378413,-335.405281,0,,,
186.0479999,726,-8.291968587,-18.11182781,60.72682296,-32.1151423,-6.387294103,-78.12858898,260.5814072,318.2477992,111.8759565,5.946451305,-36.9468493,65.43521325,0,72.19314655,-8.660054238,0,,,
186.0559999,726,113.28575,51.90623975,-35.2697196,5.436714459,-29.38879544,54.60309182,-261.3549189,-313.9869242,58.98704709,-27.87648636,-0.734415442,3.563333073,0,17.64512829,210.7380295,0,,,
186.0639999,726,-216.4041428,-41.72053301,3.021463391,11.62100585,21.71452657,-22.37433144,160.3281099,159.8292436,-219.3673604,20.21176206,29.25601705,-82.79983063,0,-109.7038461,-468.77201,0,,,
186.0719999,726,187.4055349,32.42192009,41.38599591,-34.89544653,-37.07647527,-24.64915736,27.45026191,40.76496809,284.2249967,-25.93510424,-48.29017785,127.4513906,0,140.8790095,394.0495615,0,,,
186.0799999,726,-119.10232,19.26490772,-53.12446469,48.81419685,-9.328723865,57.96303026,-174.1010662,-237.2039779,-233.4172656,11.37807125,63.02795828,-96.45794355,0,-128.3044154,-313.1198004,0,,,
186.0879999,726,-14.82475496,-25.32876393,63.378962,-24.79788711,-11.89855708,-78.85895583,287.0907558,344.0484114,104.8472099,14.29129325,-21.09858574,83.1311108,0,75.78764932,-41.52078755,0,,,
186.0959999,726,136.5338942,56.503363,-30.02933479,11.68587654,-46.60958158,51.2380639,-259.0483332,-306.4850958,80.62777459,-26.9926912,14.97697114,27.06887727,0,18.87603251,227.5481264,0,,,
186.1039999,726,-200.9847718,-24.01217811,12.23538742,32.13219557,24.79678567,-13.84528626,148.7312077,158.7260067,-211.15841,37.59848811,63.23548635,-66.1874552,0,-95.62790901,-491.7216107,0,,,
186.1119999,727,184.4722914,15.21080569,50.41628448,-48.20254348,-39.83348181,-38.8371011,46.77334416,65.71074167,293.7724537,-18.13853588,-34.31990763,142.3461013,0,157.8975735,381.6132123,0,,,
186.1199999,727,-128.2727555,-2.653816731,-58.86644251,25.56432739,-23.36775057,46.02967206,-190.7941385,-262.9438701,-236.5072549,-11.45251779,51.0747486,-108.1153345,0,-144.9606948,-275.2986786,0,,,
186.1279999,727,-36.80399281,-24.47163551,60.9920451,-21.68312388,-8.704623544,-76.59538334,280.9365554,336.484513,93.33150088,7.886220727,-21.31290897,70.74974589,0,70.92674104,-34.86668541,0,,,
186.1359999,727,134.9369935,53.57352283,-31.40600808,10.85796732,-48.88971743,45.88776741,-264.7097028,-317.4135077,96.57866689,-20.85626343,17.79483912,35.21910469,0,37.86448019,264.4732734,0,,,
186.1439999,727,-213.6583889,-36.89539791,0.297945585,26.63879176,11.26207378,-26.21289317,135.8197639,132.6546957,-221.645097,26.40466319,51.54562198,-76.45616025,0,-105.9790911,-462.2664506,0,,,
186.1519999,727,182.1967458,19.85618622,42.36805456,-39.80731223,-39.03669252,-35.44231383,53.44725703,76.90530493,292.9318025,-26.28357907,-43.3771885,141.0873972,0,161.5344542,413.4391627,0,,,
186.1599999,727,-112.3730704,6.507674226,-67.36287592,36.1369996,-15.30969253,60.29234824,-200.4449648,-263.9006204,-223.5534231,-3.216048938,60.55570447,-97.42902015,0,-133.8821937,-246.1452856,0,,,
186.1679999,727,-48.17820521,-43.26713247,51.77235344,-34.12900028,-10.65642394,-90.52398418,294.4610883,350.8895497,85.95960501,2.483920066,-24.88386209,67.56099451,0,56.23656928,-37.3515449,0,,,
186.1759999,727,135.1985119,43.14345592,-37.90064256,-6.150700468,-48.48977574,39.87654059,-253.2017108,-306.5159192,99.60801911,-51.68259454,-13.41289361,28.87309749,0,24.42518208,315.0195221,0,,,
186.1839999,727,-216.045497,-30.92711905,-7.462453375,24.99573577,23.98192793,-11.89936187,130.442838,122.983649,-232.8522004,11.98447736,33.29313923,-87.13400462,0,-125.021794,-443.2275373,0,,,
186.1919999,727,175.0713612,17.2659527,39.44920435,-49.61155597,-31.04009734,-47.90375679,68.98618074,83.75123646,294.6590819,-22.05376333,-48.88128557,141.8159982,0,158.1800886,414.7773528,0,,,
186.1999999,727,-100.4881259,30.41776321,-67.08615202,42.34001775,-0.111224394,70.54596987,-219.7796271,-290.2630782,-219.6460144,-8.159449913,51.37975215,-104.0037202,0,-130.13468,-218.1420204,0,,,
186.2079999,727,-41.90467555,-2.009796092,62.51682147,-2.857893483,26.66864785,-45.8974973,282.5529807,343.3843412,86.03372407,28.0030331,-6.569311282,64.98517324,0,64.54481973,-78.60515174,0,,,
186.2159999,727,145.703658,63.73994034,-24.16714869,11.33045908,-20.33544966,72.13399029,-250.1433051,-302.8187738,140.9021617,-1.523793119,21.71426303,54.60786899,0,55.94141036,271.2417836,0,,,
186.2239999,727,-221.2816586,-24.96345229,-5.659353803,30.44465176,34.44597242,1.67704087,119.891846,101.4999997,-217.4346171,33.49403634,45.6053035,-86.75314196,0,-116.7382749,-484.186958,0,,,
186.2319999,727,170.8885043,18.54975654,42.28703828,-46.40564582,-24.64889926,-49.77296599,81.98856913,91.91729932,303.1839527,-12.41959862,-54.70038066,127.8505284,0,157.7416862,381.4538777,0,,,
186.2399999,727,-93.85165355,25.32407821,-66.73872973,48.22022214,0.148574911,72.80993609,-217.5656538,-297.7289728,-204.2998773,14.31813165,49.32021356,-111.4826203,0,-129.1333244,-230.0700219,0,,,
186.2479999,727,-52.86969668,-16.24520056,62.21594603,-2.306097012,22.72714477,-52.93744753,301.7306922,348.4326285,75.50189477,46.73341474,-15.15102753,50.09693807,0,53.33336167,-108.6919884,0,,,
186.2559999,727,158.2306013,60.41258075,-24.05094548,3.406273656,-27.97501463,50.65232262,-231.2771319,-289.1467923,140.879852,3.301749022,-1.709209814,42.45569157,0,50.38279933,290.4142006,0,,,
186.2639999,727,-205.579272,-17.30640944,-9.556667559,36.90719734,30.86053743,-3.825205583,111.6342919,97.37847234,-230.6691775,52.50208817,41.36551717,-94.0808768,0,-123.974199,-484.9122596,0,,,
186.2719999,727,180.9999088,15.58639312,48.8537341,-46.98808672,-29.21610386,-49.25970711,97.67467616,123.6624563,303.6317162,11.61926296,-56.63621065,135.4374548,0,166.0181619,372.7830712,0,,,
186.2799999,727,-76.4513866,15.15587822,-66.32583102,29.32528656,-18.36701432,63.11573505,-221.1229565,-289.5686871,-197.6834877,13.51405536,26.86181302,-112.3420381,0,-121.065237,-200.6166174,0,,,
186.2879999,727,-51.72661176,-24.83504208,54.15938747,-8.506243906,5.932268452,-64.26040296,295.6581274,355.9385182,60.12872317,45.68568529,-31.31253027,38.43851052,0,54.2679029,-114.0137952,0,,,
186.2959999,727,166.6471167,47.99085516,-26.23725075,-5.048937434,-42.9813269,41.59970306,-229.1567131,-271.389047,147.7930096,5.600275133,-14.6414553,43.36083827,0,68.66634863,313.0098839,0,,,
186.3039999,727,-203.6781289,-23.1427532,-13.38045983,31.39397127,22.97544586,0.234337487,98.25925866,92.913863,-245.4854979,46.65199131,31.46905155,-107.3364747,0,-121.9442209,-476.1059942,0,,,
186.3119999,727,188.6086132,31.65939335,49.82068078,-27.88775629,-16.66319795,-22.81779658,97.23514614,140.6835207,294.7989694,20.88650624,-46.60910879,131.43881,0,174.3378098,347.3056465,0,,,
186.3199999,727,-63.93583438,17.02617793,-66.67149133,31.74153715,-6.661956823,76.46622705,-228.3547686,-293.972771,-189.6366768,28.72169371,49.59393915,-101.8444442,0,-107.6334486,-222.8310877,0,,,
186.3279999,727,-65.52629347,-38.40020741,52.21967776,-24.13833299,14.12617719,-74.76994312,302.9542119,358.0614916,36.49798881,37.39161613,-22.84212733,30.70235,0,46.58324939,-146.6229671,0,,,
186.3359999,727,169.3295836,47.68191028,-26.31315805,-6.810452142,-29.04371226,42.11115976,-225.7475445,-263.3430085,139.8103918,-6.064756833,-15.74840933,42.13246408,0,76.44996865,327.5430314,0,,,
186.3439999,727,-212.0222259,-38.83180285,-20.36448877,30.75105345,32.82160009,-7.692293309,85.79196474,74.39366014,-260.2722843,42.80474888,37.59933164,-111.0631007,0,-130.2840945,-477.6509983,0,,,
186.3519999,727,175.1868079,21.83421324,51.69908532,-19.41746038,-2.806339952,-35.51909464,104.0594574,150.2938767,283.7733329,15.41239778,-40.6606614,126.7455411,0,162.1564468,337.2989739,0,,,
186.3599999,727,-49.59442323,30.5009929,-54.51124934,59.29281744,21.33373746,97.24182637,-238.811501,-295.1090547,-173.9555756,38.14374365,66.68001795,-92.04846851,0,-90.89126973,-226.5887109,0,,,
186.3679999,728,-73.82763268,-56.09286445,60.94606884,-21.67936957,25.27225054,-72.20487267,316.098719,363.118737,46.79969554,41.80132457,-18.70911478,29.57736759,0,51.3200679,-184.6129631,0,,,
186.3759999,728,166.7294892,29.83378275,-25.53036531,-18.94491384,-39.8240607,29.08316331,-206.3026501,-255.7093821,157.9790703,-19.53773883,-31.21289526,32.35987603,0,76.30053445,334.4724264,0,,,
186.3839999,728,-203.0625849,-33.23395627,-22.01382138,33.35436486,32.10413703,5.673177056,85.09958726,60.92367245,-255.6073665,45.97017999,40.26788792,-121.2142769,0,-121.5736269,-492.6247078,0,,,
186.3919999,728,171.3506669,-1.290391017,50.37708501,-45.88955715,-17.6840137,-56.22258246,138.0116131,159.1102192,290.4669122,8.98690602,-59.96813559,114.8592261,0,168.5463751,336.4536045,0,,,
186.3999999,728,52.988979,46.87722451,-90.36684946,32.81233797,-28.90346499,100.956695,-412.3543762,-529.5151314,-110.6079023,-5.68458087,28.85593057,-98.26531704,0,-81.22398109,37.55846685,0,,,
186.4079999,728,170.5724461,3.892567745,61.42042375,-38.63761639,-15.00418872,-57.63680611,170.9233851,190.9817314,307.6254821,20.5199327,-48.31623666,131.0855562,0,180.2138084,314.0825558,0,,,
186.4159999,728,520.8817845,61.75167974,62.99227936,-86.84084569,-75.28204007,-41.64758236,-65.01041239,-63.42248273,704.5904988,-26.81798825,-107.263771,285.5579148,0,379.2599052,1070.895259,0,,,
186.4239999,728,122.3519275,25.14175911,-11.89721803,-6.021591617,-23.43673422,17.81974252,-112.9767845,-159.9055452,116.9123306,7.278599637,-11.30672625,26.16662671,0,60.58987907,194.5596883,0,,,
186.4319999,728,139.9118116,12.82113829,23.33901609,-21.62312202,-18.76541042,-18.21431885,35.62022544,22.97429172,203.6815443,16.39008101,-27.75440317,75.94289037,0,118.3288802,232.80356,0,,,
186.4399999,728,-135.7702988,-18.60192424,-43.18852582,27.60350112,4.766356678,29.44590229,-50.4950977,-109.6986806,-214.6344113,34.96197653,39.93152434,-111.885908,0,-111.9834167,-361.725713,0,,,
186.4479999,728,-1.266744326,-36.54946861,33.84456138,-28.19773891,-9.189409937,-53.07922634,194.1869661,206.7908682,88.45283925,21.86333119,-30.81550166,36.8639574,0,55.41364919,-16.79627973,0,,,
186.4559999,728,125.2589178,22.59336153,-23.89009509,-4.081652293,-32.66340736,35.84192486,-157.58893,-201.7822736,106.0502252,-4.72616556,-21.36398614,21.8536463,0,49.2300885,235.4075218,0,,,
186.4639999,728,-203.2405658,-28.48305101,-16.32067997,42.13778944,32.30055439,12.33307457,96.6266862,83.34861416,-257.9360622,53.2982628,41.06498058,-111.5733523,0,-115.6237403,-483.8579617,0,,,
186.4719999,728,182.1511569,12.81937632,43.98139107,-33.35664309,-24.70448339,-37.59991519,75.85605422,97.60465375,280.3698971,15.85971024,-39.78146353,124.7298181,0,171.8913868,349.8194261,0,,,
186.4799999,728,-75.597138,8.50913857,-55.72935129,41.1333085,-5.575655845,58.99434726,-185.5307244,-246.2799992,-193.4446155,21.8466488,47.90486011,-104.3205269,0,-103.8354759,-240.5111587,0,,,
186.4879999,728,-64.20405722,-38.81280102,44.85878655,-5.809546665,14.09815275,-55.94704951,256.9573266,290.5533365,25.03675375,37.5066954,-6.533864591,20.32967713,0,40.04499349,-161.6927383,0,,,
186.4959999,728,159.7827921,30.32151612,-22.61830587,-6.755972818,-32.38453026,34.19917723,-179.975099,-228.0496782,157.5996651,-8.10654768,-13.70635874,50.49980015,0,93.3365596,314.5236535,0,,,
186.5039999,728,-216.8820429,-35.90743208,-33.77472671,36.94650001,29.29910058,14.78956199,50.9450737,17.0031258,-274.7814444,36.44332566,44.4682782,-125.556797,0,-127.0938667,-490.7512462,0,,,
186.5119999,728,144.4085645,-9.661942788,42.96896359,-45.90538598,-15.78818063,-57.62513663,135.7835486,152.7274683,268.3308263,0.464945315,-54.64648774,114.1745886,0,158.1021602,311.1786294,0,,,
186.5199999,728,-47.07832791,15.34947584,-71.91369539,30.97372709,-6.951478942,66.09172442,-228.7426732,-311.4395748,-173.3256633,4.02935153,32.19065379,-96.66019344,0,-100.7371177,-151.1416361,0,,,
186.5279999,728,-89.81130144,-28.76777003,40.65059207,0.182242364,24.93016537,-47.69151794,278.5961861,314.5741147,-19.36888764,41.84520202,-8.183504564,9.593536022,0,12.96215357,-222.1350061,0,,,
186.5359999,728,177.778968,42.22051011,-14.59814452,-4.738383729,-24.14907631,41.81339576,-171.6666765,-210.1544357,172.9297891,3.010878573,-14.98276259,65.27333767,0,97.69320613,323.5280819,0,,,
186.5439999,728,-212.8851027,-29.3669129,-33.67151565,42.88102106,37.73150591,24.12864353,35.99315118,7.365166658,-283.7139183,43.80875904,47.58379957,-118.0706308,0,-128.8705596,-509.1951242,0,,,
186.5519999,728,136.6149001,-3.226024584,50.6436459,-40.53343305,-4.704069139,-59.48482954,167.914811,203.3145494,255.5703792,2.155877358,-56.00106918,123.7889571,0,160.2649479,268.8128464,0,,,
186.5599999,728,-27.31973445,18.51961429,-70.17159522,23.28392107,-4.254464435,63.14796209,-241.7316348,-323.2662113,-161.2734041,-3.069831209,27.95726912,-87.10328567,0,-94.45529277,-123.8108226,0,,,
186.5679999,728,-113.2379813,-43.57303852,36.74490753,-9.518118575,29.26855933,-64.64588984,288.254212,325.1713407,-43.37271384,29.24354431,-16.11891585,-4.598898694,0,-5.783401195,-247.9540506,0,,,
186.5759999,728,176.2551131,32.07429451,-22.50780803,-18.29434079,-30.64314165,22.96721735,-172.1418517,-210.0281144,186.6881813,-17.75376982,-28.45610701,64.88615958,0,96.65486524,355.8950232,0,,,
186.5839999,728,-218.7316277,-34.46564658,-48.63974163,32.61626318,25.47140246,19.20954325,20.91561091,-18.79517787,-291.2608356,28.58929963,37.41229826,-129.2536142,0,-145.5001006,-499.341638,0,,,
186.5919999,728,123.8955749,-4.442273472,46.2911389,-37.56210141,-12.44141851,-55.21536027,178.0081722,214.29081,241.4286734,1.049489634,-62.58549179,110.7163277,0,143.9875803,257.9270561,0,,,
186.5999999,728,-23.85713254,19.84386498,-67.96965793,32.0744804,-17.40928248,73.90847736,-251.9281106,-332.577875,-148.3998731,3.156044174,34.97942301,-86.49390696,0,-83.54934119,-105.1713751,0,,,
186.6079999,728,-129.3159383,-46.98272316,36.75237113,-7.197831108,14.20309362,-62.67512104,297.8613422,328.0851963,-56.55437013,37.20114669,-7.653077991,-14.03842588,0,-7.188295943,-276.7353598,0,,,
186.6159999,728,188.0203631,45.1790915,-13.57787773,-5.970091457,-30.82002485,28.07785309,-153.5417509,-191.0756011,190.0133134,-5.222394699,-24.54535984,64.41788793,0,95.64190542,363.530461,0,,,
186.6239999,729,-209.4488376,-22.98068939,-35.41426223,49.07847145,32.59525146,23.77168709,23.4394003,-18.80037483,-289.0578556,41.44369599,52.11626433,-128.9587417,0,-144.308275,-495.3128929,0,,,
186.6319999,729,120.0316725,0.96487944,52.62551775,-34.32967547,-8.01364041,-60.6673992,193.9659821,229.7591476,245.646514,5.426035708,-50.10296815,111.4900704,0,147.0490284,246.3187746,0,,,
186.6399999,729,1.216022729,45.87799521,-68.23528506,50.73325969,1.343274078,90.55279683,-264.3374453,-340.117135,-134.0104717,10.83768296,51.45908924,-75.01250337,0,-81.85306219,-99.52754005,0,,,
186.6479999,729,-120.7059745,-34.81452053,42.09619426,6.045865593,35.53291264,-51.90511851,297.388701,330.6938214,-56.17353951,42.16065697,9.807774696,-5.006021557,0,-16.06900051,-313.9493193,0,,,
186.6559999,729,195.221993,42.65076275,-4.658143805,-17.54265441,-30.20894345,16.26706261,-142.078871,-178.0347657,213.6285815,-17.6711007,-19.39237332,75.95080475,0,97.79034252,361.5744988,0,,,
186.6639999,729,-209.2722447,-22.90517204,-36.75889995,38.93986807,23.07749234,18.07176305,4.524195083,-43.83027454,-285.3818495,26.63024626,58.67040976,-125.5344427,0,-150.0350745,-494.6311595,0,,,
186.6719999,729,103.4493658,-11.09494692,51.51204645,-51.310064,-20.51877781,-70.06358421,199.1038202,229.0463651,239.4209787,-9.122966683,-54.22577943,111.4927807,0,132.3248522,235.304937,0,,,
186.6799999,729,-6.863068074,30.76542299,-70.46917199,31.72997644,-12.4203726,77.05809826,-269.1774778,-353.4288901,-129.0811884,-11.27437972,39.01267798,-80.57229576,0,-96.3566993,-76.37422889,0,,,
186.6879999,729,-135.554655,-28.12159401,43.19350993,14.03795046,35.37677713,-49.90092087,288.3094383,316.894579,-76.21287164,30.7225521,10.0735331,-13.20067534,0,-25.09581006,-320.0399773,0,,,
186.6959999,729,205.3481996,68.41559137,3.101134053,-3.200609495,-27.05657041,25.74016765,-137.0092412,-171.1226683,219.5917118,-5.026943764,-5.224906936,101.7211953,0,117.586106,363.7288752,0,,,
186.7039999,729,-196.2321564,-10.07173022,-39.51760631,41.6154137,21.67612172,18.23074533,-4.543682601,-61.64772113,-281.2072224,36.05135597,71.27053564,-107.2552857,0,-149.7589447,-512.1830127,0,,,
186.7119999,729,112.2950874,3.265674696,62.68092756,-36.28595929,-10.75804081,-67.95456365,217.0322481,244.4496774,241.9597654,-7.220094855,-52.2578828,116.6513506,0,126.6254086,213.1017515,0,,,
186.7199999,729,17.3707528,48.74733541,-51.52466256,42.92961018,-9.195842811,77.56679716,-259.964173,-347.139165,-99.85418708,1.683014311,49.93495289,-56.94443275,0,-75.88422618,-62.22285054,0,,,
186.7279999,729,-148.3180401,-43.32584738,40.17022264,-2.215721626,21.75005333,-73.41006926,290.4204145,308.0964575,-74.20893133,23.71989436,7.966489518,-13.12596536,0,-34.99227367,-337.2016259,0,,,
186.7359999,729,192.1946884,49.26880857,-5.172691264,-20.36040465,-36.05613778,4.022664401,-126.7241569,-165.6505067,218.6936297,-34.33343779,-35.37831356,83.64591819,0,93.79343413,384.637174,0,,,
186.7439999,729,-196.7694932,-7.681535484,-42.42387789,43.39146521,21.08626155,23.70306923,-15.62002627,-79.49878098,-290.5457847,28.48089934,62.01507404,-118.4242207,0,-157.4975631,-494.1880567,0,,,
186.7519999,729,97.27281026,-3.352129632,64.01643922,-43.68633678,-19.29312349,-72.09987526,228.2384426,249.242222,231.9628897,-7.939304328,-53.21506959,113.4090018,0,127.8535981,203.2452579,0,,,
186.7599999,729,10.12081606,41.47012507,-55.00214164,27.81168932,-23.62021439,71.88811719,-260.249289,-354.9770526,-102.0168793,-11.91856519,33.23629023,-62.65909796,0,-83.96813375,-32.35578928,0,,,
186.7679999,729,-155.9740695,-37.49777007,39.38617691,0.378852445,18.24903098,-54.15639538,283.906264,297.1324451,-96.09173275,26.51608065,5.480299318,-21.05419396,0,-45.859175,-338.6172625,0,,,
186.7759999,729,197.1956212,52.30063489,2.950502671,-22.35874194,-32.68401926,19.25626351,-119.9090967,-152.268428,226.8015106,-24.33775656,-29.53947044,89.61925121,0,108.6570852,395.0696743,0,,,
